    beta         energy       spec-heat           abs-magnet          suscept
  0.4439      -0.739249        0.477554             0.708918         6.709003
  0.4405      -0.712268        0.302442             0.665007         4.572314
  0.4339      -0.680851        0.729655             0.365414        48.440293
  0.4310      -0.680036        0.668010             0.601992        12.558941
  0.4416      -0.727750        0.381669             0.740244         1.394259
  0.4509      -0.753644        0.199370             0.755817         1.263323
  0.4372      -0.694251        0.557289             0.649072         7.896895
  0.4357      -0.662019        0.871720             0.335084        51.908028
  0.4450      -0.748755        0.412303             0.756904         2.771253
  0.4427      -0.719511        0.423908             0.720869         2.088954
  0.4384      -0.698868        0.182586             0.558624        14.551090
  0.4481      -0.762064        0.062046             0.787053         0.868953
  0.0000       0.002263        0.000000             0.002263         0.000000
  0.4395      -0.702218        0.185162             0.612585         4.489789
  0.4464      -0.704844        0.311464             0.585695        18.406256
  0.4440      -0.734631        0.421805             0.716885         5.475413
  0.4342      -0.643187        0.094940             0.190675         8.923410
  0.4407      -0.698687        0.512628             0.621910         4.164981
  0.4517      -0.777999        0.459914             0.811770         1.887863
  0.4373      -0.677773        0.452579             0.425351         5.405993
  0.4316      -0.644183        0.177775             0.143051         8.051512
  0.4360      -0.701675        0.269295             0.641014         3.801852
  0.4428      -0.730647        0.385270             0.699230         9.174752
  0.4417      -0.706292        0.761517             0.640290         7.794356
  0.4452      -0.734993        0.317521             0.697601         4.826441
  0.4385      -0.723223        0.502234             0.644998         7.814587
  0.4238      -0.636125        0.114517             0.181440         9.151341
  0.4485      -0.740244        0.693624             0.737890         5.794844
  0.4396      -0.711815        0.276566             0.698959         2.100619
  0.4466      -0.759710        0.160463             0.774740         1.108988
  0.4345      -0.707379        0.636940             0.669443         8.410877
  0.4408      -0.716795        0.289168             0.692802         4.004767
  0.4442      -0.719239        0.115491             0.677863         1.607836
  0.4525      -0.752196        0.354153             0.755455         2.463755
  0.4375      -0.712630        0.320754             0.702943         1.340027
  0.4320      -0.646084        0.382059             0.268447        22.961373
  0.4362      -0.649796        0.082661             0.288004        12.732489
  0.4430      -0.747578        0.348087             0.740154         2.626512
  0.4454      -0.754731        0.256945             0.774921         2.540868
  0.4419      -0.675147        0.224476             0.418832         5.225734
  0.4489      -0.765776        0.370074             0.777365         3.249110
  0.4387      -0.709733        0.217705             0.693889         1.638969
  0.4398      -0.697148        0.202681             0.522499        12.107740
  0.4469      -0.685106        0.230299             0.345586         9.038300
  0.4263      -0.654414        0.289990             0.514622         9.756154
  0.4444      -0.669443        0.250691             0.180353        10.554567
  0.4410      -0.733545        0.291654             0.746944         1.689549
  0.4348      -0.644907        0.111258             0.214939        19.933571
  0.4536      -0.754459        0.246629             0.771571         3.047483
  0.4325      -0.671163        0.125525             0.461657        11.662670
  0.4377      -0.679040        0.234215             0.453871         9.010351
  0.4456      -0.751200        0.181869             0.764328         0.980731
  0.4364      -0.685831        0.567562             0.599095         9.543013
  0.4432      -0.744138        0.435074             0.748121         3.274255
  0.4420      -0.737890        0.505143             0.730285         9.681975
  0.4389      -0.723495        0.208797             0.704301         1.669366
  0.4493      -0.772205        0.186301             0.775011         4.340293
  0.4472      -0.764780        0.249823             0.781077         3.568155
  0.4399      -0.711363        0.275838             0.642644         6.613584
  0.4278      -0.686193        0.625014             0.608148        13.354004
  0.4446      -0.735084        0.430571             0.733907         7.752009
  0.4411      -0.717429        0.544030             0.684110         6.487033
  0.4350      -0.705659        0.394333             0.649434         8.735922
  0.4551      -0.765595        0.223646             0.792214         1.783185
  0.4329      -0.689090        0.376494             0.595745         9.062990
  0.4366      -0.726845        0.581974             0.691806        12.815604
  0.4459      -0.754187        0.115775             0.749842         2.552561
  0.4379      -0.714350        0.134029             0.662019         1.776406
  0.4422      -0.737076        0.639497             0.703124         5.885993
  0.4433      -0.734993        0.482767             0.723585         8.804572
  0.4390      -0.727660        0.337579             0.713445         4.242267
  0.4498      -0.762245        0.213808             0.767406         1.716849
  0.4401      -0.738162        0.124445             0.744228         1.580204
  0.4289      -0.637664        0.272557             0.425260         9.176546
  0.4475      -0.769579        0.145936             0.795292         1.929425
  0.4448      -0.751381        0.196337             0.766953         1.566679
  0.4413      -0.672703        0.173665             0.113445        11.473734
  0.4353      -0.687823        0.203153             0.537528        15.661512
  1.0000      -0.999095        0.003622             0.999547         0.000905
  0.4332      -0.653237        0.044411             0.193934         9.772134
  0.4368      -0.709823        0.368953             0.664464         3.573667
  0.4461      -0.733816        0.254340             0.732549         1.148014
  0.4435      -0.680942        0.175097             0.406428        12.452057
  0.4424      -0.741331        0.309616             0.746129         4.692562
  0.4380      -0.688094        0.320209             0.551924         6.426823
  0.4392      -0.703305        0.369271             0.648529         5.899207
  0.4503      -0.772386        0.392955             0.803440         1.901915
  0.4402      -0.672250        0.341273             0.197827        24.385963
  0.4297      -0.639475        0.307828             0.152648         6.295916
  0.4478      -0.741240        0.891008             0.690539        12.821456
  0.4414      -0.715165        0.284500             0.643368        12.289374
  0.4355      -0.672522        0.304517             0.536442         6.751610
  0.4336      -0.661204        0.490182             0.446175        16.135452
  0.4370      -0.714079        0.231328             0.720598         2.669172
  0.4437      -0.685650        0.158171             0.523042         8.453395
  0.4382      -0.692893        1.059808             0.434857        88.297578
  0.4425      -0.716161        0.590611             0.633409        15.643089
  0.4393      -0.708465        0.299397             0.664735         4.312599
  0.4404      -0.706745        0.390629             0.632141        10.500900
  0.4304      -0.700770        0.161122             0.664464         2.852312
