    beta         energy       spec-heat           abs-magnet          suscept
  0.4427      -0.744558        0.060438             0.774150         0.974539
  0.4372      -0.702948        0.535416             0.693991         2.944192
  0.4357      -0.697052        0.647779             0.655782        10.412806
  0.4450      -0.706236        0.439399             0.613832         7.732864
  0.4339      -0.709751        0.659920             0.709297         3.467323
  0.0000       0.009070        0.000000             0.051020         0.000000
  0.4384      -0.735941        0.390384             0.733447         2.756675
  0.4439      -0.712132        0.572954             0.639342        10.331491
  0.4509      -0.786621        0.263739             0.830499         1.008296
  0.4405      -0.696712        0.644391             0.594444         9.914704
  0.4310      -0.695918        0.175896             0.649433         5.623081
  0.4481      -0.733900        0.566394             0.681406        16.060698
  0.4395      -0.701927        0.702439             0.603741        11.257313
  0.4416      -0.686395        0.784053             0.415079        29.835027
  0.4464      -0.758163        0.118773             0.781406         0.867253
  0.4360      -0.702834        0.740725             0.671429        11.750580
  0.4373      -0.710771        0.568485             0.659864        12.669433
  0.4428      -0.692177        0.269406             0.542630         9.686734
  0.4407      -0.704649        0.238511             0.619161        10.561705
  0.4517      -0.764286        0.205429             0.779252         1.477999
  0.4417      -0.739002        0.195263             0.746372         1.754067
  0.4452      -0.720748        0.531159             0.620408        10.807178
  0.4396      -0.731746        0.389104             0.737868         4.858836
  0.4238      -0.626757        0.378308             0.346712        12.627107
  0.4440      -0.710091        0.330458             0.570522        19.801156
  0.4342      -0.665646        0.367796             0.473016        14.922566
  0.4466      -0.740476        0.226900             0.738322         3.159908
  0.4316      -0.676984        0.238150             0.578458         4.782137
  0.4485      -0.757143        0.367107             0.760771         3.709566
  0.4385      -0.687302        0.046108             0.536281         2.449778
  0.4362      -0.691270        0.226627             0.483107        34.750381
  0.4430      -0.706349        0.716277             0.554989        22.060925
  0.4375      -0.688889        0.398391             0.603401         5.808156
  0.4419      -0.727324        0.322377             0.696485         4.231022
  0.4525      -0.750567        0.107209             0.696372         6.392635
  0.4263      -0.645805        0.159797             0.192177        36.637317
  0.4398      -0.708503        0.141069             0.645238         4.834292
  0.4454      -0.743991        0.184033             0.748980         1.219706
  0.4408      -0.723243        0.420544             0.718594         5.846898
  0.4442      -0.683673        0.110872             0.314059        27.534722
  0.4345      -0.652381        0.709095             0.379478        10.099297
  0.4489      -0.711338        0.420901             0.590590        13.040284
  0.4320      -0.713719        0.421514             0.691270         4.881751
  0.4387      -0.742630        0.222856             0.775850         1.214298
  0.4469      -0.765873        0.084658             0.787868         1.556828
  0.4364      -0.701927        0.220164             0.624943         6.403640
  0.4432      -0.735488        0.302842             0.736054         2.064057
  0.4536      -0.772789        0.142997             0.808957         0.945434
  0.4456      -0.760884        0.184381             0.770635         3.088180
  0.4399      -0.658844        0.490900             0.252834        19.543834
  0.4420      -0.696825        0.449619             0.322109        48.203363
  0.4377      -0.735601        0.589717             0.717007         6.952845
  0.4348      -0.655329        0.136106             0.196032        14.481304
  0.4444      -0.739116        0.334334             0.746939         3.889336
  0.4410      -0.718707        0.255122             0.620522         7.645108
  0.4325      -0.660317        0.467876             0.290703        67.576606
  0.4493      -0.753855        0.499769             0.766213         5.769073
  0.4278      -0.616780        0.056247             0.199206        14.091333
  0.4472      -0.735714        0.447025             0.740703         4.428908
  0.4389      -0.677891        0.716653             0.279932        19.188083
  0.4366      -0.688776        0.086944             0.583560         1.221195
  0.4459      -0.721655        0.531164             0.595578        24.261299
  0.4350      -0.681633        0.306178             0.600113         6.364693
  0.4433      -0.753288        0.273572             0.754082         2.673078
  0.4422      -0.762358        0.369135             0.776531         2.444757
  0.4401      -0.747619        0.374880             0.754989         2.435934
  0.4379      -0.717347        0.662668             0.665986         9.147909
  0.4551      -0.785374        0.352455             0.814059         2.000429
  0.4411      -0.740476        0.251374             0.765193         1.964041
  0.4446      -0.729705        0.557916             0.721315         6.794525
  0.4329      -0.652268        0.347952             0.261451        10.369879
  0.4289      -0.650567        0.494881             0.216440        14.453334
  0.4498      -0.779138        0.138838             0.812812         0.559494
  0.4475      -0.733107        0.392209             0.745465         1.935380
  0.4368      -0.731633        0.055761             0.720295         2.596223
  0.4390      -0.713946        0.303113             0.721995         2.919186
  0.4353      -0.694785        0.778613             0.621429        11.059037
  0.4424      -0.678798        0.280440             0.222676        23.071013
  0.4435      -0.743651        0.249226             0.742517         3.100293
  0.4461      -0.753061        0.275660             0.741950         3.571392
  0.4402      -0.733333        0.360057             0.727438         6.424024
  0.4448      -0.741156        0.181250             0.748866         2.461510
  1.0000      -0.997959        0.006954             0.998980         0.001738
  0.4413      -0.715873        0.124740             0.699320         4.158214
  0.4380      -0.664853        0.372943             0.357596        15.148019
  0.4332      -0.629252        0.295192             0.141950        22.221379
  0.4297      -0.643651        0.286130             0.398866        10.305985
  0.4503      -0.742630        0.524971             0.661224         6.548174
  0.4478      -0.741270        0.318260             0.627211        20.955531
  0.4370      -0.678118        0.588495             0.514626         8.632181
  0.4392      -0.707256        0.615278             0.678005         6.614429
  0.4355      -0.669615        0.431048             0.357370         9.388107
  0.4425      -0.728005        0.324689             0.725397         2.490726
  0.4437      -0.743311        0.491729             0.729252         4.935776
  0.4404      -0.714286        0.861373             0.648639         8.499163
  0.4414      -0.734354        0.196591             0.704875         7.279453
  0.4382      -0.722109        0.612254             0.724717         5.605091
  0.4336      -0.666440        0.242872             0.489683         9.421591
  0.4304      -0.634014        0.218997             0.408957         4.685577
  0.4393      -0.693651        0.282414             0.628458         5.754069
