    beta         energy       spec-heat           abs-magnet          suscept
  0.4416      -0.711807        0.370630             0.588279        12.560898
  0.4339      -0.664522        0.658564             0.420109        62.062828
  0.4450      -0.729963        0.239431             0.692387         4.005905
  0.4405      -0.701925        1.023548             0.600747        27.340938
  0.4481      -0.752657        0.260929             0.732088         2.402513
  0.4357      -0.693709        0.148280             0.490893        36.987638
  0.4509      -0.763918        0.169669             0.796840         0.728355
  0.4384      -0.708072        0.494462             0.649009         8.096434
  0.4427      -0.677392        0.309362             0.151451         9.537680
  0.4372      -0.685205        0.352985             0.577765         9.790474
  0.4395      -0.669003        0.154047             0.261362        29.100988
  0.4310      -0.640103        0.238172             0.203447        30.796096
  0.4439      -0.720080        0.368037             0.680552         6.011940
  0.0000      -0.006607        0.000000             0.007182         0.000000
  0.4464      -0.753691        0.116558             0.771100         0.309932
  0.4417      -0.718414        0.326550             0.685090         5.139137
  0.4452      -0.709279        0.495152             0.647515        10.316644
  0.4517      -0.745648        0.581338             0.698707        13.134247
  0.4360      -0.702269        0.189505             0.635335         7.786568
  0.4407      -0.704051        0.523407             0.630508        12.148146
  0.4342      -0.658374        0.312310             0.229991        11.974761
  0.4385      -0.664981        0.128881             0.236541        26.455618
  0.4440      -0.742833        0.226878             0.723643         3.362825
  0.4428      -0.736972        0.251175             0.720483         1.428017
  0.4396      -0.695145        0.580610             0.468831        40.359673
  0.4466      -0.729273        0.196902             0.699109         1.854609
  0.4316      -0.662109        0.245957             0.469922         5.101892
  0.4485      -0.732261        0.592900             0.585062         6.196738
  0.4373      -0.663085        0.354832             0.114220        13.922304
  0.4238      -0.624993        0.137690             0.264005         7.316214
  0.4419      -0.701408        0.280533             0.607009        20.410236
  0.4454      -0.695145        0.166790             0.434703         6.878148
  0.4362      -0.696524        0.402322             0.571043         8.855512
  0.4525      -0.741913        0.204283             0.731916         2.340989
  0.4345      -0.669865        0.297872             0.531456         6.319753
  0.4408      -0.723068        0.191899             0.682677         6.296247
  0.4442      -0.745705        0.549609             0.726573         6.714529
  0.4398      -0.691123        0.371014             0.536512        12.183527
  0.4430      -0.736857        0.166578             0.730652         2.656781
  0.4387      -0.693709        0.180183             0.458719        41.689883
  0.4320      -0.656306        0.240798             0.374720         9.280799
  0.4489      -0.743809        0.291311             0.721862         7.057170
  0.4469      -0.731169        0.296974             0.683884         8.312183
  0.4375      -0.704510        0.272363             0.659408         5.406196
  0.4263      -0.643781        0.276219             0.350072         9.313549
  0.4420      -0.721402        0.786167             0.642459        26.085249
  0.4364      -0.669463        0.177291             0.459810        13.219955
  0.4456      -0.746107        0.250239             0.712037         1.900724
  0.4348      -0.667394        0.661021             0.343465        30.233165
  0.4410      -0.746739        0.289201             0.774260         0.883347
  0.4444      -0.730595        0.148343             0.676932        11.078300
  0.4399      -0.706981        0.321393             0.600919         7.558790
  0.4325      -0.674002        0.200703             0.527837         3.408358
  0.4536      -0.759667        0.380554             0.764838         3.359177
  0.4377      -0.667567        0.285407             0.378052        16.398462
  0.4493      -0.763631        0.396257             0.773456         2.717329
  0.4432      -0.750072        0.341630             0.768572         2.740950
  0.4389      -0.687101        0.257809             0.470899        20.859781
  0.4278      -0.636024        0.281681             0.273370        14.029586
  0.4472      -0.759839        0.691011             0.779374         6.266132
  0.4422      -0.694053        0.458149             0.130767         6.334344
  0.4459      -0.722264        0.277237             0.669405        13.277365
  0.4366      -0.668544        0.241184             0.171273        14.386982
  0.4350      -0.690147        0.481494             0.577822        24.311704
  0.4446      -0.747889        0.239245             0.726860         3.067959
  0.4411      -0.719736        0.253669             0.689227         2.186738
  0.4329      -0.655444        0.562704             0.300144        12.916065
  0.4401      -0.730422        0.164184             0.718070         2.780128
  0.4551      -0.770870        0.219582             0.784028         3.955917
  0.4379      -0.664809        0.367393             0.315886        29.542965
  0.4498      -0.747889        0.474214             0.765355         4.460695
  0.4433      -0.747831        0.254733             0.743407         6.115406
  0.4390      -0.723585        0.482034             0.698937        13.960970
  0.4289      -0.635507        0.180917             0.095375        10.537046
  0.4475      -0.743752        0.420697             0.733582         7.920666
  0.4424      -0.741798        0.420195             0.749899         3.477329
  0.4461      -0.739960        0.467087             0.738696         5.958581
  0.4368      -0.671072        0.148883             0.348635        41.842622
  0.4353      -0.703706        0.369902             0.657282         7.021831
  0.4448      -0.745648        0.198952             0.737834         2.494921
  0.4413      -0.717955        0.414590             0.636943         4.870391
  0.4332      -0.692387        0.544587             0.618386         9.739759
  0.4402      -0.716518        0.120617             0.699799         6.170346
  1.0000      -0.998047        0.003115             0.999023         0.000779
  0.4380      -0.657512        0.393072             0.102499        10.762483
  0.4503      -0.731916        0.769615             0.593910        32.266971
  0.4435      -0.733697        0.129098             0.731744         0.896550
  0.4392      -0.705200        0.455438             0.635967         2.448796
  0.4297      -0.674404        0.434372             0.501005        10.689465
  0.4478      -0.760011        0.435841             0.781614         3.301775
  0.4425      -0.734329        0.279284             0.722896         6.797469
  0.4370      -0.704338        0.465592             0.654927         8.686726
  0.4355      -0.693709        0.809208             0.576271        17.094168
  0.4414      -0.712726        0.244970             0.657167         8.824309
  0.4336      -0.668141        0.634925             0.538581        16.014971
  0.4404      -0.701523        0.362476             0.630738         3.141094
  0.4382      -0.706808        0.200797             0.627980         3.344981
  0.4437      -0.728067        0.339758             0.698305         4.904853
  0.4393      -0.660557        0.102700             0.237920        18.951410
  0.4304      -0.636484        0.269757             0.106693        11.391851
