    beta         energy       spec-heat           abs-magnet          suscept
  0.4357      -0.675931        0.377708             0.281933        10.334022
  0.4416      -0.727793        0.229749             0.704448         3.054783
  0.4450      -0.724592        0.278337             0.636396        12.918370
  0.4339      -0.676793        0.323614             0.478855         8.809069
  0.4427      -0.713173        0.085203             0.575331        21.340223
  0.4439      -0.736657        0.586207             0.713543        10.365929
  0.4405      -0.705648        0.466583             0.560649         8.628671
  0.4395      -0.683133        0.129012             0.403216         7.256247
  0.4509      -0.753894        0.517848             0.729809         3.454778
  0.4481      -0.750662        0.774687             0.734211         7.251894
  0.4372      -0.688735        0.203242             0.421099         9.396023
  0.4310      -0.641767        0.345861             0.284918        18.110798
  0.4464      -0.751077        0.142311             0.758141         1.863223
  0.4384      -0.699138        0.171842             0.494214         6.323747
  0.0000      -0.008002        0.000000             0.006771         0.000000
  0.4360      -0.697938        0.183442             0.574454         3.876322
  0.4452      -0.749785        0.543787             0.729948        11.512574
  0.4417      -0.712650        0.227065             0.601785        16.669047
  0.4428      -0.712373        0.407264             0.611542        22.182089
  0.4342      -0.656510        0.083263             0.185472         7.666526
  0.4517      -0.764681        0.242434             0.774192         3.946406
  0.4396      -0.702001        0.171539             0.544229        12.874017
  0.4407      -0.710788        0.678698             0.537365        24.662359
  0.4440      -0.738489        0.364764             0.725993         3.569401
  0.4485      -0.742829        0.198962             0.679501        10.818636
  0.4238      -0.631702        0.338403             0.064097        10.244336
  0.4373      -0.691382        0.486072             0.538643        16.148285
  0.4316      -0.662219        0.155526             0.050339         5.758952
  0.4466      -0.751862        0.065679             0.761788         1.569101
  0.4385      -0.680656        0.278086             0.104771         8.796494
  0.4362      -0.691628        0.893660             0.581887         6.475590
  0.4454      -0.736673        0.398515             0.705463         5.251687
  0.4525      -0.762311        0.385553             0.777624         2.270734
  0.4430      -0.721068        0.616793             0.591721        24.478546
  0.4345      -0.671514        0.393082             0.470606         5.374918
  0.4419      -0.721730        0.319445             0.666251         9.863679
  0.4375      -0.678809        0.348623             0.462865         8.361489
  0.4469      -0.739304        0.306257             0.672669         6.057302
  0.4442      -0.712619        0.993578             0.476593        22.223366
  0.4320      -0.656048        0.142739             0.022899         1.914829
  0.4398      -0.695137        0.401835             0.541551        10.118031
  0.4408      -0.714728        0.370890             0.663589        14.523348
  0.4263      -0.629378        0.102024             0.131440        13.658588
  0.4387      -0.693737        0.385347             0.564389        18.013677
  0.4489      -0.747030        0.173903             0.725746         2.707189
  0.4364      -0.675162        0.320905             0.309588        13.570141
  0.4456      -0.724592        0.227349             0.621283         5.174498
  0.4536      -0.769144        0.202462             0.785165         4.211071
  0.4348      -0.676839        0.314830             0.239428         4.384776
  0.4432      -0.725192        0.377283             0.672161        10.560638
  0.4420      -0.731179        0.902983             0.703432         6.729751
  0.4377      -0.685996        0.518352             0.064143         2.499369
  0.4325      -0.654878        0.142977             0.113712        12.537908
  0.4472      -0.733687        0.264198             0.693583         4.108249
  0.4410      -0.716636        0.286174             0.603447         3.177641
  0.4399      -0.717852        0.572366             0.677747         8.416328
  0.4389      -0.700431        0.174121             0.567436         4.169152
  0.4444      -0.721837        0.646228             0.649954        12.696445
  0.4278      -0.646630        0.779146             0.288966        25.888317
  0.4493      -0.750185        0.789084             0.750015         3.485971
  0.4366      -0.686657        0.282649             0.297091        18.038023
  0.4459      -0.742906        0.362456             0.725946         2.115615
  0.4433      -0.728316        0.421786             0.658757        11.121222
  0.4350      -0.668806        0.265657             0.197692        27.562877
  0.4551      -0.768760        0.232131             0.776070         1.597298
  0.4422      -0.718652        0.350454             0.551293         4.655327
  0.4329      -0.670653        0.501870             0.407941         5.147019
  0.4379      -0.698723        0.324404             0.584118         6.999818
  0.4411      -0.710942        0.196233             0.583918         5.545398
  0.4475      -0.740166        0.067506             0.683795         1.349655
  0.4401      -0.707772        0.247233             0.615420         5.398554
  0.4390      -0.712358        0.414656             0.656110         3.225889
  0.4289      -0.641120        0.343157             0.141413        29.763996
  0.4498      -0.742259        0.379582             0.641043         1.628626
  0.4446      -0.736996        0.340001             0.729024         5.418848
  0.4368      -0.694321        0.260143             0.547861         7.602740
  0.4461      -0.738412        0.094682             0.683718         5.740723
  0.4435      -0.694198        0.170544             0.164712         5.453680
  0.4353      -0.689258        0.626927             0.507833        25.152371
  1.0000      -0.975931        0.011778             0.275408         6.040984
  0.4424      -0.718990        0.311436             0.597830         1.466247
  0.4332      -0.657387        0.401844             0.237319         4.072557
  0.4380      -0.692552        1.122501             0.547645        36.822606
  0.4402      -0.696861        0.444748             0.573022         5.622776
  0.4413      -0.715943        0.554091             0.637550         8.899226
  0.4478      -0.739628        0.482711             0.704001         5.350220
  0.4392      -0.704925        0.177497             0.573669         5.313169
  0.4297      -0.639504        0.496649             0.204078        12.148293
  0.4448      -0.727085        0.336394             0.696445         9.629555
  0.4503      -0.758695        0.404762             0.760803         3.513808
  0.4370      -0.691736        0.431380             0.525208        13.971719
  0.4437      -0.736242        0.452603             0.739812         2.734067
  0.4355      -0.684010        0.261822             0.507295         5.140812
  0.4425      -0.699523        0.367768             0.277331        12.948875
  0.4336      -0.662065        0.532903             0.250462        42.283874
  0.4382      -0.689828        0.325828             0.383841        11.527473
  0.4404      -0.700631        0.222110             0.602355        19.714650
  0.4414      -0.708849        0.307798             0.618252        15.455114
  0.4393      -0.686596        0.400180             0.493167         3.925788
  0.4304      -0.646260        0.423492             0.035288         3.076770
