    beta         energy       spec-heat           abs-magnet          suscept
  0.4310      -0.653222        0.243179             0.249278        24.610020
  0.4464      -0.736986        0.514185             0.682681         9.531236
  0.4416      -0.719278        0.427676             0.633375        13.854376
  0.4450      -0.719792        0.236862             0.553708        17.726331
  0.4439      -0.734972        0.309229             0.705639         7.475708
  0.4339      -0.687833        0.309394             0.478319         5.660208
  0.4372      -0.684819        0.367048             0.501917        17.164763
  0.4357      -0.680181        0.310952             0.503306        12.631687
  0.4395      -0.715306        0.922607             0.653667        14.867466
  0.4509      -0.747861        0.197205             0.713042         4.257842
  0.4427      -0.725639        1.140042             0.679292        27.119094
  0.4384      -0.712778        0.717038             0.652681         9.140348
  0.4405      -0.713556        0.109486             0.605097         0.954009
  0.4481      -0.755625        0.243134             0.750000         2.032830
  0.0000       0.005000        0.000000             0.000417         0.000000
  0.4417      -0.706153        0.185596             0.499347         4.043137
  0.4316      -0.648028        0.201278             0.163653        38.927348
  0.4452      -0.728014        0.181668             0.652278         3.968802
  0.4466      -0.719514        0.200503             0.123097         1.745578
  0.4360      -0.691042        0.528954             0.528139        25.207978
  0.4517      -0.766028        0.097026             0.775000         1.557356
  0.4440      -0.716556        0.398437             0.562736        21.452161
  0.4407      -0.695542        0.347728             0.412083         3.927662
  0.4342      -0.665167        0.201098             0.206014         9.812283
  0.4428      -0.698847        0.253342             0.211514        14.930385
  0.4396      -0.700778        0.533839             0.574750        12.891389
  0.4373      -0.689861        0.318890             0.461944        10.995267
  0.4385      -0.689694        0.321289             0.454722         7.667519
  0.4485      -0.755153        0.402293             0.761319         3.266258
  0.4238      -0.628069        0.124649             0.057431         3.216144
  0.4442      -0.712639        0.580253             0.591639        15.421323
  0.4454      -0.711625        0.666256             0.128278        26.090282
  0.4430      -0.718653        0.280508             0.602236         4.113243
  0.4419      -0.715583        0.434488             0.626917         6.655366
  0.4345      -0.658778        0.394220             0.032569         3.030663
  0.4362      -0.680556        0.218073             0.361417        25.627070
  0.4469      -0.750528        0.500720             0.757556         0.769670
  0.4320      -0.661069        0.334259             0.032903         6.401951
  0.4408      -0.721750        0.488316             0.671625        15.346854
  0.4489      -0.755972        0.437378             0.756819         5.568421
  0.4398      -0.701056        0.451663             0.543944        46.864339
  0.4375      -0.686528        0.446707             0.367514         8.230779
  0.4525      -0.762361        0.151720             0.764569         3.176980
  0.4387      -0.689167        0.561418             0.395389        10.019332
  0.4263      -0.642917        0.172656             0.316083        13.729820
  0.4444      -0.738181        0.695407             0.714528         6.377176
  0.4348      -0.674736        0.368386             0.246125         6.075704
  0.4456      -0.739889        0.294816             0.707208        15.965418
  0.4432      -0.740583        0.224644             0.729653         2.026218
  0.4420      -0.709083        0.323124             0.518208         8.420989
  0.4364      -0.689903        0.502718             0.545111        10.115650
  0.4472      -0.743514        0.283638             0.723028         5.577045
  0.4325      -0.661014        0.944457             0.247250         6.651357
  0.4410      -0.696833        0.329154             0.197333        20.382765
  0.4493      -0.736333        0.455995             0.694542         4.820044
  0.4399      -0.714514        0.357521             0.669306         5.445916
  0.4377      -0.680292        0.228630             0.113014        18.781300
  0.4536      -0.766653        0.489196             0.764333         2.096395
  0.4389      -0.696597        0.265889             0.557125         8.209756
  0.4278      -0.634778        0.239208             0.088694         9.449303
  0.4350      -0.655569        0.309003             0.090097        19.178143
  0.4459      -0.739500        0.355022             0.700528         5.365946
  0.4446      -0.713222        0.112449             0.509500         7.687603
  0.4422      -0.723639        0.240204             0.670708         4.293105
  0.4475      -0.743833        0.396398             0.728208         3.791866
  0.4329      -0.657917        0.323014             0.058042         5.995856
  0.4366      -0.671861        0.194273             0.291903        16.757281
  0.4498      -0.758028        0.234267             0.765681         0.679520
  0.4433      -0.715806        0.144169             0.552014         1.704226
  0.4551      -0.776875        0.529176             0.801194         3.844491
  0.4401      -0.709833        0.489628             0.622681        10.378523
  0.4411      -0.713292        0.173100             0.605778         6.133272
  0.4379      -0.690097        0.339322             0.392111         6.946258
  0.4390      -0.705778        0.361590             0.603181         2.860154
  0.4289      -0.645181        0.085114             0.059431         3.116856
  0.4353      -0.675750        0.502982             0.083736        10.372845
  0.4461      -0.735597        0.149777             0.682292         1.639789
  0.4448      -0.742417        0.337021             0.719819         6.190389
  0.4424      -0.725514        0.128088             0.687861         2.861342
  0.4368      -0.698472        0.398936             0.587361        11.714596
  0.4332      -0.673069        0.315803             0.467389        10.355310
  0.4478      -0.733083        0.076082             0.663208         4.655656
  0.4413      -0.693569        0.383098             0.448708        10.844517
  1.0000      -0.998611        0.007901             0.999306         0.001975
  0.4435      -0.727611        0.478170             0.679431         9.042139
  0.4503      -0.767042        0.586542             0.782986         3.950218
  0.4402      -0.697444        0.323113             0.288764         4.653020
  0.4380      -0.685875        0.372620             0.371194         8.121668
  0.4392      -0.703667        0.215183             0.583569         5.385059
  0.4297      -0.642958        0.410654             0.048514        14.970974
  0.4355      -0.684875        0.854363             0.513819        17.706237
  0.4425      -0.719583        0.144292             0.652319        22.308192
  0.4370      -0.701056        0.118491             0.586236         4.378004
  0.4336      -0.664528        0.132770             0.090958         5.898931
  0.4414      -0.705278        0.151672             0.551625        15.632349
  0.4437      -0.712153        0.277808             0.532694        18.124001
  0.4404      -0.710236        0.446855             0.575528         5.194906
  0.4382      -0.691917        0.548533             0.423458        23.647057
  0.4393      -0.691250        0.293346             0.417417         5.620379
  0.4304      -0.644722        0.140586             0.053708        23.000221
