    beta         energy       spec-heat           abs-magnet          suscept
  0.4509      -0.767279        0.553020             0.790015         4.377298
  0.4439      -0.739619        0.383450             0.744038         3.674215
  0.4310      -0.650666        0.156519             0.158071         4.239159
  0.4357      -0.661528        0.319207             0.093068         8.082385
  0.4384      -0.704503        0.616772             0.634070        11.767348
  0.4450      -0.704470        0.471521             0.411941        63.160208
  0.4395      -0.681599        0.227522             0.072727         8.067247
  0.4339      -0.689560        0.280935             0.604351         5.634012
  0.4464      -0.758914        0.296428             0.764884         3.474893
  0.0000      -0.002530        0.000000             0.011638         0.000000
  0.4427      -0.709361        0.354703             0.496913         3.837107
  0.4481      -0.747445        0.295839             0.749098         3.189790
  0.4405      -0.711284        0.585043             0.595244        35.690591
  0.4416      -0.729398        0.162775             0.704200         2.407011
  0.4372      -0.706460        0.380417             0.652893        14.049068
  0.4517      -0.764142        0.397547             0.744038         6.642823
  0.4342      -0.667499        0.328216             0.387519         9.487315
  0.4316      -0.670197        0.227243             0.526261         6.942864
  0.4396      -0.731152        0.181566             0.711688         2.391174
  0.4360      -0.684095        0.150339             0.513375         9.255306
  0.4440      -0.737291        0.132186             0.738168         3.465939
  0.4452      -0.735065        0.406163             0.719008         5.700940
  0.4466      -0.738438        0.230927             0.638523         6.274942
  0.4385      -0.701602        0.355560             0.564075         3.333586
  0.4407      -0.705684        0.215783             0.453668         2.698591
  0.4428      -0.733985        0.452514             0.702884         3.856804
  0.4485      -0.743093        0.250247             0.716276         2.929127
  0.4238      -0.629786        0.197902             0.068173         5.015674
  0.4417      -0.708517        0.500569             0.573318        50.820619
  0.4373      -0.699578        0.866926             0.561545        28.159028
  0.4525      -0.777939        0.176801             0.812818         1.306399
  0.4454      -0.736819        0.151245             0.702243         2.108334
  0.4398      -0.702918        0.182215             0.584989         3.164742
  0.4345      -0.675561        0.381282             0.422398        45.449723
  0.4362      -0.665306        0.350181             0.251712       108.454340
  0.4320      -0.681869        0.304773             0.570147         2.077681
  0.4442      -0.741036        0.097689             0.725451         4.097969
  0.4387      -0.690100        0.471085             0.413122        13.226431
  0.4430      -0.719987        0.724866             0.638421        40.706417
  0.4469      -0.741744        0.277705             0.703424         2.960703
  0.4419      -0.684230        0.375383             0.204048        42.844979
  0.4408      -0.707303        0.660763             0.634846        14.046576
  0.4263      -0.640513        0.110141             0.267128        17.523360
  0.4489      -0.757025        0.244613             0.760567         2.072529
  0.4375      -0.711486        0.946096             0.682543        18.547629
  0.4536      -0.768764        0.580709             0.775342         3.624538
  0.4399      -0.671783        0.401008             0.317187        41.004268
  0.4444      -0.740934        0.269149             0.715534         3.094810
  0.4364      -0.673942        0.200132             0.468207         5.634708
  0.4456      -0.728352        0.132615             0.686625         6.168320
  0.4348      -0.680115        0.123865             0.451037        11.866408
  0.4325      -0.680182        0.079286             0.608130         3.418155
  0.4472      -0.745016        0.286011             0.731624         5.262789
  0.4389      -0.680688        0.246850             0.335706         3.433336
  0.4432      -0.730073        0.528553             0.681329         5.883806
  0.4278      -0.635014        0.203916             0.238927        17.400631
  0.4410      -0.723157        0.680543             0.668106         8.886300
  0.4420      -0.693945        0.588614             0.238354        29.324419
  0.4493      -0.760870        0.308266             0.780098         3.451554
  0.4377      -0.689155        0.382432             0.571800         6.451566
  0.4401      -0.677146        0.140375             0.321133        18.264658
  0.4551      -0.766740        0.152067             0.777365         0.382701
  0.4366      -0.685512        0.213715             0.572171         1.797266
  0.4446      -0.715298        0.162163             0.586035         7.725747
  0.4459      -0.737460        0.262373             0.709260         5.179661
  0.4350      -0.680654        0.268677             0.337156         5.993140
  0.4289      -0.639804        0.205225             0.265475        19.070721
  0.4329      -0.678091        0.662034             0.512161        43.162396
  0.4433      -0.736482        0.390371             0.729229         6.963184
  0.4422      -0.728285        0.915825             0.643987        24.382177
  0.4475      -0.736988        0.247779             0.699578         3.287226
  0.4411      -0.691078        0.551607             0.336043         6.078842
  0.4498      -0.749874        0.342827             0.749030         3.671119
  0.4390      -0.707742        0.378499             0.677011         3.650205
  0.4379      -0.715669        0.563714             0.671108        11.162100
  0.4402      -0.686760        1.109257             0.299410        16.150358
  0.4448      -0.732366        0.603285             0.678765         6.027985
  0.4461      -0.729735        0.321960             0.677821         9.466532
  0.4368      -0.684669        0.553621             0.470197        17.803809
  0.4353      -0.668646        0.146819             0.131287        14.400327
  1.0000      -0.998482        0.005585             0.999224         0.001507
  0.4424      -0.726463        0.515410             0.700051         6.465163
  0.4413      -0.679676        0.369351             0.239771        10.898526
  0.4332      -0.642132        0.447245             0.079811        10.872643
  0.4435      -0.727340        0.323413             0.689357         6.722662
  0.4478      -0.744139        0.398779             0.725384         5.307361
  0.4297      -0.665340        0.370036             0.368089        31.390751
  0.4503      -0.757193        0.216628             0.758779         1.377619
  0.4380      -0.678361        0.105091             0.428133         9.347022
  0.4392      -0.689897        0.209176             0.566099        11.689460
  0.4404      -0.701872        0.269500             0.593962         7.956404
  0.4370      -0.691213        0.878194             0.451375        21.067458
  0.4355      -0.688683        0.266189             0.518806         8.825007
  0.4425      -0.716276        0.434485             0.634104         8.245957
  0.4414      -0.718502        0.302849             0.691854         7.841777
  0.4437      -0.708450        0.434072             0.593557        15.690729
  0.4336      -0.659909        0.333022             0.121403        15.676170
  0.4304      -0.638084        0.410620             0.233530        34.114822
  0.4393      -0.672592        0.359187             0.234677        61.104759
  0.4382      -0.646011        0.215776             0.106595        22.711081
