    beta         energy       spec-heat           abs-magnet          suscept
  0.4405      -0.735938        0.338145             0.753906         1.462721
  0.4372      -0.740625        0.287185             0.771094         1.300910
  0.4509      -0.769531        0.294615             0.724219         3.079983
  0.0000      -0.031250        0.000000             0.007813         0.000000
  0.4439      -0.741406        0.274616             0.730469         2.683563
  0.4481      -0.738281        0.349521             0.742188         3.068456
  0.4416      -0.763281        0.269515             0.768750         2.094789
  0.4310      -0.709375        0.578536             0.679688         8.354315
  0.4450      -0.766406        0.166704             0.782813         1.682342
  0.4339      -0.734375        0.814533             0.761719         3.518296
  0.4427      -0.764062        0.480248             0.790625         1.658200
  0.4395      -0.746875        0.222784             0.768750         1.973382
  0.4464      -0.744531        0.489127             0.785937         1.684997
  0.4384      -0.763281        0.212887             0.812500         0.680387
  0.4357      -0.683594        0.474160             0.653906         8.014205
  0.4373      -0.740625        0.223672             0.760156         1.266530
  0.4440      -0.722656        0.730654             0.645312        10.661818
  0.4485      -0.727344        0.287372             0.763281         1.638339
  0.4238      -0.707812        0.268299             0.682813         1.835330
  0.4517      -0.743750        0.583511             0.764062         1.900414
  0.4407      -0.681250        0.320843             0.635156         5.810103
  0.4360      -0.711719        0.410763             0.697656         2.148051
  0.4342      -0.612500        0.156586             0.452344         7.633900
  0.4452      -0.733594        0.263212             0.742188         1.361899
  0.4466      -0.725000        0.521380             0.682031         8.637743
  0.4417      -0.677344        0.401824             0.599219         8.957614
  0.4396      -0.739062        0.325617             0.748437         2.735183
  0.4428      -0.757813        0.115077             0.812500         0.695013
  0.4385      -0.718750        0.500144             0.729688         2.622371
  0.4316      -0.679688        0.530951             0.617188         4.230291
  0.4442      -0.766406        0.455268             0.825000         0.853273
  0.4263      -0.639844        0.877276             0.537500         8.615430
  0.4408      -0.751563        0.404059             0.778125         1.396288
  0.4362      -0.697656        0.397691             0.700781         2.017348
  0.4489      -0.753125        0.387757             0.768750         1.504416
  0.4525      -0.767188        0.149170             0.784375         1.362575
  0.4375      -0.703906        0.322657             0.719531         3.063300
  0.4444      -0.771875        0.212448             0.803906         0.722857
  0.4454      -0.740625        0.677039             0.706250         7.606488
  0.4469      -0.786719        0.345362             0.832812         0.849084
  0.4345      -0.697656        0.182913             0.676562         2.207437
  0.4398      -0.757031        0.189011             0.803906         0.267917
  0.4320      -0.738281        0.262660             0.731250         3.668208
  0.4387      -0.643750        0.429813             0.538281         8.512590
  0.4419      -0.782031        0.219307             0.812500         1.709273
  0.4278      -0.650781        0.247192             0.536719         5.742302
  0.4430      -0.694531        0.311720             0.661719         5.549923
  0.4364      -0.719531        0.432717             0.753906         1.256472
  0.4536      -0.814844        0.081481             0.867188         0.266177
  0.4410      -0.680469        0.679595             0.608594         8.713232
  0.4456      -0.761719        0.189115             0.803125         0.791943
  0.4493      -0.734375        0.318964             0.667969         5.682486
  0.4377      -0.668750        0.621422             0.594531         6.193736
  0.4432      -0.724219        0.125511             0.764062         0.792164
  0.4420      -0.757031        0.247278             0.779687         3.723341
  0.4325      -0.691406        0.271629             0.674219         2.680553
  0.4399      -0.741406        0.091026             0.785156         0.302838
  0.4459      -0.727344        0.684380             0.638281         7.737803
  0.4551      -0.777344        0.719338             0.792188         2.517597
  0.4498      -0.717969        0.897421             0.686719         4.812658
  0.4446      -0.699219        0.416100             0.690625         3.348701
  0.4348      -0.673438        0.179695             0.531250         8.187946
  0.4472      -0.785156        0.309837             0.814063         1.156434
  0.4411      -0.710938        0.160816             0.716406         1.265280
  0.4389      -0.746094        0.454233             0.765625         2.524939
  0.4379      -0.719531        0.317847             0.708594         6.411473
  0.4366      -0.697656        0.547345             0.691406         3.535440
  0.4401      -0.682031        0.459342             0.583594         7.797863
  0.4329      -0.728906        0.272647             0.762500         1.091510
  0.4433      -0.742188        0.367162             0.775000         1.402052
  0.4422      -0.721094        0.186073             0.748437         0.741306
  0.4289      -0.704688        0.338973             0.671875         5.546861
  0.4413      -0.755469        0.079821             0.807813         0.501351
  0.4503      -0.777344        0.172700             0.826562         0.603265
  0.4350      -0.760156        0.579579             0.738281         3.950269
  0.4461      -0.764844        0.513047             0.786719         1.908434
  0.4448      -0.689063        0.919013             0.582031        11.378221
  1.0000      -1.000000        0.000000             1.000000         0.000000
  0.4475      -0.739844        0.855188             0.732812         4.458870
  0.4390      -0.685156        0.549454             0.535937        10.365886
  0.4380      -0.677344        0.812843             0.622656         9.750959
  0.4297      -0.650781        0.185970             0.557813         6.059587
  0.4402      -0.753125        0.572813             0.776563         2.464411
  0.4424      -0.686719        0.499026             0.633594         5.729877
  0.4435      -0.725781        0.563767             0.708594         3.535815
  0.4368      -0.685937        0.325769             0.659375         2.780186
  0.4332      -0.655469        0.388725             0.584375         4.506620
  0.4414      -0.730469        0.325625             0.719531         2.729021
  0.4370      -0.679688        0.344088             0.568750         9.790459
  0.4404      -0.762500        0.208891             0.778906         2.073566
  0.4336      -0.710938        0.558107             0.692969         2.402846
  0.4437      -0.694531        0.450061             0.632813         6.468801
  0.4353      -0.709375        0.347203             0.685156         4.142643
  0.4478      -0.729688        0.346170             0.642969         7.077662
  0.4425      -0.675000        0.818104             0.662500         3.341631
  0.4382      -0.750781        0.214326             0.766406         2.199316
  0.4392      -0.748437        0.449896             0.732031         3.112385
  0.4304      -0.668750        0.642131             0.528125        10.796834
  0.4393      -0.707031        0.332567             0.634375         7.428554
  0.4355      -0.755469        0.389894             0.762500         2.359273
