    beta         energy       spec-heat           abs-magnet          suscept
  0.4509      -0.760208        0.658955             0.746540         5.571648
  0.4450      -0.771280        0.334501             0.797578         2.251170
  0.4439      -0.746367        0.249530             0.743426         2.593193
  0.4481      -0.740311        0.406809             0.765225         2.890043
  0.4416      -0.726644        0.254304             0.682353         8.193494
  0.4384      -0.731315        0.103443             0.715744         1.820240
  0.4427      -0.737889        0.258008             0.746886         1.765284
  0.4405      -0.725087        0.474169             0.728893         2.457946
  0.4395      -0.707612        0.422669             0.677509         4.962918
  0.4464      -0.738408        0.144282             0.710727         6.341253
  0.4310      -0.691176        0.337190             0.599135        16.382698
  0.4357      -0.689273        0.295954             0.529412        18.760072
  0.4339      -0.686678        0.201872             0.628547         5.629230
  0.0000       0.006920        0.000000             0.025952         0.000000
  0.4372      -0.693253        1.593193             0.538927        40.782901
  0.4452      -0.735640        0.252360             0.758651         0.916516
  0.4517      -0.757266        0.274354             0.739619         4.523613
  0.4485      -0.732007        0.170208             0.670069         5.864451
  0.4417      -0.752422        0.180123             0.772145         1.514268
  0.4466      -0.754152        0.463111             0.780796         1.961622
  0.4342      -0.692215        0.305369             0.625606         5.472255
  0.4440      -0.744118        0.233699             0.769550         0.456431
  0.4360      -0.667301        0.141324             0.528547         5.185927
  0.4428      -0.741522        0.249292             0.736851         2.789653
  0.4238      -0.643080        0.832959             0.497232        30.802747
  0.4316      -0.689792        0.343154             0.631315         5.025018
  0.4385      -0.668166        0.340527             0.436851        46.881549
  0.4407      -0.683737        0.140789             0.554152         4.779291
  0.4396      -0.716090        0.111381             0.684775         2.154653
  0.4373      -0.710035        0.541685             0.621107        25.415301
  0.4525      -0.788927        0.123917             0.829412         0.372382
  0.4454      -0.752941        0.636740             0.743945         8.003190
  0.4489      -0.761592        0.587053             0.757266         4.093384
  0.4419      -0.723875        0.448981             0.671972         6.574293
  0.4442      -0.737889        0.113688             0.740657         1.680027
  0.4345      -0.714187        0.164726             0.666263         4.111159
  0.4469      -0.747405        0.930892             0.647751        22.521003
  0.4430      -0.755882        0.109625             0.781661         0.966330
  0.4398      -0.740311        0.460057             0.724567         6.784547
  0.4362      -0.701211        0.102698             0.680104         2.777131
  0.4263      -0.625606        0.088751             0.250000        14.709332
  0.4408      -0.759343        0.167282             0.775433         1.007026
  0.4387      -0.685813        0.517382             0.591696        12.800588
  0.4375      -0.701730        0.444544             0.652422        11.250770
  0.4320      -0.703287        0.331455             0.669550         4.076301
  0.4456      -0.760554        0.356604             0.766090         2.456532
  0.4444      -0.723356        0.251099             0.720761         1.315693
  0.4348      -0.679239        0.276611             0.628028         8.562447
  0.4536      -0.771453        0.348139             0.792215         6.267933
  0.4493      -0.721280        0.278731             0.643426        10.596360
  0.4420      -0.735467        0.399447             0.708478         9.878458
  0.4278      -0.645329        0.556069             0.494464        16.960115
  0.4432      -0.693599        0.327021             0.569723        12.408062
  0.4399      -0.710900        0.171808             0.662284         3.217671
  0.4364      -0.662457        0.479748             0.383910        27.412080
  0.4410      -0.689965        0.494629             0.497924        11.278061
  0.4472      -0.763668        0.152097             0.789965         0.581168
  0.4325      -0.689792        0.337555             0.633218         7.733102
  0.4389      -0.701557        0.209587             0.681315         3.032941
  0.4377      -0.725952        0.290228             0.725606         3.103800
  0.4459      -0.734602        0.263570             0.751038         1.856666
  0.4422      -0.745156        0.362678             0.736505         2.214608
  0.4446      -0.763495        0.253231             0.742042         2.766895
  0.4350      -0.656920        0.263677             0.375606        11.732389
  0.4366      -0.719550        0.403981             0.700865         2.797869
  0.4498      -0.753633        0.379940             0.745502         5.476650
  0.4411      -0.730623        0.469265             0.676817         6.269802
  0.4551      -0.758304        0.154012             0.784256         2.144472
  0.4401      -0.686332        0.136869             0.581142         2.496177
  0.4433      -0.720761        0.336451             0.739273         1.794500
  0.4289      -0.654498        0.252304             0.549308         9.617976
  0.4475      -0.765398        0.309808             0.800346         1.187822
  0.4329      -0.625952        0.246788             0.290138        16.450980
  0.4390      -0.703460        0.460631             0.613841        14.274854
  0.4379      -0.697924        0.561868             0.625433         7.046012
  0.4461      -0.780277        0.238571             0.817128         1.268881
  0.4353      -0.683045        0.173037             0.606747         4.706093
  0.4424      -0.703287        0.303230             0.580796        22.326224
  0.4448      -0.747232        0.171518             0.746540         1.362008
  0.4368      -0.725779        0.431161             0.663668         4.962932
  0.4435      -0.755536        0.272255             0.787543         1.499092
  1.0000      -0.920242        0.011111             0.397751        36.770050
  0.4503      -0.774740        0.231700             0.787716         1.986628
  0.4413      -0.745848        0.279029             0.760208         3.585333
  0.4402      -0.725606        0.066197             0.669723         2.709278
  0.4297      -0.673529        0.325444             0.556574         7.401500
  0.4478      -0.765744        0.300844             0.798962         0.905843
  0.4332      -0.676817        0.365121             0.539619        16.523980
  0.4392      -0.707093        0.651953             0.647751        16.980610
  0.4380      -0.709689        0.479772             0.677509         6.240703
  0.4355      -0.703114        0.244599             0.666955         2.922185
  0.4425      -0.734602        0.455520             0.721453         4.202312
  0.4414      -0.652422        0.244307             0.383218         7.774549
  0.4370      -0.660208        0.292347             0.291696         9.563921
  0.4437      -0.739619        0.360442             0.754152         2.635285
  0.4404      -0.751903        0.566120             0.754498         3.821583
  0.4336      -0.684083        0.296656             0.523183        12.273073
  0.4304      -0.635640        0.676563             0.427336        13.961975
  0.4382      -0.697405        0.266581             0.606747         3.653240
  0.4393      -0.706228        0.729402             0.677163        12.506887
