    beta         energy       spec-heat           abs-magnet          suscept
  0.4509      -0.763040        0.211645             0.770525         2.308304
  0.4395      -0.681944        0.154566             0.339198        11.060504
  0.4357      -0.677894        0.184603             0.447878        23.931491
  0.4450      -0.727508        0.045399             0.695756         0.952962
  0.4439      -0.730594        0.215489             0.693210         5.344991
  0.4310      -0.660147        0.513810             0.213503        17.980172
  0.4416      -0.702045        0.175509             0.583951         8.674383
  0.4405      -0.710301        0.141776             0.649730         4.202736
  0.4339      -0.683295        0.327584             0.548650         6.477313
  0.4427      -0.701582        0.213445             0.475000         5.063005
  0.4372      -0.671026        0.189958             0.406019         7.234781
  0.4384      -0.714352        0.358675             0.683603         3.574721
  0.4481      -0.763272        0.269801             0.779668         2.279112
  0.4464      -0.746026        0.486370             0.724614         6.503692
  0.0000      -0.010802        0.000000             0.011960         0.000000
  0.4360      -0.666937        0.671287             0.444753        33.706639
  0.4440      -0.741242        0.251365             0.688426         5.267851
  0.4517      -0.768287        0.153458             0.789622         1.153312
  0.4396      -0.727623        0.408392             0.704128         8.012086
  0.4407      -0.679630        0.582821             0.174035         3.794006
  0.4373      -0.667940        0.404698             0.340008         7.538213
  0.4342      -0.673958        0.886522             0.391782        28.768992
  0.4316      -0.662191        0.759710             0.442978        21.497484
  0.4452      -0.741088        0.204104             0.722647         3.369771
  0.4485      -0.755093        0.489968             0.767245         5.099046
  0.4417      -0.694367        0.221696             0.367708        17.223639
  0.4428      -0.732330        0.138869             0.725231         1.979096
  0.4385      -0.695448        0.403261             0.529552        17.360296
  0.4466      -0.742631        0.309200             0.742631         3.249406
  0.4238      -0.621836        0.141665             0.090741         5.156042
  0.4525      -0.730941        0.388516             0.501698        18.964160
  0.4408      -0.715702        0.311614             0.673804         6.730713
  0.4398      -0.711111        0.101640             0.557215         7.064604
  0.4345      -0.686497        0.569484             0.530671        18.854923
  0.4442      -0.741435        0.256267             0.750926         1.648246
  0.4454      -0.745177        0.546832             0.753742         7.212965
  0.4387      -0.674228        0.183154             0.138657         7.274667
  0.4362      -0.691744        0.327736             0.553588        24.261153
  0.4469      -0.756366        0.611732             0.747068         5.512608
  0.4419      -0.724344        0.690555             0.674576        19.983859
  0.4430      -0.726929        0.334180             0.686651        10.000297
  0.4320      -0.654437        0.233654             0.369020         2.827148
  0.4375      -0.698457        0.638109             0.520910         4.557974
  0.4489      -0.752894        0.215576             0.764738         1.562644
  0.4263      -0.634491        0.239168             0.177083        11.802661
  0.4399      -0.707330        0.479186             0.677083        10.493811
  0.4410      -0.718017        0.493123             0.693827         5.523082
  0.4348      -0.654630        0.126652             0.283719        25.870812
  0.4444      -0.736690        0.318641             0.691127         3.623784
  0.4364      -0.686767        0.469052             0.536921         4.932342
  0.4536      -0.764043        0.375955             0.773341         2.457657
  0.4420      -0.675733        0.169616             0.158140        23.518065
  0.4325      -0.674614        0.304491             0.493904        17.490377
  0.4389      -0.675926        0.406256             0.505787         9.681068
  0.4472      -0.749884        0.300665             0.682137        12.123720
  0.4432      -0.723148        0.244562             0.648457         6.910135
  0.4456      -0.708102        0.189205             0.342708         9.943815
  0.4493      -0.724730        0.110752             0.455324         8.443945
  0.4377      -0.685455        0.285196             0.472145        10.147828
  0.4278      -0.651968        0.475400             0.258179        13.306648
  0.4551      -0.773264        0.444282             0.780556         3.349570
  0.4350      -0.654630        0.287260             0.098997         9.117091
  0.4401      -0.727353        0.379650             0.701813        11.426668
  0.4366      -0.700656        0.411117             0.631057        14.489389
  0.4446      -0.733565        0.641041             0.694290        15.115571
  0.4329      -0.687346        0.236258             0.643364         1.661378
  0.4411      -0.716011        0.291784             0.612693         2.426284
  0.4422      -0.708140        0.240851             0.554167         7.913362
  0.4459      -0.723110        0.288932             0.540085        49.180974
  0.4433      -0.743133        0.283390             0.748573         3.947844
  0.4390      -0.715934        0.395447             0.687654         3.916880
  0.4498      -0.762847        0.624663             0.785224         3.598891
  0.4475      -0.754938        0.236652             0.709915         2.301614
  0.4379      -0.665471        0.242698             0.111535        21.600915
  0.4289      -0.638503        0.138728             0.237153        22.995306
  1.0000      -0.998611        0.001920             0.999267         0.000763
  0.4402      -0.682253        0.360175             0.238773        36.568025
  0.4368      -0.672878        0.262620             0.322222         7.214766
  0.4353      -0.678665        0.448963             0.407716        11.682489
  0.4448      -0.735764        0.748579             0.675772        12.453100
  0.4424      -0.716744        0.288518             0.668056         2.649325
  0.4413      -0.742747        0.359544             0.745370         4.208494
  0.4461      -0.744715        0.197514             0.742940         2.122541
  0.4332      -0.668210        0.361655             0.429630        25.062906
  0.4392      -0.673302        0.392049             0.127662        24.785620
  0.4435      -0.714969        0.731036             0.673765        13.281353
  0.4478      -0.742978        0.130989             0.741898         1.363873
  0.4503      -0.747106        0.251392             0.742863         2.990996
  0.4380      -0.712076        0.202669             0.655903         6.933514
  0.4297      -0.638735        0.150435             0.105633         7.865210
  0.4404      -0.716011        0.582802             0.671682        17.161661
  0.4370      -0.705980        0.539372             0.654128        13.564387
  0.4355      -0.655864        0.221012             0.171952        13.892689
  0.4414      -0.720872        0.222943             0.700656         4.142903
  0.4425      -0.724267        0.344102             0.678395         5.143234
  0.4336      -0.664352        0.306522             0.234182        10.110015
  0.4393      -0.703665        0.345321             0.608951        10.508704
  0.4437      -0.734028        0.188725             0.719522         1.812228
  0.4382      -0.675463        0.687090             0.450077        37.989860
  0.4304      -0.640123        0.393337             0.081674         8.849212
