    beta         energy       spec-heat           abs-magnet          suscept
  0.4464      -0.738021        0.330693             0.714934         5.206765
  0.4427      -0.738076        0.443102             0.735696         4.096009
  0.4509      -0.748346        0.597127             0.699543        11.219141
  0.4450      -0.734311        0.848600             0.652152        14.963572
  0.4416      -0.727114        0.436054             0.727585         2.509026
  0.4439      -0.727225        0.867675             0.661869        12.153471
  0.4339      -0.665107        0.326731             0.348318        47.908196
  0.4395      -0.712332        0.117452             0.640858         3.010243
  0.4405      -0.719917        0.497299             0.647723         6.481736
  0.4384      -0.696471        0.249977             0.580595        16.089392
  0.4310      -0.640360        0.227935             0.198145        15.829247
  0.4481      -0.735557        0.185329             0.657190         6.526046
  0.4372      -0.703280        0.116321             0.630616         9.239087
  0.4357      -0.680913        0.188178             0.542588         6.020013
  0.0000      -0.004567        0.000000             0.001522         0.000000
  0.4428      -0.714574        0.664058             0.588512         4.240162
  0.4452      -0.725564        0.650977             0.636540        18.248367
  0.4440      -0.712332        0.863735             0.585439        13.323533
  0.4517      -0.760664        0.528582             0.725232         4.573256
  0.4407      -0.679336        0.267367             0.087280        14.519441
  0.4360      -0.671363        0.182238             0.395820        32.576252
  0.4466      -0.736415        0.242992             0.688443         6.234840
  0.4417      -0.726394        0.397616             0.683848         6.029422
  0.4316      -0.652844        0.632913             0.211294        17.945680
  0.4396      -0.696526        0.287438             0.541426        16.417320
  0.4342      -0.659848        0.394937             0.372623        33.211724
  0.4485      -0.751557        0.318703             0.746187         4.987880
  0.4373      -0.710505        0.507866             0.653896        16.435498
  0.4238      -0.616526        0.079421             0.094837        18.649696
  0.4385      -0.693619        0.238347             0.558478         7.113547
  0.4454      -0.745799        0.371800             0.726588        10.051025
  0.4442      -0.697190        0.713531             0.494062        37.693060
  0.4430      -0.728443        0.155951             0.700291         2.583858
  0.4362      -0.678007        0.382369             0.364180         8.358977
  0.4525      -0.767003        0.264173             0.782782         1.575042
  0.4408      -0.698381        0.253825             0.550201         2.084095
  0.4419      -0.700346        0.483083             0.521467         9.385989
  0.4469      -0.704498        0.282241             0.054035         4.414201
  0.4345      -0.658408        0.540920             0.175280        12.176153
  0.4398      -0.668927        0.278070             0.080249         8.501005
  0.4320      -0.660761        0.052298             0.064415        12.650436
  0.4375      -0.691183        0.302651             0.432692         1.711025
  0.4263      -0.632913        0.495384             0.358284        18.951441
  0.4489      -0.746491        0.277432             0.747405         3.659641
  0.4387      -0.680886        0.190031             0.165066         9.014259
  0.4456      -0.745384        0.437205             0.713052         8.284562
  0.4444      -0.748235        0.137606             0.751446         3.073762
  0.4432      -0.721689        0.433631             0.688194         5.125925
  0.4536      -0.762298        0.441604             0.647363         5.717018
  0.4364      -0.682491        0.164158             0.408581         7.552491
  0.4348      -0.711972        0.153113             0.681827         4.058048
  0.4410      -0.688969        0.292565             0.325813        13.155126
  0.4420      -0.729107        0.546574             0.716983         6.292203
  0.4472      -0.738879        0.463267             0.719419         9.906996
  0.4278      -0.642325        0.731320             0.377827        21.446426
  0.4399      -0.717675        0.597110             0.704111         6.043907
  0.4325      -0.661813        0.498128             0.039363         8.133042
  0.4493      -0.751225        0.591812             0.740872         7.015874
  0.4377      -0.674298        0.448154             0.060983         7.338019
  0.4389      -0.687197        0.480789             0.525841         6.622537
  0.4459      -0.741702        0.391077             0.737135         9.105345
  0.4446      -0.726671        0.356159             0.653509         2.752071
  0.4366      -0.674907        0.501892             0.377606        30.101714
  0.4350      -0.692817        0.425388             0.575474        11.827488
  0.4433      -0.721080        0.379794             0.652844         4.936379
  0.4551      -0.770934        0.278928             0.785163         1.917156
  0.4475      -0.759059        0.490499             0.760997         5.401960
  0.4422      -0.716125        0.434561             0.613647         2.752855
  0.4411      -0.703889        0.265467             0.426215        26.607195
  0.4329      -0.698076        0.108883             0.601550         2.396611
  0.4401      -0.698657        0.339195             0.557121         8.510709
  0.4498      -0.764955        0.280889             0.779488         2.546992
  0.4390      -0.703114        0.637284             0.607889        14.976613
  0.4379      -0.677841        0.206391             0.240913        48.484807
  0.4289      -0.641606        0.865526             0.150920        66.505573
  0.4461      -0.733287        0.436051             0.712388         6.416179
  0.4353      -0.694505        0.150928             0.549121        31.121232
  0.4448      -0.729910        0.525760             0.691266         9.817117
  0.4413      -0.704055        0.476297             0.548484        27.811528
  0.4435      -0.719308        0.335626             0.598505         8.361860
  0.4424      -0.721024        0.207327             0.661260         2.820662
  0.4368      -0.692097        0.141247             0.498491         6.149347
  1.0000      -0.998505        0.009375             0.999253         0.002344
  0.4478      -0.749093        0.363880             0.735917        12.008964
  0.4332      -0.669924        0.467535             0.470256         2.917946
  0.4402      -0.714215        0.360625             0.647280        10.975689
  0.4503      -0.751280        0.440240             0.748540         6.047119
  0.4392      -0.692069        0.236200             0.519945        16.394837
  0.4380      -0.696692        0.627461             0.499183        19.976168
  0.4297      -0.666851        0.184318             0.520913        11.604683
  0.4355      -0.665135        0.176290             0.069536        25.958066
  0.4414      -0.681301        0.159192             0.206893         6.105980
  0.4437      -0.710616        0.543738             0.580291        21.348732
  0.4370      -0.661509        0.276580             0.278505        28.209939
  0.4425      -0.702754        0.180830             0.494173        13.729742
  0.4336      -0.681467        0.281317             0.615170         5.874123
  0.4393      -0.706657        0.340939             0.672443         1.783164
  0.4304      -0.649135        0.224680             0.131682        16.378562
  0.4382      -0.688138        0.118907             0.569412         7.267750
  0.4404      -0.687696        0.442464             0.544111        13.127079
