    beta         energy       spec-heat           abs-magnet          suscept
  0.4405      -0.688120        0.164603             0.134429         8.370752
  0.4450      -0.738504        0.313130             0.718820         7.936638
  0.4384      -0.697424        0.301523             0.558343        17.132876
  0.4439      -0.727316        0.164233             0.713379         3.182293
  0.4357      -0.682218        0.352577             0.467128         5.546292
  0.4372      -0.687447        0.304675             0.426394         9.713189
  0.0000       0.004806        0.000000             0.002307         0.000000
  0.4310      -0.654787        0.233370             0.231488        12.514895
  0.4427      -0.713841        0.931547             0.623433        19.911072
  0.4464      -0.740042        0.203091             0.717589         6.816507
  0.4509      -0.754691        0.189175             0.741542         7.275379
  0.4395      -0.712918        0.221338             0.674702         8.549939
  0.4416      -0.706767        0.259322             0.631853        13.548881
  0.4339      -0.655863        0.219143             0.098577        14.386612
  0.4481      -0.746828        0.460031             0.743387         3.905379
  0.4407      -0.721223        0.107814             0.704383         4.041645
  0.4452      -0.734102        0.259720             0.682141         2.959076
  0.4440      -0.725144        0.488248             0.687908         3.826022
  0.4385      -0.710054        0.360603             0.622818         6.370474
  0.4360      -0.680873        0.298961             0.390600         8.174713
  0.4238      -0.619550        0.300016             0.114610         5.240608
  0.4373      -0.699712        0.330210             0.616013        22.204700
  0.4517      -0.757401        0.531873             0.753614        13.902169
  0.4316      -0.640427        0.415539             0.075163         6.315137
  0.4396      -0.724221        0.324269             0.688889         3.936732
  0.4428      -0.725260        0.310481             0.701653         7.041587
  0.4466      -0.733814        0.364388             0.699404         5.519877
  0.4342      -0.671242        0.148026             0.313226        16.397429
  0.4417      -0.723933        0.734669             0.717147         8.511964
  0.4485      -0.746713        0.709188             0.722895         5.557590
  0.4408      -0.724817        0.302455             0.690254         6.904764
  0.4454      -0.731661        0.170261             0.689293         5.369331
  0.4387      -0.703691        0.314947             0.571338         8.950193
  0.4442      -0.739120        0.144207             0.721415         7.629864
  0.4469      -0.750384        0.238930             0.756440         1.810911
  0.4525      -0.765129        0.276838             0.776894         3.202857
  0.4362      -0.676394        0.312075             0.439600         9.655925
  0.4430      -0.735083        0.647842             0.711246         8.607781
  0.4320      -0.667263        0.298350             0.387197        16.930688
  0.4419      -0.733602        0.178392             0.724644         4.194053
  0.4263      -0.622568        0.478099             0.278547        20.946817
  0.4375      -0.682776        0.498104             0.282026         9.521240
  0.4345      -0.668493        0.384804             0.200327        15.190760
  0.4398      -0.694983        0.498609             0.477086        25.637335
  0.4489      -0.749885        0.340661             0.746559         2.275788
  0.4456      -0.737409        0.184709             0.691196         3.580984
  0.4410      -0.696213        0.273864             0.323645        30.427030
  0.4389      -0.684410        0.685041             0.271184         1.934458
  0.4364      -0.670185        0.253329             0.233564         9.028668
  0.4444      -0.722338        0.403184             0.657478        14.031731
  0.4325      -0.665494        0.113594             0.083872         9.958709
  0.4420      -0.711073        0.293148             0.585236         5.828881
  0.4536      -0.778297        0.203902             0.802710         0.809042
  0.4432      -0.737389        0.182823             0.718973         2.801433
  0.4472      -0.742042        0.501036             0.722184         7.232972
  0.4377      -0.693291        0.222899             0.475221        10.418453
  0.4278      -0.632334        0.322516             0.069589         7.466079
  0.4348      -0.664725        0.367960             0.179450         3.730546
  0.4399      -0.700154        0.436906             0.594348         2.958945
  0.4493      -0.748712        0.368768             0.739235         7.010747
  0.4459      -0.740292        0.039966             0.715321         1.973325
  0.4390      -0.691176        0.257392             0.263687        11.099643
  0.4411      -0.725875        0.369584             0.711957         3.764620
  0.4475      -0.739389        0.253769             0.682045         5.045464
  0.4329      -0.675163        0.298716             0.237197         8.695858
  0.4366      -0.677143        0.247297             0.062284         5.558435
  0.4446      -0.734448        0.318381             0.677067         2.911786
  0.4433      -0.702288        0.707300             0.444771         4.484390
  0.4551      -0.771819        0.321528             0.781296         2.267442
  0.4422      -0.711457        0.191928             0.620358         5.540027
  0.4379      -0.688966        0.472548             0.517551        20.603270
  0.4350      -0.674529        0.245633             0.462341         5.608311
  0.4401      -0.688351        0.471028             0.327989        32.510386
  0.4289      -0.647116        0.484371             0.227028       105.580875
  0.4498      -0.754825        0.103356             0.765667         0.913594
  0.4461      -0.736928        0.340475             0.709669         4.177981
  0.4413      -0.717359        0.407271             0.668454         8.397667
  0.4448      -0.726317        0.153888             0.651692        10.768317
  0.4392      -0.693445        0.613981             0.564648        24.028117
  0.4332      -0.662495        0.130554             0.326067         5.323379
  0.4368      -0.688197        0.194642             0.555882         5.160123
  0.4478      -0.737466        0.451007             0.624510         8.593746
  0.4435      -0.720088        0.302958             0.608285        11.783475
  1.0000      -0.998712        0.006070             0.999327         0.001816
  0.4424      -0.724452        0.417802             0.689100         8.482239
  0.4353      -0.653287        0.224154             0.121549         5.490777
  0.4380      -0.698712        0.216705             0.553729         6.486076
  0.4402      -0.699596        0.432359             0.534910        19.591416
  0.4297      -0.639715        0.073105             0.082699         5.444232
  0.4503      -0.751269        0.319951             0.702076         5.048106
  0.4414      -0.710246        0.189366             0.629623         3.337837
  0.4393      -0.706401        0.381528             0.571857         8.031251
  0.4336      -0.669858        0.395153             0.439177        12.309614
  0.4370      -0.664648        0.393938             0.031200         1.198582
  0.4437      -0.727816        0.189788             0.673760         3.221454
  0.4425      -0.705709        0.234771             0.512668        15.194806
  0.4355      -0.671492        0.357829             0.138812        10.446675
  0.4382      -0.697116        0.835525             0.583756        50.491586
  0.4304      -0.647059        0.264054             0.251211        13.501809
  0.4404      -0.705113        0.513564             0.638024        13.451404
