    beta         energy       spec-heat           abs-magnet          suscept
  0.4450      -0.742328        0.268092             0.731796         2.327457
  0.4310      -0.653389        0.192155             0.051663        13.499264
  0.4357      -0.660695        0.155565             0.105732         9.159449
  0.4339      -0.674414        0.429640             0.438939        10.752788
  0.4464      -0.749861        0.151354             0.748161         2.695546
  0.4372      -0.690023        0.290319             0.442870        10.235567
  0.4416      -0.710431        0.337303             0.584051         3.107475
  0.4481      -0.755883        0.407634             0.748576         3.320867
  0.4405      -0.703704        0.551691             0.522058        25.124227
  0.4427      -0.728571        0.299997             0.701764         3.695572
  0.4395      -0.691156        0.231658             0.171328         9.769937
  0.4509      -0.751713        0.148702             0.700554         4.027227
  0.4439      -0.715193        0.363925             0.526342         3.658921
  0.4384      -0.704850        0.567435             0.557647        22.512465
  0.0000      -0.004283        0.000000             0.016503         0.000000
  0.4466      -0.731494        0.200869             0.680751         5.885826
  0.4417      -0.718758        0.280210             0.674817         1.680254
  0.4452      -0.738927        0.959357             0.708957        10.020083
  0.4396      -0.717145        0.313270             0.649622         5.694061
  0.4440      -0.733522        0.200266             0.709587         1.148945
  0.4360      -0.692429        0.488683             0.563013        10.932706
  0.4316      -0.657244        0.273207             0.262535        59.396537
  0.4517      -0.757773        0.355117             0.751209         9.337513
  0.4342      -0.672588        0.305210             0.433913         4.133906
  0.4385      -0.688209        0.145360             0.443197         7.486083
  0.4428      -0.736659        0.201023             0.725951         1.588803
  0.4407      -0.695225        0.289886             0.099068        39.360524
  0.4373      -0.677488        0.464443             0.236420        11.018816
  0.4485      -0.749559        0.368693             0.739053         2.977155
  0.4238      -0.626531        0.205708             0.035437         2.976645
  0.4454      -0.732905        0.222552             0.696611         3.390092
  0.4442      -0.735765        0.630154             0.714966         2.887456
  0.4320      -0.649244        0.142567             0.145049        49.704387
  0.4398      -0.681116        0.156219             0.073230        18.057860
  0.4469      -0.745603        0.516565             0.720471         7.474687
  0.4345      -0.673973        0.124595             0.315218        33.415177
  0.4362      -0.672247        0.309768             0.127236        21.782515
  0.4408      -0.698350        0.576088             0.496687         9.209944
  0.4430      -0.743159        0.466385             0.754674         1.608563
  0.4525      -0.767372        0.204331             0.771542         0.437358
  0.4419      -0.717095        0.358377             0.639380        11.358212
  0.4387      -0.692756        0.326197             0.469703        31.206570
  0.4489      -0.735349        0.504694             0.558818         2.418085
  0.4263      -0.633686        0.330929             0.237667        10.144683
  0.4375      -0.678244        0.295702             0.362472        12.300584
  0.4456      -0.743336        0.080617             0.735551         2.573993
  0.4444      -0.734530        0.217950             0.703036         3.867287
  0.4325      -0.656664        0.234046             0.347229         8.171158
  0.4348      -0.660066        0.650402             0.085248        28.865701
  0.4410      -0.722537        0.137260             0.662371         2.891181
  0.4399      -0.706689        0.247872             0.599824         2.737211
  0.4472      -0.750365        0.198570             0.749106         1.980296
  0.4364      -0.686873        0.423985             0.450340        21.849062
  0.4432      -0.728244        0.151724             0.699509         2.482769
  0.4420      -0.706689        0.091421             0.569262         8.307633
  0.4536      -0.774238        0.172404             0.794243         1.999303
  0.4389      -0.705329        0.625938             0.615193        22.170078
  0.4493      -0.747921        0.130752             0.710922         2.137911
  0.4377      -0.685173        0.209005             0.482729        16.845157
  0.4278      -0.635387        0.849764             0.088498        15.424231
  0.4459      -0.746964        0.516292             0.750731         5.943555
  0.4350      -0.689632        0.267450             0.530159        19.298473
  0.4446      -0.724654        0.299539             0.644608         5.545629
  0.4329      -0.650302        0.479756             0.124792        52.564088
  0.4366      -0.679038        0.366427             0.451184        20.686503
  0.4422      -0.715306        0.108909             0.548942         2.363009
  0.4411      -0.725624        0.528318             0.675157        14.083644
  0.4433      -0.705001        0.469929             0.086420        11.657493
  0.4401      -0.724200        0.117374             0.693537         1.675019
  0.4551      -0.773873        0.308580             0.787163         6.280946
  0.4475      -0.744205        0.444781             0.714651        12.514764
  0.4390      -0.716138        0.332557             0.622071         3.337166
  0.4289      -0.655467        0.417148             0.060406        16.060287
  0.4498      -0.757080        0.940945             0.753653        11.942798
  0.4379      -0.677425        0.289109             0.027538         5.143418
  0.4461      -0.741345        0.555125             0.703515         5.179399
  0.4353      -0.669312        0.379875             0.242114         8.644397
  0.4368      -0.695351        0.515795             0.591081         2.499983
  0.4448      -0.730209        0.322005             0.619778         5.996512
  0.4332      -0.677803        0.353625             0.392076         2.281202
  0.4424      -0.698929        0.301103             0.315709         4.630700
  1.0000      -0.998816        0.009081             0.999370         0.002743
  0.4435      -0.724339        0.568657             0.675624        10.196419
  0.4413      -0.712900        0.429450             0.642278         9.300619
  0.4402      -0.705190        0.060005             0.532439         7.038304
  0.4478      -0.747669        0.393197             0.748942         2.668379
  0.4392      -0.692706        0.252819             0.354535         5.302762
  0.4503      -0.751499        0.187699             0.725535         1.592150
  0.4297      -0.649194        0.151102             0.138687        15.639368
  0.4380      -0.708793        0.282899             0.652935         4.576253
  0.4355      -0.683862        0.575993             0.455052        23.135196
  0.4370      -0.677778        0.225783             0.069375        22.147670
  0.4336      -0.669287        0.609593             0.152646        61.549829
  0.4425      -0.727853        0.671306             0.688561        10.424638
  0.4414      -0.712497        0.168042             0.626682        13.000355
  0.4437      -0.722474        0.036063             0.641938         1.235267
  0.4404      -0.714827        0.313240             0.605367         4.280000
  0.4393      -0.677967        0.478018             0.418569         4.648845
  0.4304      -0.638574        0.596884             0.114021         7.557450
  0.4382      -0.667246        0.205255             0.223646         4.315069
