    beta         energy       spec-heat           abs-magnet          suscept
  0.4439      -0.732017        0.187076             0.706977         8.531102
  0.4450      -0.743807        0.036632             0.744592         2.807882
  0.4427      -0.692293        0.203735             0.317847         7.506151
  0.4395      -0.689941        0.361497             0.461763         2.623098
  0.4509      -0.761114        0.336764             0.766495         3.435405
  0.4416      -0.727447        0.538177             0.656409        12.416363
  0.4357      -0.691725        0.326899             0.551974        18.973748
  0.4339      -0.666793        0.128044             0.291428        17.867236
  0.4481      -0.747620        0.549718             0.731098         3.903045
  0.4310      -0.654597        0.345303             0.215035        30.202243
  0.4405      -0.686452        0.659861             0.055327         6.848097
  0.0000      -0.005408        0.000000             0.020281         0.000000
  0.4372      -0.709735        0.508946             0.675122         7.806825
  0.4464      -0.743050        0.288173             0.696890         6.601900
  0.4384      -0.674337        0.413762             0.045646         1.752101
  0.4440      -0.718659        0.246972             0.639670         3.911839
  0.4360      -0.690752        0.183904             0.560573         2.100988
  0.4452      -0.743591        0.229208             0.726852         1.108907
  0.4417      -0.718496        0.438560             0.621120         8.349659
  0.4396      -0.714008        0.746141             0.664494         8.431764
  0.4428      -0.717496        0.284127             0.656274         6.266044
  0.4316      -0.654516        0.305244             0.308843         5.011180
  0.4342      -0.665414        0.322140             0.216360         8.365227
  0.4407      -0.719091        0.294226             0.702812         4.286428
  0.4373      -0.703407        0.180099             0.617280         3.527710
  0.4517      -0.770443        0.164202             0.789724         1.892029
  0.4466      -0.748134        0.686225             0.716171        16.575960
  0.4385      -0.682288        0.475561             0.443131         8.411175
  0.4238      -0.620227        0.257278             0.239616         2.206042
  0.4485      -0.762439        0.313220             0.780476         3.074760
  0.4442      -0.732937        0.392795             0.705814         7.549928
  0.4362      -0.693429        0.259579             0.346593         7.176144
  0.4454      -0.724067        0.602631             0.677718         7.511678
  0.4419      -0.726906        0.464150             0.662683         9.735662
  0.4430      -0.740562        0.125910             0.735154         3.277239
  0.4398      -0.736939        0.200786             0.724473        10.400825
  0.4320      -0.656301        0.215864             0.064170         7.934306
  0.4345      -0.665846        0.382302             0.288534        10.389629
  0.4408      -0.735749        0.149523             0.735695         2.831526
  0.4525      -0.758734        0.606492             0.751758         3.901190
  0.4375      -0.691347        0.391979             0.564657        12.607263
  0.4387      -0.688318        0.308259             0.458707         7.839046
  0.4469      -0.742564        0.096295             0.733721         1.039004
  0.4263      -0.631990        0.081992             0.119118        13.671044
  0.4489      -0.757436        0.381892             0.767550         3.041025
  0.4444      -0.727123        0.216557             0.681287         8.365914
  0.4364      -0.682450        0.205907             0.229097        16.873206
  0.4456      -0.737345        0.689702             0.725014         7.915160
  0.4420      -0.734235        0.194287             0.685425         4.500289
  0.4399      -0.719091        0.862119             0.668524        20.211181
  0.4432      -0.730827        0.156878             0.693970         2.658856
  0.4325      -0.667144        0.332637             0.212818        18.681096
  0.4348      -0.650919        0.248486             0.125987        49.492598
  0.4536      -0.777691        0.185378             0.796863         2.289292
  0.4410      -0.702271        0.360026             0.604164         3.335596
  0.4377      -0.707139        0.270215             0.640617         3.275293
  0.4472      -0.744213        0.179581             0.725554         3.123691
  0.4389      -0.693321        0.850496             0.461925        22.607987
  0.4278      -0.637453        0.219991             0.282125        24.542594
  0.4493      -0.760195        0.372699             0.776312         2.678932
  0.4446      -0.746755        0.228927             0.760871         2.055191
  0.4366      -0.673229        0.470725             0.487642        12.871481
  0.4422      -0.718172        0.515807             0.656463         4.359552
  0.4459      -0.735398        0.241229             0.680503         2.039538
  0.4401      -0.702948        0.191715             0.612088         4.366659
  0.4433      -0.727880        0.367183             0.678096         3.659237
  0.4350      -0.690617        0.282875             0.516604         9.693713
  0.4329      -0.652866        0.129449             0.129800        42.019878
  0.4551      -0.772985        0.718377             0.780638         6.805373
  0.4411      -0.717847        0.413812             0.673256         6.452030
  0.4390      -0.719227        0.161497             0.688643         3.103676
  0.4475      -0.741482        0.209003             0.731287         1.599618
  0.4379      -0.698702        0.640491             0.597242         6.090671
  0.4289      -0.651325        0.148523             0.358653        32.475072
  0.4498      -0.756896        0.280268             0.766387         2.750469
  0.4448      -0.728502        0.089619             0.692374         1.967850
  0.4368      -0.690319        0.130386             0.435100         9.648655
  0.4402      -0.707085        0.608290             0.555435         8.967282
  0.4461      -0.728448        0.322081             0.656544        11.130263
  0.4435      -0.707518        0.194564             0.503461         2.673612
  0.4424      -0.728069        0.389419             0.644375        21.274170
  0.4353      -0.695105        0.336929             0.575663         7.018519
  0.4332      -0.678826        0.209119             0.522526         3.905091
  0.4413      -0.716685        0.109275             0.658464         1.328289
  1.0000      -0.998161        0.007788             0.999054         0.002434
  0.4392      -0.693970        0.229692             0.593672         5.777908
  0.4478      -0.753813        0.275337             0.762466         1.635426
  0.4380      -0.686209        0.487115             0.504462        32.601632
  0.4297      -0.654922        0.609359             0.400081        15.585563
  0.4503      -0.756057        0.217720             0.765495         3.253916
  0.4370      -0.695538        0.399352             0.590076        10.474702
  0.4404      -0.688021        0.279614             0.347783        22.474884
  0.4437      -0.734911        0.291429             0.720119         3.933003
  0.4355      -0.696890        0.340835             0.618199        16.604956
  0.4425      -0.728367        0.176589             0.719659         2.547896
  0.4336      -0.677231        0.362323             0.507409         6.502057
  0.4414      -0.701217        0.281005             0.587912         9.225997
  0.4393      -0.679178        0.627492             0.565711        13.040665
  0.4304      -0.640725        0.160901             0.140590        27.667344
  0.4382      -0.655327        0.233327             0.240211         8.339139
