    beta         energy       spec-heat           abs-magnet          suscept
  0.4339      -0.668315        0.265761             0.095485         5.872508
  0.4395      -0.698012        0.196037             0.545373        13.985825
  0.4509      -0.757189        0.387508             0.752203         1.995448
  0.4416      -0.717519        0.383955             0.640680         4.181386
  0.4405      -0.704802        0.664822             0.578608         8.179731
  0.4357      -0.690404        0.232201             0.513066         5.192844
  0.4310      -0.651554        0.223395             0.228919        10.132816
  0.4450      -0.732368        0.480308             0.688218         6.708895
  0.4481      -0.749293        0.162037             0.750864         1.150256
  0.4464      -0.746739        0.196886             0.744990         0.751514
  0.4372      -0.681142        0.211972             0.297944         2.581820
  0.4439      -0.718066        0.340890             0.631419         4.196919
  0.0000       0.001844        0.000000             0.005669         0.000000
  0.4384      -0.692671        0.242298             0.414712        10.332969
  0.4427      -0.727109        0.652682             0.680828         9.296667
  0.4342      -0.661799        0.336722             0.334567        22.627502
  0.4360      -0.687480        0.343296             0.511208         8.431095
  0.4417      -0.711823        0.544378             0.612540         4.258779
  0.4517      -0.760344        0.512271             0.765125         3.138910
  0.4452      -0.744416        0.459868             0.745236         3.754373
  0.4407      -0.711413        0.186129             0.626952         2.936787
  0.4396      -0.705922        0.384200             0.595000        12.991287
  0.4440      -0.736671        0.155905             0.707998         7.782251
  0.4316      -0.654081        0.173723             0.164183        17.700396
  0.4385      -0.689147        0.354628             0.415955         4.801849
  0.4466      -0.746233        0.373013             0.739280         3.864876
  0.4485      -0.752845        0.519217             0.738843         5.136721
  0.4373      -0.686210        0.207036             0.360863        27.907448
  0.4428      -0.717861        0.485200             0.653384         8.725075
  0.4238      -0.624028        0.232142             0.092781        10.295319
  0.4345      -0.674530        0.178683             0.443125        21.443434
  0.4525      -0.733816        0.290615             0.294693         5.937050
  0.4362      -0.669954        0.667018             0.089133         9.976448
  0.4408      -0.712807        0.038938             0.666471         5.287862
  0.4419      -0.716044        0.436574             0.629902         2.575076
  0.4454      -0.736029        0.437885             0.682016         5.657156
  0.4398      -0.708271        0.488309             0.619739        12.127365
  0.4442      -0.697930        0.228157             0.247210        13.385028
  0.4320      -0.659559        0.544974             0.068110        14.723660
  0.4430      -0.728639        0.254910             0.666457         3.877319
  0.4263      -0.632785        0.138536             0.151342        28.739875
  0.4387      -0.696182        0.272121             0.550003        37.283207
  0.4469      -0.735073        0.119564             0.674640        12.244491
  0.4489      -0.761779        0.389702             0.776122         3.033200
  0.4375      -0.702001        0.545834             0.632129         4.982833
  0.4364      -0.670036        0.628634             0.234479        17.989129
  0.4444      -0.721604        0.376336             0.619452         8.601573
  0.4536      -0.775111        0.203356             0.791667         1.153137
  0.4410      -0.726153        0.966210             0.660146        15.950954
  0.4456      -0.738324        0.378263             0.715183         5.917248
  0.4348      -0.683218        0.148264             0.519678        32.321492
  0.4420      -0.726235        0.183168             0.677877         1.897499
  0.4399      -0.714132        0.327357             0.637006         7.568811
  0.4325      -0.657032        0.329301             0.111932        26.195980
  0.4432      -0.726713        0.349465             0.642661        20.760635
  0.4278      -0.651677        0.359368             0.308640        19.287779
  0.4389      -0.702343        0.142465             0.595506         5.314002
  0.4472      -0.745209        0.396398             0.716399         8.551879
  0.4493      -0.744813        0.414061             0.673328         2.321826
  0.4377      -0.689365        0.329401             0.495198        28.457488
  0.4366      -0.687371        0.555399             0.478683        25.286870
  0.4411      -0.698955        0.155550             0.517150        45.892465
  0.4459      -0.733543        0.551925             0.635612        11.965434
  0.4446      -0.733051        0.141933             0.644464        13.392609
  0.4350      -0.686592        0.133332             0.456717        30.115111
  0.4551      -0.777747        0.201319             0.798648         0.932411
  0.4422      -0.719978        0.349136             0.633290         6.411207
  0.4329      -0.661826        0.173151             0.361259        31.384212
  0.4401      -0.689871        0.696717             0.063097         4.569835
  0.4433      -0.731111        0.242036             0.624329         4.197481
  0.4289      -0.656922        0.392862             0.365276        27.806668
  0.4390      -0.704446        0.246781             0.564948        12.412708
  0.4498      -0.761792        0.306126             0.773431         4.845967
  0.4475      -0.737067        0.585770             0.687644         7.065691
  0.4379      -0.698805        0.230958             0.540346        44.937024
  0.4368      -0.688013        0.126123             0.307629        24.089576
  0.4413      -0.726098        0.140873             0.693996         2.761470
  1.0000      -0.998798        0.009277             0.999385         0.002565
  0.4448      -0.737736        0.206340             0.721208         0.976986
  0.4461      -0.730128        0.312639             0.630312        22.071746
  0.4424      -0.704747        0.609085             0.486005        48.853649
  0.4353      -0.665624        0.282148             0.109610         4.274983
  0.4332      -0.667851        0.455816             0.344225        12.189821
  0.4402      -0.709487        0.460309             0.528939         3.783194
  0.4435      -0.734881        0.471469             0.701742         6.632476
  0.4297      -0.651240        0.101867             0.043098         6.255392
  0.4392      -0.709501        0.631008             0.618906        34.386825
  0.4503      -0.758760        0.277110             0.759566         3.298927
  0.4478      -0.749211        0.490233             0.741889         2.888374
  0.4380      -0.682248        0.412925             0.131070         6.751344
  0.4370      -0.694789        0.342879             0.534158        10.504203
  0.4414      -0.723981        0.143972             0.689707         1.847996
  0.4425      -0.697302        0.301614             0.149635         9.702494
  0.4355      -0.679366        0.162645             0.452920         4.284432
  0.4336      -0.677222        0.341133             0.278314        14.427431
  0.4437      -0.720251        0.152385             0.616802         4.670094
  0.4404      -0.691824        0.300182             0.232716         9.235989
  0.4304      -0.643508        0.392713             0.156069         8.918082
  0.4393      -0.673369        0.129054             0.461048         5.316618
  0.4382      -0.694857        0.295439             0.486975        15.199378
