    beta         energy       spec-heat           abs-magnet          suscept
  0.4395      -0.715432        0.165342             0.664939         3.656246
  0.4450      -0.740331        0.580092             0.698717         5.514341
  0.4509      -0.760060        0.157649             0.757704         1.406413
  0.4339      -0.674648        0.264177             0.181003        27.039437
  0.4384      -0.685399        0.225723             0.387451         8.802702
  0.4357      -0.679782        0.546606             0.395586         7.456348
  0.4416      -0.712592        0.326903             0.571406        12.201171
  0.4464      -0.745961        0.184235             0.726468         2.738082
  0.4310      -0.647839        0.238779             0.052427         3.305902
  0.4439      -0.737603        0.212278             0.722884         4.494576
  0.4405      -0.730250        0.172725             0.708103         3.378091
  0.4372      -0.679286        0.351568             0.171678        17.441126
  0.4427      -0.729580        0.452230             0.682634        13.879787
  0.4481      -0.753463        0.206784             0.758758         1.602105
  0.0000       0.004898        0.000000             0.009362         0.000000
  0.4452      -0.724707        0.101561             0.545861         6.898708
  0.4360      -0.679075        0.380070             0.169050        46.335172
  0.4316      -0.663067        0.412944             0.202666        66.131081
  0.4417      -0.730151        0.158740             0.719363         2.348744
  0.4440      -0.739736        0.252851             0.704197         3.947220
  0.4428      -0.719437        0.337365             0.575870         9.982808
  0.4396      -0.707545        0.523959             0.590725        17.828831
  0.4385      -0.689479        0.514069             0.530932         6.586487
  0.4466      -0.738657        0.236512             0.727720         2.533858
  0.4407      -0.716362        0.306939             0.676508         5.061872
  0.4342      -0.682051        0.175340             0.525637        14.664610
  0.4517      -0.764028        0.350932             0.774456         1.251627
  0.4238      -0.619840        0.369281             0.058851        13.435505
  0.4485      -0.754690        0.441951             0.732420         5.979901
  0.4373      -0.685883        0.545303             0.466030         7.642574
  0.4454      -0.743791        0.203721             0.744138         1.334564
  0.4362      -0.698022        0.172323             0.627305         3.477370
  0.4419      -0.706553        0.253762             0.550648         5.168289
  0.4442      -0.732990        0.230859             0.693881         3.035906
  0.4320      -0.660376        0.172164             0.294352         4.989128
  0.4398      -0.689801        0.434455             0.377953        26.994842
  0.4430      -0.716821        0.314412             0.620324         5.536427
  0.4387      -0.690359        0.345581             0.152880        45.735709
  0.4408      -0.700167        0.187535             0.535557         3.671691
  0.4469      -0.742439        0.704836             0.723417         9.178880
  0.4345      -0.667146        0.430325             0.369174        14.732673
  0.4525      -0.753562        0.149790             0.643846        12.637276
  0.4263      -0.641032        0.385789             0.250543         6.169260
  0.4375      -0.685585        0.145363             0.115605        13.201138
  0.4489      -0.756588        0.248556             0.769818         2.729708
  0.4456      -0.749259        0.553993             0.724608        10.497200
  0.4364      -0.682597        0.327994             0.476471         7.365751
  0.4420      -0.719784        0.151153             0.625482         2.313622
  0.4444      -0.738384        0.189310             0.725153         2.993279
  0.4325      -0.667196        0.156974             0.355893         5.710089
  0.4432      -0.710298        0.225525             0.389212        16.276726
  0.4399      -0.714675        0.129565             0.618637         8.240872
  0.4348      -0.686552        0.645998             0.358026        18.657020
  0.4389      -0.677364        0.239256             0.322822         6.125361
  0.4410      -0.693682        0.215003             0.249898        11.639038
  0.4472      -0.744026        0.547757             0.728663        11.656427
  0.4536      -0.773352        0.173502             0.787662         2.174034
  0.4278      -0.638353        0.243104             0.123591        21.555744
  0.4377      -0.674202        0.227336             0.030826         4.025914
  0.4493      -0.751975        0.430831             0.739426         1.988018
  0.4366      -0.686354        0.427900             0.443338         8.435654
  0.4459      -0.723715        0.240800             0.452155         2.769997
  0.4446      -0.721309        0.600065             0.544956        14.654077
  0.4329      -0.657921        0.099778             0.247070         7.368890
  0.4422      -0.724459        0.231510             0.679149         7.910252
  0.4401      -0.718160        0.536381             0.672491         7.674065
  0.4350      -0.679608        0.223048             0.209139         7.281366
  0.4433      -0.731093        0.259948             0.713249         7.469781
  0.4390      -0.697179        0.172416             0.529022         5.107461
  0.4411      -0.699733        0.458023             0.387513         8.071105
  0.4475      -0.744845        0.446222             0.735706         2.857738
  0.4551      -0.776403        0.534756             0.797408         2.717544
  0.4289      -0.635464        0.285692             0.103875        14.761896
  0.4379      -0.684246        0.198923             0.232773        14.337522
  0.4498      -0.736785        0.203403             0.649079         8.937198
  0.4368      -0.688958        0.266985             0.553897         3.701351
  0.4461      -0.714378        0.278707             0.124955         3.769094
  0.4448      -0.735569        0.293174             0.620162         7.399967
  0.4332      -0.673073        0.369294             0.374778        17.858822
  0.4424      -0.699361        0.638618             0.184922        19.940271
  0.4402      -0.714911        0.350033             0.645446         8.694558
  0.4353      -0.666043        0.514128             0.223535        14.181479
  0.4435      -0.729332        0.380796             0.697291         5.817611
  0.4392      -0.682931        0.170940             0.190328         4.560050
  1.0000      -0.979453        0.009537             0.567946         6.770416
  0.4478      -0.727088        0.499741             0.625445        14.474546
  0.4413      -0.704607        0.698170             0.551392         7.042321
  0.4297      -0.648298        0.402953             0.193614        22.993532
  0.4380      -0.669341        0.536216             0.030678         3.987483
  0.4503      -0.755844        0.108795             0.747535         1.384757
  0.4370      -0.686912        0.204654             0.418972        20.175781
  0.4336      -0.666911        0.231743             0.048348        14.326844
  0.4425      -0.729307        0.571935             0.683911         8.294626
  0.4404      -0.705462        0.134834             0.462161         7.828359
  0.4437      -0.717106        0.120662             0.491797         3.797611
  0.4355      -0.679050        0.218165             0.233158        14.119699
  0.4393      -0.683093        0.270633             0.246748         5.703512
  0.4414      -0.691190        0.425260             0.451882         6.173689
  0.4304      -0.648000        0.543699             0.043735         9.921255
  0.4382      -0.697402        0.190361             0.534280         9.227203
