    beta         energy       spec-heat           abs-magnet          suscept
  0.4450      -0.750857        0.305084             0.752816         1.805407
  0.4439      -0.729469        0.089211             0.686531         2.272870
  0.4427      -0.776163        0.327684             0.798531         1.617718
  0.4395      -0.721796        0.477092             0.719184         4.773239
  0.4509      -0.768490        0.183237             0.810612         0.638075
  0.4310      -0.682449        0.205627             0.636898         4.255297
  0.4357      -0.648980        0.119445             0.293388         4.286032
  0.4405      -0.736816        0.134318             0.760327         1.673378
  0.4464      -0.758694        0.706915             0.756082         5.271003
  0.4339      -0.713959        0.259129             0.748735         1.979285
  0.0000       0.007347        0.000000             0.033469         0.000000
  0.4384      -0.697959        0.719242             0.631510         7.409329
  0.4416      -0.712653        0.560471             0.651755         6.393508
  0.4372      -0.696653        0.243059             0.576490         5.291105
  0.4481      -0.720980        0.351690             0.708408         4.023778
  0.4517      -0.763755        0.193326             0.769959         1.924272
  0.4452      -0.740408        0.453624             0.717878        10.612205
  0.4396      -0.722776        0.550858             0.677061         8.610263
  0.4428      -0.715592        0.407092             0.579592         7.484295
  0.4440      -0.690449        0.537401             0.554449        16.283026
  0.4342      -0.694694        0.297684             0.628408         2.772973
  0.4316      -0.657469        0.585441             0.453388        15.832569
  0.4407      -0.734694        0.333874             0.736000         3.885255
  0.4360      -0.715102        0.175454             0.665306         5.663076
  0.4466      -0.722449        0.453894             0.695184         4.366598
  0.4238      -0.611429        0.429576             0.163592         5.565315
  0.4385      -0.727184        0.356045             0.731592         6.755989
  0.4417      -0.734694        0.307580             0.692735         5.977651
  0.4373      -0.651918        0.223417             0.565224         7.829474
  0.4525      -0.803755        0.453010             0.844082         1.456998
  0.4485      -0.681959        0.177749             0.175184        10.904460
  0.4430      -0.729306        0.473468             0.670367         7.222564
  0.4398      -0.692408        0.401409             0.543837         7.405193
  0.4442      -0.710041        0.167130             0.594776         5.019686
  0.4454      -0.752653        0.276014             0.760163         1.260333
  0.4408      -0.736327        0.457489             0.731265         4.521587
  0.4362      -0.702041        0.392493             0.674776         7.812252
  0.4345      -0.673633        0.762918             0.420408        30.573724
  0.4320      -0.653224        0.413553             0.480980        19.041136
  0.4469      -0.678694        0.212123             0.184653        20.378238
  0.4387      -0.735347        0.505172             0.712816         6.533180
  0.4263      -0.623020        0.375440             0.432653         4.961458
  0.4419      -0.745796        0.412618             0.773878         2.359738
  0.4489      -0.749878        0.383498             0.754286         2.516000
  0.4432      -0.701224        0.259086             0.643918         4.445902
  0.4536      -0.763918        0.200243             0.787755         0.923910
  0.4375      -0.697469        0.235025             0.480490        23.641466
  0.4444      -0.737306        0.513542             0.676408        11.721823
  0.4410      -0.734204        0.376316             0.720980         5.370218
  0.4399      -0.731755        0.153789             0.714449         2.929378
  0.4364      -0.704980        0.506144             0.678041         5.758423
  0.4456      -0.760327        0.484458             0.776327         2.085080
  0.4348      -0.677061        0.380436             0.615184         6.327414
  0.4325      -0.679184        0.220443             0.607347         4.423657
  0.4472      -0.767184        0.222608             0.788245         1.149966
  0.4278      -0.660898        0.317750             0.548735         6.533373
  0.4389      -0.733224        0.299793             0.742041         1.505282
  0.4420      -0.681959        0.323541             0.405061         6.763632
  0.4433      -0.750857        0.200979             0.771429         2.435557
  0.4493      -0.759184        0.351194             0.761796         3.550735
  0.4551      -0.798694        0.222887             0.844571         0.856887
  0.4446      -0.683755        0.286157             0.375020        25.271433
  0.4401      -0.694531        0.403823             0.553796         7.353396
  0.4377      -0.730449        0.651748             0.736163         4.498237
  0.4411      -0.731265        0.243470             0.732082         5.263212
  0.4459      -0.760163        0.378734             0.775837         2.328496
  0.4366      -0.694367        0.243663             0.619755         9.568801
  0.4350      -0.694531        0.553173             0.517714        20.019434
  0.4329      -0.711020        0.291109             0.704163         2.844160
  0.4475      -0.752490        0.389703             0.752163         3.607633
  0.4289      -0.704980        0.357936             0.720490         1.214510
  1.0000      -0.999020        0.003048             0.999510         0.000762
  0.4390      -0.687347        0.173870             0.560816         7.697319
  0.4435      -0.705959        0.284381             0.592000         7.443182
  0.4422      -0.730449        0.425739             0.733061         3.604455
  0.4448      -0.758041        0.126879             0.785633         1.016371
  0.4498      -0.782857        0.166042             0.802449         1.806882
  0.4413      -0.719020        0.604561             0.680327         7.496970
  0.4461      -0.731592        0.640915             0.685551        12.421688
  0.4402      -0.703184        0.433260             0.542041        19.894886
  0.4368      -0.738122        0.306231             0.761796         2.199660
  0.4379      -0.705469        0.253646             0.536490        11.016344
  0.4353      -0.683918        0.245417             0.604571         8.128030
  0.4332      -0.689796        0.362152             0.617143         8.991709
  0.4478      -0.765388        0.427485             0.795429         2.981552
  0.4297      -0.645878        0.288676             0.248816        23.471460
  0.4424      -0.684245        0.146990             0.121143         9.101613
  0.4437      -0.730776        0.390020             0.667102         8.360093
  0.4414      -0.704327        0.949850             0.640816        15.934523
  0.4392      -0.727510        0.660771             0.720000         6.929596
  0.4503      -0.763592        0.292965             0.793469         0.921589
  0.4404      -0.700082        0.158185             0.681143         1.997876
  0.4355      -0.663673        0.397181             0.462204        18.870642
  0.4370      -0.686694        0.277439             0.638694         4.594081
  0.4380      -0.690122        0.358768             0.633143         4.836737
  0.4336      -0.681306        0.339641             0.482286        13.747681
  0.4304      -0.665959        0.543948             0.590367        11.825493
  0.4425      -0.709224        0.256401             0.650286         5.633029
  0.4393      -0.643265        0.228736             0.086041         1.953766
  0.4382      -0.719184        0.282018             0.703184         4.725314
