    beta         energy       spec-heat           abs-magnet          suscept
  0.4339      -0.677391        0.074042             0.339148         6.595840
  0.4439      -0.734780        0.468917             0.716561         2.016968
  0.4416      -0.718650        0.274152             0.610081        10.380069
  0.4450      -0.730134        0.207196             0.698751         1.121487
  0.4405      -0.704536        0.463314             0.521441         1.585670
  0.4357      -0.663073        0.335565             0.142786        16.001705
  0.4310      -0.659858        0.381901             0.336635         8.929207
  0.4395      -0.700197        0.198947             0.585580         5.834784
  0.0000      -0.001388        0.000000             0.001242         0.000000
  0.4427      -0.722536        0.265840             0.686507         5.601678
  0.4464      -0.727212        0.276099             0.638659         4.933386
  0.4384      -0.693929        0.584593             0.465176        27.859837
  0.4509      -0.765271        0.324626             0.773570         1.541342
  0.4481      -0.744320        1.016033             0.693140         8.653438
  0.4372      -0.685178        0.842147             0.524406        25.605328
  0.4440      -0.722083        0.190072             0.601388         8.475817
  0.4342      -0.679568        0.319177             0.078340        17.391929
  0.4417      -0.719790        0.329732             0.668172         4.905007
  0.4396      -0.697085        0.502402             0.531609         7.500616
  0.4452      -0.745518        0.371893             0.739221         1.225015
  0.4407      -0.709855        0.288927             0.480123         5.378139
  0.4360      -0.673563        0.208553             0.291358        11.501503
  0.4238      -0.623975        0.184769             0.173497         3.157685
  0.4316      -0.664051        0.145811             0.278881         5.563265
  0.4428      -0.729184        0.563029             0.659683         5.662727
  0.4466      -0.737833        0.333340             0.673957         4.400031
  0.4517      -0.759851        0.241269             0.769917         1.894097
  0.4385      -0.693637        0.444267             0.478355        22.364674
  0.4373      -0.679085        0.202207             0.334531         9.075396
  0.4485      -0.749302        0.574310             0.735773         6.588466
  0.4442      -0.729316        0.127573             0.681262         4.140711
  0.4419      -0.719322        0.277060             0.664212         5.959621
  0.4345      -0.663511        0.152903             0.037022         4.280581
  0.4398      -0.707502        0.352343             0.591994         9.648965
  0.4454      -0.724772        0.442193             0.519439         8.569156
  0.4408      -0.691548        0.160084             0.288071         7.666938
  0.4362      -0.692015        0.675945             0.543940        24.173180
  0.4320      -0.655198        0.711881             0.178654         9.522291
  0.4430      -0.727212        0.552157             0.711462         3.758922
  0.4263      -0.634393        0.327546             0.174081        25.086897
  0.4469      -0.722887        0.159506             0.504887        15.723935
  0.4387      -0.696735        0.258748             0.556082        19.928739
  0.4525      -0.769552        0.312260             0.789656         1.407519
  0.4375      -0.681847        0.299039             0.128702         7.560458
  0.4489      -0.739616        0.562637             0.684316         9.180871
  0.4444      -0.734239        0.188699             0.672671        10.082731
  0.4420      -0.724553        0.308500             0.652100        12.394944
  0.4399      -0.705661        0.599807             0.552487        22.287880
  0.4456      -0.733450        0.199333             0.681292         6.134365
  0.4432      -0.721119        0.320673             0.643845        17.994408
  0.4410      -0.718314        0.311868             0.664008         5.523568
  0.4325      -0.666155        0.300572             0.112967        22.204461
  0.4348      -0.679845        0.154083             0.476850         8.157128
  0.4364      -0.682913        0.429562             0.465848        17.707951
  0.4472      -0.738520        0.316496             0.698809         7.783797
  0.4389      -0.707064        0.371753             0.590080         6.266712
  0.4536      -0.776960        0.300336             0.801797         2.365673
  0.4278      -0.656220        0.243645             0.246826         6.230332
  0.4377      -0.695069        0.434504             0.577076        12.756887
  0.4493      -0.756345        0.314624             0.752677         4.607965
  0.4446      -0.733041        0.313390             0.705238        10.346627
  0.4422      -0.730981        0.461317             0.713931         3.948162
  0.4401      -0.697188        0.366324             0.364030       104.478322
  0.4459      -0.712587        0.201314             0.457418        11.151211
  0.4433      -0.724217        0.219866             0.684404         2.506284
  0.4350      -0.672715        0.427745             0.490657        24.698179
  0.4329      -0.661831        0.347240             0.132048        38.971903
  0.4411      -0.705165        0.147504             0.470524         4.423187
  0.4475      -0.741895        0.423735             0.716546         3.055232
  0.4366      -0.683921        0.353945             0.355030        67.712803
  0.4289      -0.639769        0.339163             0.166864         8.645712
  0.4390      -0.678603        0.421878             0.325166        11.347804
  0.4551      -0.773628        0.142576             0.783417         1.564272
  0.4379      -0.720272        0.357857             0.696048         3.026235
  0.4498      -0.757119        0.325726             0.758083         2.707874
  0.4448      -0.729856        0.301234             0.692045         6.509395
  0.4424      -0.724728        0.172701             0.689152         4.772321
  0.4461      -0.737190        0.332722             0.699481         8.595483
  0.4402      -0.717700        0.231610             0.665162         1.843229
  0.4435      -0.714442        0.210009             0.410329         4.596512
  0.4332      -0.651180        0.178157             0.071853         9.902175
  0.4413      -0.722536        0.250376             0.680634         6.324863
  0.4353      -0.652758        0.394347             0.044780         6.313599
  0.4368      -0.680298        0.426913             0.039375         3.912695
  0.4297      -0.646095        0.154978             0.038644         4.585056
  0.4478      -0.748966        0.234926             0.722127         1.784271
  1.0000      -0.998101        0.005519             0.999021         0.001497
  0.4392      -0.712251        0.316457             0.601578         8.634314
  0.4380      -0.678647        0.326664             0.183008         3.064938
  0.4503      -0.740171        0.360569             0.499379        11.797763
  0.4425      -0.714954        0.832584             0.563810        30.738376
  0.4404      -0.690379        0.167289             0.055563         9.335727
  0.4336      -0.656308        0.385533             0.152312        10.392076
  0.4437      -0.727811        0.247559             0.681496         2.260966
  0.4414      -0.705691        0.519130             0.471444        16.585688
  0.4355      -0.680590        0.112525             0.273227        24.204571
  0.4370      -0.665542        0.180347             0.141413         5.210751
  0.4304      -0.649061        0.287847             0.051121         8.777535
  0.4393      -0.686230        0.657534             0.532486        38.050330
  0.4382      -0.705924        0.288392             0.575279        34.364110
