    beta         energy       spec-heat           abs-magnet          suscept
  0.4450      -0.742905        0.227108             0.741015         2.807658
  0.4339      -0.680232        0.226044             0.490626         8.389548
  0.4416      -0.732205        0.160343             0.719037         2.444228
  0.4405      -0.675232        0.770263             0.271971        35.767474
  0.4427      -0.726292        0.701871             0.694650         5.958338
  0.4395      -0.718427        0.364298             0.695991         1.772833
  0.4310      -0.679835        0.395517             0.538455         7.771682
  0.4509      -0.746898        0.419815             0.702667         8.593458
  0.4372      -0.689803        0.120941             0.556318         5.900980
  0.4481      -0.745008        0.332074             0.731382         5.735318
  0.4357      -0.674989        0.194252             0.480110        12.412925
  0.4439      -0.722542        0.309476             0.701478         5.586337
  0.4464      -0.715379        0.562119             0.600549        26.659964
  0.4384      -0.707484        0.171342             0.617680        10.246075
  0.0000       0.005639        0.000000             0.006554         0.000000
  0.4342      -0.656882        0.509526             0.341046         9.235520
  0.4452      -0.741899        0.587260             0.723823         7.971481
  0.4417      -0.730346        0.439707             0.725194         4.027091
  0.4517      -0.760890        0.267812             0.787319         1.621318
  0.4440      -0.749764        0.212617             0.747691         4.483189
  0.4373      -0.683341        0.473986             0.471361        11.498295
  0.4407      -0.730925        0.160314             0.725774         3.010137
  0.4396      -0.679439        0.233892             0.373297         7.353806
  0.4428      -0.702820        0.169520             0.481969         7.751468
  0.4360      -0.707270        0.332727             0.665600         9.493049
  0.4316      -0.668038        0.331621             0.474379         9.603674
  0.4385      -0.683890        0.067195             0.452004        15.461427
  0.4485      -0.746746        0.221198             0.753879         2.056284
  0.4238      -0.624722        0.299274             0.115958        10.170762
  0.4466      -0.749825        0.403735             0.694528         4.372742
  0.4345      -0.668861        0.201668             0.370157         4.159482
  0.4454      -0.711690        0.276690             0.572291         4.641172
  0.4442      -0.685932        0.210029             0.074684         3.313466
  0.4525      -0.763786        0.454905             0.751806         5.491452
  0.4320      -0.673221        0.338855             0.568358         2.594469
  0.4398      -0.714129        0.668940             0.567566         3.857607
  0.4419      -0.742692        0.277821             0.747356         2.867077
  0.4375      -0.721597        0.474046             0.692699         7.889003
  0.4362      -0.662155        0.369189             0.328151        24.500756
  0.4387      -0.713550        0.165387             0.693461         0.760658
  0.4430      -0.715379        0.354610             0.622344         4.711291
  0.4408      -0.687700        0.051058             0.207194        12.767785
  0.4489      -0.730316        0.681847             0.611858         4.241823
  0.4263      -0.638165        0.389283             0.190215         9.466314
  0.4469      -0.737205        0.269901             0.699436         8.569220
  0.4348      -0.658619        0.496650             0.276635        32.520670
  0.4456      -0.709556        0.402267             0.465630        11.349343
  0.4399      -0.683890        0.181872             0.126353         6.763190
  0.4325      -0.678250        0.124807             0.383539        13.567037
  0.4536      -0.763237        0.365148             0.756104         1.693589
  0.4410      -0.681939        0.203060             0.133608        23.298502
  0.4444      -0.736443        0.311540             0.693614         6.991942
  0.4364      -0.687639        0.733844             0.389392        14.900255
  0.4377      -0.685871        0.242502             0.495839         5.083904
  0.4432      -0.724615        0.269733             0.684042         3.255969
  0.4420      -0.691663        0.297997             0.110136        14.224965
  0.4389      -0.698583        0.133537             0.576650        17.022224
  0.4493      -0.748849        0.207564             0.742905         5.329430
  0.4472      -0.704954        0.254098             0.460418         9.175086
  0.4278      -0.642676        0.753577             0.176650         8.730409
  0.4350      -0.657339        0.234243             0.103673         4.365252
  0.4459      -0.727694        0.518799             0.558543        27.004679
  0.4401      -0.681024        0.281607             0.111751        14.159537
  0.4366      -0.677305        0.298669             0.161988        18.656885
  0.4551      -0.781039        0.159104             0.798659         1.507418
  0.4390      -0.718214        0.109021             0.670508         3.564946
  0.4411      -0.729005        0.375856             0.696875         5.446858
  0.4433      -0.694559        0.157107             0.170797        32.436058
  0.4329      -0.664137        0.155590             0.477884         5.443252
  0.4422      -0.718458        0.348355             0.622740         5.974909
  0.4446      -0.741503        0.217778             0.736260         4.435069
  0.4379      -0.677305        0.566604             0.057552         3.713113
  0.4289      -0.646670        0.268871             0.334705        19.590607
  0.4498      -0.750282        0.083488             0.745953         1.247690
  0.4475      -0.736199        0.258367             0.639537         5.703077
  0.4353      -0.672489        0.299391             0.469136        13.145943
  0.4461      -0.719738        0.204678             0.588386         6.428436
  0.4368      -0.682914        0.550278             0.548514         5.317025
  0.4402      -0.709313        0.402662             0.570127         4.237132
  1.0000      -0.998659        0.003143             0.999329         0.000786
  0.4413      -0.675812        0.388703             0.083646         6.832354
  0.4392      -0.707910        0.672715             0.525225        16.989890
  0.4332      -0.656729        0.425677             0.323609        11.657804
  0.4435      -0.723853        0.365741             0.689285         4.837401
  0.4424      -0.719829        0.240734             0.655906         6.154577
  0.4448      -0.723335        0.174553             0.566865         3.536766
  0.4380      -0.704130        0.712465             0.583661        42.169506
  0.4297      -0.634111        0.265234             0.087731        12.284794
  0.4503      -0.764030        0.276366             0.778540         2.918893
  0.4478      -0.748666        0.284110             0.745161         2.668803
  0.4355      -0.670629        0.130823             0.051425         4.506041
  0.4370      -0.684621        0.338055             0.343576        70.946802
  0.4404      -0.716720        0.535833             0.673983         3.960927
  0.4414      -0.681024        0.332391             0.283676        15.959159
  0.4336      -0.661576        0.534117             0.063435         4.627243
  0.4393      -0.692699        0.359294             0.511294         8.761335
  0.4437      -0.693766        0.354766             0.497089        12.789446
  0.4425      -0.709008        0.352672             0.638775         1.996487
  0.4382      -0.692090        0.341803             0.538089         7.003918
  0.4304      -0.641640        0.322190             0.108124        17.813437
