    beta         energy       spec-heat           abs-magnet          suscept
  0.4509      -0.754313        0.252325             0.751446         3.088935
  0.4450      -0.729003        0.634191             0.678254        16.120924
  0.4357      -0.676033        0.280046             0.422546        13.807787
  0.4395      -0.707929        0.249618             0.620170        12.961451
  0.4439      -0.736054        0.682137             0.711183         5.796535
  0.4405      -0.714876        0.081287             0.624819         5.787311
  0.4416      -0.698502        0.121813             0.557929         3.467128
  0.4339      -0.681379        0.476664             0.543130        11.665046
  0.4427      -0.733755        0.500065             0.701808        10.184256
  0.4310      -0.658445        0.207422             0.414902        11.830643
  0.4464      -0.747650        0.426837             0.741038         4.003740
  0.4481      -0.743673        0.083705             0.726679         3.628829
  0.0000      -0.003616        0.000000             0.002841         0.000000
  0.4384      -0.711105        0.262714             0.653487        15.035622
  0.4372      -0.679158        0.232891             0.360821        20.723756
  0.4452      -0.738120        0.277906             0.693595         6.776736
  0.4360      -0.679055        0.334386             0.484039        13.858104
  0.4440      -0.731896        0.307577             0.697676         5.983702
  0.4517      -0.759840        0.263574             0.740418         5.300058
  0.4396      -0.705837        0.378921             0.627273         4.289177
  0.4342      -0.661364        0.153362             0.084659         9.512476
  0.4417      -0.722650        0.305929             0.669576         3.780572
  0.4407      -0.717949        0.126515             0.660770         8.952551
  0.4316      -0.650052        0.201838             0.157076        31.488444
  0.4428      -0.722314        0.309058             0.637965        11.886468
  0.4485      -0.736235        0.172844             0.719163         4.000398
  0.4466      -0.741916        0.267466             0.725775         4.592151
  0.4385      -0.676111        0.408827             0.425387        25.694062
  0.4373      -0.681147        0.388766             0.468259         8.488231
  0.4238      -0.617924        0.360800             0.068208         5.162742
  0.4442      -0.737552        0.577562             0.741374         4.259926
  0.4454      -0.739902        0.536295             0.721927         9.692353
  0.4362      -0.659762        0.405775             0.096358        14.378716
  0.4525      -0.763017        0.301261             0.769499         5.082815
  0.4419      -0.700258        0.709251             0.548140        12.195534
  0.4345      -0.659452        0.385342             0.166813        57.804349
  0.4398      -0.714669        0.322501             0.674638         4.306211
  0.4489      -0.750103        0.423716             0.704416        11.338997
  0.4320      -0.664644        0.282832             0.355940        22.432419
  0.4408      -0.721229        0.360817             0.600465         5.335478
  0.4430      -0.727634        0.217409             0.698321         2.624990
  0.4387      -0.676834        0.200429             0.106534         6.042847
  0.4469      -0.705346        0.240567             0.214954        11.711837
  0.4375      -0.689566        0.140402             0.489334         8.596008
  0.4263      -0.648399        0.180461             0.348709        12.929016
  0.4536      -0.775775        0.358556             0.791167         6.549708
  0.4364      -0.670015        0.241134             0.399303         5.535252
  0.4444      -0.695971        0.302386             0.322727        22.720975
  0.4456      -0.730010        0.161011             0.717949         2.273197
  0.4420      -0.736080        0.224688             0.729468         3.658129
  0.4348      -0.680269        0.221038             0.174199        12.794439
  0.4325      -0.668208        0.242302             0.435124        17.197937
  0.4432      -0.727944        0.170050             0.690832         8.103623
  0.4493      -0.735201        0.314660             0.647133         6.815701
  0.4410      -0.685795        0.651560             0.351033       111.313610
  0.4399      -0.703048        0.582115             0.587268        16.497362
  0.4377      -0.688068        0.703999             0.495532        16.396408
  0.4472      -0.747056        0.082335             0.762552         0.507287
  0.4389      -0.710486        0.336972             0.619706        10.138858
  0.4278      -0.654597        0.185492             0.138843         9.037109
  0.4551      -0.768931        0.446283             0.780863         4.910743
  0.4459      -0.739850        0.305277             0.676111         8.633560
  0.4422      -0.730733        0.421776             0.706715        12.813069
  0.4366      -0.685176        0.127001             0.523528         4.755815
  0.4446      -0.741348        0.231618             0.737164         3.021975
  0.4411      -0.681637        0.253349             0.282929         8.629668
  0.4350      -0.694835        0.343707             0.590909        14.555783
  0.4498      -0.753357        0.338041             0.752531         1.812935
  0.4401      -0.700207        0.827477             0.414954        67.199859
  0.4433      -0.728616        0.221450             0.713895         2.415035
  0.4329      -0.659582        0.215331             0.256560        10.311529
  0.4475      -0.737991        0.296422             0.711467         2.718668
  0.4379      -0.698735        0.189158             0.528409        12.336804
  0.4390      -0.674329        0.610806             0.105449        14.865717
  0.4289      -0.656250        0.377444             0.425413        12.030805
  1.0000      -0.970274        0.005906             0.146901         4.129913
  0.4368      -0.692433        0.302502             0.536596         7.656578
  0.4424      -0.713456        0.595568             0.598554        20.559579
  0.4461      -0.730630        0.480538             0.635873         6.652438
  0.4413      -0.717304        0.126497             0.631457         4.922030
  0.4448      -0.729184        0.330153             0.697288         6.112555
  0.4353      -0.693104        0.393590             0.633936         8.309402
  0.4402      -0.711519        0.224931             0.618053         4.481073
  0.4503      -0.762681        0.139752             0.767304         1.079270
  0.4435      -0.714902        0.271464             0.580346         8.467488
  0.4332      -0.656741        0.223473             0.282903         7.462893
  0.4478      -0.754468        0.163991             0.739050         4.497708
  0.4392      -0.701059        0.264670             0.490289         3.851867
  0.4380      -0.715160        0.451642             0.665289         5.662099
  0.4297      -0.648140        0.226775             0.293750        12.473797
  0.4425      -0.735460        0.507226             0.704236         8.190448
  0.4370      -0.698270        0.103580             0.460718        29.964675
  0.4414      -0.721849        0.412460             0.668311         2.445848
  0.4355      -0.669628        0.219091             0.234892         7.732577
  0.4404      -0.705217        0.428001             0.610201        16.043958
  0.4437      -0.726911        0.207183             0.655992         5.408401
  0.4336      -0.656973        0.241591             0.299406        21.933851
  0.4393      -0.680914        0.748525             0.449277        23.519061
  0.4382      -0.664411        0.254735             0.303048        54.565056
  0.4304      -0.646358        0.387697             0.252686        41.938199
