    beta         energy       spec-heat           abs-magnet          suscept
  0.4357      -0.685373        0.362030             0.548785        17.489388
  0.4416      -0.727105        0.466612             0.704470         5.571777
  0.4450      -0.735026        0.284946             0.658008         7.113002
  0.4427      -0.731055        0.372140             0.691667         6.207651
  0.4339      -0.657595        0.197310             0.181489         2.399854
  0.4405      -0.721484        0.756098             0.686458         7.173166
  0.4439      -0.742752        0.239615             0.750065         3.399053
  0.0000      -0.001736        0.000000             0.006510         0.000000
  0.4372      -0.699566        0.235933             0.644922         9.053887
  0.4395      -0.708268        0.885140             0.619661        20.557598
  0.4481      -0.749957        0.203123             0.749089         2.362018
  0.4464      -0.743056        0.333575             0.735634         2.677013
  0.4384      -0.676606        0.288212             0.383681         7.801664
  0.4509      -0.758464        0.570440             0.770790         4.131671
  0.4310      -0.639214        0.199093             0.106944         8.431093
  0.4360      -0.687153        0.217518             0.377626        17.624822
  0.4440      -0.725890        0.194952             0.694531         2.702475
  0.4452      -0.741059        0.230896             0.730273         2.397256
  0.4407      -0.705946        0.218162             0.526693         9.804941
  0.4485      -0.750152        0.156742             0.747439         2.526855
  0.4428      -0.727561        0.345423             0.703125         2.738876
  0.4342      -0.664193        0.366593             0.143902        17.281768
  0.4385      -0.694206        0.381349             0.414280         7.778983
  0.4417      -0.701345        0.558941             0.519727        33.183215
  0.4466      -0.739714        0.580219             0.722591         8.352201
  0.4396      -0.703754        0.182100             0.574978        10.485581
  0.4238      -0.626085        0.216774             0.055751         6.350823
  0.4373      -0.688911        0.227056             0.484961        13.083575
  0.4517      -0.756250        0.415305             0.755534         5.807702
  0.4316      -0.655317        0.266967             0.236133        14.051412
  0.4454      -0.725109        0.323051             0.651497         7.521436
  0.4442      -0.728125        0.444354             0.688194         4.551450
  0.4408      -0.726280        0.782109             0.721506         9.066106
  0.4263      -0.617361        0.400444             0.070421         3.782269
  0.4362      -0.689388        0.235087             0.504145         6.620015
  0.4387      -0.690061        0.296770             0.486545         7.568042
  0.4525      -0.768511        0.474402             0.791406         3.834895
  0.4430      -0.719813        1.074132             0.660200        16.702684
  0.4375      -0.683572        0.428120             0.452083         3.297106
  0.4489      -0.738281        0.395081             0.681706         4.912629
  0.4398      -0.724978        0.460768             0.706901         5.015789
  0.4345      -0.662109        0.051492             0.340213         8.875899
  0.4419      -0.720747        0.289061             0.686046         2.774588
  0.4469      -0.761306        0.436907             0.768099         3.367948
  0.4320      -0.681380        0.172745             0.558464        12.084769
  0.4410      -0.708464        0.263328             0.563520         3.359929
  0.4456      -0.738173        0.183948             0.731814         3.150993
  0.4399      -0.718077        0.341603             0.688108         6.942134
  0.4389      -0.701345        0.411301             0.429883        25.644919
  0.4432      -0.720573        0.077764             0.689106         1.877064
  0.4278      -0.631185        0.155071             0.061458         6.255685
  0.4536      -0.775304        0.252098             0.796376         1.615962
  0.4444      -0.732595        0.551117             0.698785         9.242038
  0.4348      -0.669640        0.272822             0.031098         2.864299
  0.4364      -0.701063        0.384506             0.627626         6.551156
  0.4377      -0.678103        0.251129             0.265017         2.558858
  0.4420      -0.734701        0.188137             0.732118         2.826810
  0.4493      -0.765712        0.275602             0.787674         2.183970
  0.4472      -0.752626        0.302073             0.764757         1.910310
  0.4325      -0.664041        0.383486             0.339128        41.285488
  0.4411      -0.690994        0.349983             0.275369        10.314519
  0.4459      -0.746463        0.314290             0.746419         4.054309
  0.4289      -0.651931        0.484587             0.260004        15.435100
  0.4401      -0.724089        0.489948             0.680946        10.501968
  0.4390      -0.699653        0.470584             0.455838        52.835849
  0.4551      -0.767426        0.306482             0.760807         1.487675
  0.4433      -0.719705        0.336417             0.654731         7.197808
  0.4379      -0.659722        0.390296             0.139366        29.116288
  0.4350      -0.693880        0.179916             0.611176         7.173331
  0.4446      -0.710525        0.407739             0.469379        13.684629
  0.4366      -0.690842        0.192625             0.507227         4.469695
  0.4498      -0.765039        0.435323             0.776693         4.070092
  0.4422      -0.721398        0.230414             0.685634         4.587578
  0.4475      -0.745508        0.372383             0.701215        18.528464
  0.4329      -0.665169        0.326571             0.443533        22.556112
  0.4413      -0.728581        0.265657             0.694488         2.122706
  0.4461      -0.734787        0.388918             0.686393         4.570832
  0.4402      -0.690603        0.274881             0.567578         8.247661
  0.4392      -0.712478        0.446169             0.621419        14.830027
  0.4297      -0.642904        0.397545             0.184484        50.717857
  1.0000      -0.972244        0.010846             0.378668         3.498693
  0.4435      -0.723633        0.194920             0.683550         3.661407
  0.4380      -0.671723        0.508728             0.293186        19.876261
  0.4368      -0.710634        0.060209             0.670877         1.559385
  0.4353      -0.685438        0.276531             0.465256        13.209964
  0.4448      -0.714149        0.331053             0.592079        22.652796
  0.4503      -0.744184        0.308466             0.679948         9.970530
  0.4424      -0.725651        0.458760             0.714518         4.979044
  0.4478      -0.753407        0.409196             0.765907         3.736560
  0.4332      -0.668121        0.168890             0.420747         8.027256
  0.4414      -0.721137        0.396163             0.676541         3.361929
  0.4404      -0.682357        0.276696             0.313585        28.335104
  0.4393      -0.695877        0.319186             0.299870        13.879991
  0.4304      -0.660004        0.311889             0.179579         7.052772
  0.4437      -0.737782        0.149007             0.727539         4.217587
  0.4382      -0.689757        1.020906             0.462934        61.590671
  0.4355      -0.675890        0.876003             0.474479        10.320210
  0.4370      -0.671398        0.126460             0.145898         3.495391
  0.4425      -0.721810        0.667861             0.686762        12.864765
  0.4336      -0.663498        0.449680             0.337804        13.264510
