    beta         energy       spec-heat           abs-magnet          suscept
  0.4439      -0.701389        0.722062             0.586806        12.708147
  0.4357      -0.717361        0.468560             0.722569         2.838609
  0.4450      -0.744097        0.464210             0.760069         1.543383
  0.4310      -0.636806        0.480593             0.389931         6.180211
  0.0000      -0.062500        0.000000             0.045139         0.000000
  0.4416      -0.750000        0.325604             0.764583         1.411859
  0.4339      -0.668403        0.511135             0.605556         6.191940
  0.4405      -0.718403        0.407748             0.717708         2.975019
  0.4509      -0.754861        0.298189             0.750347         2.131177
  0.4372      -0.666667        1.140130             0.371875        28.694556
  0.4481      -0.763194        0.360983             0.794792         0.953282
  0.4464      -0.693403        0.498101             0.616667        12.933465
  0.4395      -0.717014        0.281739             0.727083         2.293157
  0.4427      -0.739236        0.188238             0.780208         0.567728
  0.4384      -0.710417        0.454977             0.702778         4.264775
  0.4440      -0.720486        0.391371             0.728472         1.976101
  0.4417      -0.724653        0.352343             0.709722         3.576334
  0.4452      -0.753472        0.508675             0.777083         2.630566
  0.4360      -0.737153        0.417666             0.763194         2.376750
  0.4517      -0.740625        0.397617             0.697917         9.098678
  0.4396      -0.713194        0.711722             0.736458         3.339609
  0.4466      -0.749306        0.151076             0.754514         1.795456
  0.4407      -0.694097        0.098736             0.602778         5.031990
  0.4342      -0.710417        0.242124             0.692708         2.693832
  0.4373      -0.718403        0.121148             0.723264         1.508441
  0.4238      -0.620833        0.494439             0.358333        12.351820
  0.4428      -0.730556        0.159852             0.745833         2.433432
  0.4485      -0.709722        0.734507             0.613542        20.396971
  0.4316      -0.629861        0.195508             0.385764         9.188491
  0.4385      -0.719444        0.651961             0.712500         4.804110
  0.4442      -0.743056        0.281989             0.733333         3.249252
  0.4454      -0.746181        0.614320             0.738542         8.570261
  0.4525      -0.793056        0.117617             0.816319         1.220291
  0.4419      -0.718403        0.586852             0.729861         2.811487
  0.4398      -0.734722        0.235256             0.730556         1.544810
  0.4362      -0.696875        0.396645             0.681597         4.778351
  0.4469      -0.697917        0.852762             0.572917        21.112615
  0.4345      -0.722222        0.545362             0.728472         3.155263
  0.4263      -0.649653        0.798743             0.488542        11.908677
  0.4375      -0.730903        0.222512             0.761111         1.309039
  0.4408      -0.752083        0.229785             0.772569         2.162174
  0.4430      -0.727778        0.211455             0.731597         2.323067
  0.4387      -0.628819        0.217832             0.271875        15.912888
  0.4320      -0.678472        0.128822             0.595486         4.850039
  0.4489      -0.773264        0.170735             0.811458         1.165910
  0.4444      -0.727778        0.436813             0.732986         2.262811
  0.4536      -0.746181        0.468173             0.727778         6.243479
  0.4399      -0.740278        0.265465             0.742014         4.331501
  0.4456      -0.745486        0.542479             0.751042         2.689017
  0.4420      -0.681944        0.178580             0.471181        16.219407
  0.4364      -0.725347        0.148533             0.742361         0.444321
  0.4348      -0.713194        0.313333             0.673611         3.763879
  0.4472      -0.756597        0.397903             0.752431         5.212199
  0.4410      -0.742014        0.198085             0.771875         1.380158
  0.4377      -0.715625        0.387718             0.680903         3.264089
  0.4325      -0.679861        0.810735             0.584028        20.405200
  0.4446      -0.697569        0.380833             0.568750        13.887432
  0.4432      -0.747222        0.207552             0.743403         1.796236
  0.4278      -0.685417        0.497625             0.639931        11.739304
  0.4493      -0.754861        0.822903             0.698958        13.411154
  0.4389      -0.705208        0.349655             0.720833         3.939670
  0.4459      -0.718056        0.262553             0.700000         3.670319
  0.4551      -0.780556        0.540423             0.826042         1.021485
  0.4366      -0.669097        0.644759             0.561806        11.334024
  0.4401      -0.662847        0.283476             0.363889        17.654948
  0.4422      -0.697917        0.360007             0.621875         5.605654
  0.4350      -0.699306        0.528352             0.677778         4.241950
  0.4411      -0.650000        0.414669             0.452778        16.693882
  0.4448      -0.732292        0.332625             0.747222         4.736123
  0.4433      -0.723611        0.444112             0.700347         6.420207
  0.4475      -0.727431        0.573578             0.735764         5.727673
  0.4379      -0.703819        0.523418             0.670139         3.871198
  0.4289      -0.637153        0.948901             0.523958        12.843535
  0.4498      -0.727083        0.661670             0.712500         5.216326
  0.4329      -0.652778        0.387487             0.474653        15.005076
  1.0000      -0.999306        0.002778             0.999653         0.000694
  0.4461      -0.778125        0.262725             0.825347         0.603108
  0.4368      -0.694792        0.187665             0.408333        23.343266
  0.4402      -0.703819        0.630791             0.630208        13.790870
  0.4390      -0.687500        0.305457             0.684375         2.442653
  0.4353      -0.710764        0.480961             0.644792         5.558386
  0.4424      -0.762500        0.366362             0.802778         1.730395
  0.4413      -0.752431        0.398198             0.762153         2.119437
  0.4435      -0.669097        0.559149             0.394444        10.878384
  0.4478      -0.758333        0.384076             0.778819         1.668885
  0.4297      -0.701042        0.341798             0.703472         1.229597
  0.4380      -0.718403        0.242644             0.716667         2.270761
  0.4503      -0.776389        0.263583             0.798611         1.811080
  0.4332      -0.702778        0.485236             0.655903         4.550011
  0.4404      -0.685417        0.516637             0.601042        11.015423
  0.4392      -0.737153        0.454807             0.681597         6.815970
  0.4355      -0.662153        0.402169             0.621875         3.532037
  0.4370      -0.641319        0.409591             0.426042        11.431272
  0.4414      -0.723958        0.520022             0.717361         3.362012
  0.4425      -0.734375        0.816609             0.727431         5.512534
  0.4437      -0.713542        0.531395             0.716667         4.617701
  0.4304      -0.700000        0.151873             0.652431         1.107585
  0.4393      -0.650694        0.369988             0.426736        19.203134
  0.4382      -0.739236        0.401367             0.744444         5.387755
  0.4336      -0.712500        0.358813             0.720486         1.669594
