    beta         energy       spec-heat           abs-magnet          suscept
  0.4357      -0.697704        0.261383             0.647194         2.103096
  0.4439      -0.741582        0.306916             0.770918         1.897615
  0.4427      -0.747704        0.155849             0.774745         1.187026
  0.4416      -0.740051        0.226274             0.753061         2.212853
  0.4464      -0.721684        0.652696             0.682398         6.742038
  0.4372      -0.657398        0.288615             0.510459        10.080025
  0.4405      -0.722194        0.242140             0.705867         5.649089
  0.4339      -0.704082        0.176957             0.701786         0.734214
  0.4509      -0.795663        0.240577             0.831633         0.871217
  0.4310      -0.615816        0.385108             0.199490         8.176391
  0.4384      -0.727296        0.394675             0.708418         7.814150
  0.4395      -0.723724        0.476953             0.731378         2.292091
  0.4450      -0.759694        0.366366             0.780867         1.866497
  0.0000      -0.012755        0.000000             0.025510         0.000000
  0.4481      -0.708673        0.932797             0.568622        27.710200
  0.4360      -0.666582        0.550566             0.473980        16.256689
  0.4440      -0.743878        0.189613             0.747959         1.379333
  0.4428      -0.741327        0.530557             0.760459         4.083691
  0.4417      -0.736735        0.286686             0.711990         4.218307
  0.4466      -0.752806        0.479542             0.768112         2.488514
  0.4342      -0.714541        0.439149             0.683163         5.734625
  0.4517      -0.772959        0.130677             0.805357         0.626816
  0.4396      -0.743878        0.327649             0.746939         2.489154
  0.4316      -0.635459        0.387595             0.246939         7.926219
  0.4238      -0.633929        0.489612             0.442347        13.315976
  0.4407      -0.720663        0.643001             0.710204         4.102684
  0.4362      -0.677551        0.424528             0.601020         8.752617
  0.4385      -0.751786        0.389431             0.785459         1.653924
  0.4485      -0.753061        0.215244             0.785714         0.951913
  0.4452      -0.772959        0.157084             0.809694         0.484175
  0.4373      -0.733673        0.457601             0.716327         4.948450
  0.4442      -0.745408        0.420572             0.777041         1.785544
  0.4419      -0.753061        0.201647             0.772959         1.102733
  0.4430      -0.769388        0.401671             0.800000         2.120187
  0.4345      -0.669898        0.374391             0.476786        20.720639
  0.4525      -0.775510        0.282778             0.805612         1.513926
  0.4469      -0.746429        0.434556             0.719898         7.589364
  0.4263      -0.616071        0.225229             0.402296        12.422807
  0.4320      -0.660459        0.142528             0.492857        10.921117
  0.4364      -0.644898        0.597566             0.343878        21.924525
  0.4408      -0.679592        0.455920             0.624235         7.021921
  0.4398      -0.682398        0.612740             0.564796        20.349346
  0.4387      -0.718367        0.206244             0.654337        12.757101
  0.4454      -0.757653        0.149362             0.792092         0.315759
  0.4444      -0.759694        1.035366             0.773980         3.585596
  0.4375      -0.716837        0.478118             0.683673         3.041782
  0.4489      -0.721684        0.574004             0.653571        11.131125
  0.4432      -0.713776        0.369595             0.667347         4.577502
  0.4536      -0.760714        0.246533             0.780867         1.464412
  0.4348      -0.700255        0.330079             0.671939         2.096501
  0.4420      -0.748980        0.608199             0.780357         2.826933
  0.4325      -0.679082        0.249980             0.522704         8.467422
  0.4278      -0.647959        0.269502             0.430867        15.949956
  0.4399      -0.739796        0.363827             0.764796         1.263843
  0.4472      -0.749490        0.317354             0.764796         2.246401
  0.4456      -0.747704        0.120115             0.770663         0.451427
  0.4366      -0.672194        0.648784             0.511990        25.235858
  0.4410      -0.733673        0.795338             0.738010         4.718379
  0.4446      -0.741071        0.335555             0.720408         6.951888
  0.4389      -0.721173        0.418607             0.708418         4.000968
  0.4377      -0.677296        0.432510             0.395663        23.459973
  0.4493      -0.748214        0.262793             0.740306         4.149282
  0.4422      -0.754082        0.150139             0.760204         3.145064
  0.4551      -0.777296        0.165095             0.813265         0.891008
  0.4350      -0.705867        0.209848             0.722959         1.002314
  0.4433      -0.721173        0.270320             0.691582         2.291302
  0.4401      -0.746173        0.219423             0.735714         1.988473
  0.4475      -0.754847        0.488875             0.794388         1.733674
  0.4289      -0.610459        0.398919             0.266327         7.696687
  0.4329      -0.672959        0.525774             0.486224        14.479859
  0.4368      -0.710969        0.396910             0.645408         9.634774
  0.4459      -0.687500        0.846652             0.650765        12.042293
  0.4411      -0.711224        0.116011             0.706888         1.232606
  0.4448      -0.734439        0.691882             0.698214         8.265072
  0.4379      -0.689286        0.319719             0.595408        10.674209
  0.4390      -0.750000        0.251295             0.771173         2.064679
  0.4498      -0.751531        0.283802             0.761224         2.531136
  0.4353      -0.685714        0.413021             0.413520        25.966553
  1.0000      -0.997449        0.010204             0.998724         0.002551
  0.4424      -0.672449        0.591087             0.414286        31.750768
  0.4435      -0.734439        0.573470             0.724490         3.262946
  0.4402      -0.717857        0.282627             0.642347        11.354225
  0.4297      -0.680357        0.346083             0.609949         5.745351
  0.4478      -0.749745        0.175157             0.782398         0.860576
  0.4370      -0.721173        0.246586             0.716837         1.326751
  0.4332      -0.697194        0.623119             0.593112        12.193284
  0.4413      -0.697959        0.548037             0.650000         5.872718
  0.4461      -0.758929        0.457652             0.806122         1.396494
  0.4380      -0.736480        0.336338             0.735204         2.905744
  0.4392      -0.718367        0.240147             0.718112         1.931574
  0.4503      -0.755867        0.405389             0.791837         1.282186
  0.4355      -0.731633        0.308964             0.747959         2.317642
  0.4425      -0.661990        1.046220             0.409949        34.396076
  0.4437      -0.711224        0.099051             0.706633         1.912052
  0.4404      -0.734439        0.115100             0.748214         0.963185
  0.4304      -0.683929        0.416420             0.596173         7.808218
  0.4382      -0.649745        0.330936             0.448724        11.112839
  0.4336      -0.639541        0.255145             0.416582         6.377918
  0.4414      -0.726786        0.185908             0.709949         0.476498
  0.4393      -0.677041        0.398092             0.553316        15.168383
