    beta         energy       spec-heat           abs-magnet          suscept
  0.4357      -0.683842        0.413370             0.526912         7.223528
  0.4395      -0.707861        0.433801             0.623015        12.202368
  0.4450      -0.720729        0.326634             0.636042        16.171333
  0.4427      -0.730400        0.120570             0.688043         1.886266
  0.4339      -0.667195        0.449748             0.411626        12.691763
  0.4439      -0.728419        0.640896             0.647747        12.072496
  0.4481      -0.742264        0.706255             0.677315        16.143380
  0.4405      -0.690976        0.289071             0.170881        23.528773
  0.4509      -0.766231        0.197214             0.779205         3.893402
  0.4464      -0.742634        0.440883             0.732091         6.525807
  0.4416      -0.702233        0.158940             0.461567         9.545452
  0.0000      -0.007266        0.000000             0.014137         0.000000
  0.4384      -0.695574        0.357080             0.552094         5.188316
  0.4372      -0.669362        0.415776             0.432290        11.836604
  0.4310      -0.658925        0.046492             0.270630         5.882102
  0.4440      -0.724376        0.378411             0.634906         4.471802
  0.4452      -0.714546        0.102468             0.640851         3.055792
  0.4360      -0.679324        0.753651             0.514573        27.183212
  0.4407      -0.725380        0.389112             0.703422         3.356633
  0.4396      -0.701097        0.258321             0.596618         8.009869
  0.4428      -0.730268        0.254620             0.699115         7.578512
  0.4517      -0.770485        0.144344             0.787079         1.583660
  0.4466      -0.747179        0.376737             0.752543         3.627851
  0.4342      -0.650020        0.139758             0.038420         6.520615
  0.4238      -0.628379        0.235387             0.137508         9.779399
  0.4316      -0.668411        0.328152             0.456969        14.262930
  0.4417      -0.715101        0.164604             0.635434         1.533080
  0.4385      -0.701308        0.706636             0.578333        13.928162
  0.4485      -0.754287        0.107565             0.760444         3.294613
  0.4373      -0.676153        0.216557             0.467776        19.592542
  0.4454      -0.751988        0.140875             0.770353         1.054005
  0.4442      -0.740336        0.233968             0.711560         5.803065
  0.4362      -0.698586        0.463009             0.560999        26.205402
  0.4408      -0.729475        0.381748             0.707359         7.103149
  0.4525      -0.765993        0.477980             0.775426         4.530534
  0.4430      -0.726331        0.469639             0.675941         4.503854
  0.4398      -0.685718        0.331125             0.201480         7.222479
  0.4345      -0.673140        0.161884             0.499696         6.644176
  0.4387      -0.702973        0.204507             0.633294         6.903966
  0.4469      -0.741551        0.861425             0.736980         5.994810
  0.4320      -0.646030        0.185637             0.082996        20.930110
  0.4419      -0.721628        0.209079             0.688149         1.704334
  0.4263      -0.638552        0.363697             0.163377        11.086202
  0.4489      -0.752279        0.325012             0.740018         5.363889
  0.4375      -0.686801        0.307349             0.305377         7.124803
  0.4456      -0.708944        0.191743             0.349029        12.499579
  0.4444      -0.737825        0.427620             0.710081         4.618215
  0.4364      -0.693249        0.090759             0.578967         8.332112
  0.4410      -0.726173        0.258642             0.717109         3.069986
  0.4536      -0.773761        0.396664             0.788611         3.429805
  0.4432      -0.719540        0.356792             0.662967         2.416405
  0.4399      -0.714943        0.230471             0.684133         2.256179
  0.4348      -0.673933        0.724150             0.335315        57.929940
  0.4389      -0.689761        0.344728             0.333994         1.925586
  0.4472      -0.743823        0.292911             0.718589         2.418627
  0.4325      -0.664104        0.298397             0.463602        33.842835
  0.4420      -0.700647        0.396533             0.447140         8.258123
  0.4278      -0.629013        0.549428             0.214374         6.174970
  0.4377      -0.690448        0.823980             0.407478         7.857088
  0.4493      -0.740811        0.258212             0.555556         9.560547
  0.4446      -0.732224        0.156025             0.703686         3.251729
  0.4366      -0.675598        0.362280             0.483895        10.526186
  0.4459      -0.726331        0.224551             0.619844        11.286482
  0.4411      -0.717321        0.318346             0.571859         3.595043
  0.4551      -0.782481        0.352223             0.806474         2.281204
  0.4433      -0.731299        0.249944             0.711428         2.577274
  0.4401      -0.722764        0.261085             0.703448         1.845394
  0.4350      -0.688968        0.323968             0.495970        12.903446
  0.4390      -0.696525        0.636997             0.516554        13.089980
  0.4475      -0.762558        0.159693             0.779363         1.867793
  0.4329      -0.663707        0.133972             0.125697        23.938536
  0.4289      -0.645792        0.154201             0.149214        25.862641
  0.4422      -0.730347        0.489032             0.737640         3.393287
  0.4379      -0.713066        0.372200             0.659110         1.933292
  0.4498      -0.752305        0.215868             0.758277         3.672895
  0.4448      -0.732461        0.248521             0.710398         2.575395
  0.4368      -0.693143        0.261767             0.576562         3.346579
  0.4413      -0.711375        0.432160             0.631946         5.739830
  0.4461      -0.740890        0.607670             0.731193         7.537278
  1.0000      -0.998679        0.006224             0.999339         0.001556
  0.4402      -0.717162        0.277774             0.679376         8.015880
  0.4435      -0.724323        0.133565             0.639635         1.546018
  0.4353      -0.701889        0.625689             0.670313         5.290470
  0.4392      -0.689417        0.456928             0.380077         7.105025
  0.4478      -0.746387        0.503128             0.752781         3.620306
  0.4332      -0.665530        0.262197             0.421430         8.664267
  0.4297      -0.649808        0.108429             0.270683        39.540746
  0.4424      -0.723055        0.246340             0.681147         4.583084
  0.4380      -0.688810        0.519716             0.455014        12.345886
  0.4503      -0.762822        0.241604             0.766865         3.101178
  0.4370      -0.680883        0.327766             0.329079        47.166430
  0.4414      -0.708786        0.167482             0.468094        16.889789
  0.4404      -0.705932        0.143203             0.582058        10.555591
  0.4437      -0.711587        0.140447             0.588559         3.907846
  0.4355      -0.674990        0.473981             0.495838         9.454530
  0.4393      -0.675043        0.404226             0.255833        10.966449
  0.4336      -0.662545        0.307618             0.390197         5.848254
  0.4304      -0.641696        0.507035             0.307148        20.152136
  0.4382      -0.679826        0.112913             0.249412        51.374045
  0.4425      -0.690316        0.484065             0.427296         7.326590
