    beta         energy       spec-heat           abs-magnet          suscept
  0.4439      -0.715706        0.371167             0.596193         7.918731
  0.4357      -0.668124        0.425898             0.212946        13.219360
  0.4395      -0.712209        0.505406             0.647222         3.835248
  0.4339      -0.660099        0.578200             0.138906         5.595999
  0.4384      -0.684276        0.157095             0.044376         2.665594
  0.4464      -0.730710        0.431511             0.653909         7.610592
  0.4509      -0.752263        0.590034             0.737346         7.482750
  0.4310      -0.642970        0.613527             0.188100        24.868397
  0.4450      -0.714335        0.070324             0.594873         2.677387
  0.4416      -0.687912        0.247496             0.051406         7.100690
  0.4372      -0.678018        0.302278             0.240329        51.536216
  0.4427      -0.728721        0.233530             0.697565         4.124878
  0.4481      -0.735648        0.406741             0.692353         5.281265
  0.4405      -0.708642        0.799524             0.600720         7.914600
  0.0000       0.002401        0.000000             0.002915         0.000000
  0.4360      -0.700874        0.226717             0.631533        13.191091
  0.4342      -0.665295        0.541357             0.240535        12.708377
  0.4440      -0.740072        0.066256             0.712877         0.917996
  0.4396      -0.720147        0.140228             0.665981         4.119515
  0.4452      -0.748217        0.196701             0.746159         3.751657
  0.4373      -0.691135        0.441647             0.336283         9.363039
  0.4428      -0.739403        0.197554             0.740158         1.290762
  0.4385      -0.713220        0.207044             0.615484         3.805580
  0.4407      -0.712380        0.405492             0.529921         4.383468
  0.4517      -0.763272        0.325615             0.768621         1.960083
  0.4466      -0.756327        0.181231             0.763700         1.656699
  0.4316      -0.658556        0.251461             0.174743        73.030394
  0.4417      -0.696451        0.517938             0.493690         9.947460
  0.4238      -0.636917        0.461331             0.062774         4.476207
  0.4485      -0.752160        0.512719             0.744839         3.528009
  0.4362      -0.691512        0.225768             0.538769         9.415599
  0.4345      -0.662466        0.684138             0.305230       133.590281
  0.4442      -0.738117        0.259726             0.742301         3.925350
  0.4398      -0.697051        0.253028             0.406379         8.259277
  0.4454      -0.735219        0.444060             0.720833         6.129762
  0.4375      -0.699246        0.447670             0.507545        17.800609
  0.4430      -0.705281        0.485302             0.199263         5.448462
  0.4525      -0.765072        0.168371             0.763649         2.911736
  0.4469      -0.747599        0.284418             0.727623         7.729927
  0.4419      -0.708453        0.593998             0.593176        15.280768
  0.4320      -0.650789        0.414090             0.212414        17.137834
  0.4408      -0.706430        0.288550             0.584551         5.721752
  0.4387      -0.695285        0.432418             0.524829         2.953279
  0.4489      -0.737912        0.472056             0.679184         4.767395
  0.4263      -0.637740        0.349056             0.164232        12.226904
  0.4364      -0.680213        0.442811             0.432219        19.402457
  0.4348      -0.676595        0.191052             0.367044         5.243014
  0.4444      -0.735322        0.431543             0.719376         3.664018
  0.4399      -0.693124        0.188633             0.126595        25.608945
  0.4456      -0.747651        0.260453             0.754664         2.988431
  0.4377      -0.704612        0.224060             0.615535         1.677450
  0.4432      -0.711814        0.347762             0.457133         4.031782
  0.4420      -0.720782        0.175560             0.678001         5.464112
  0.4536      -0.747685        0.720885             0.586523        16.798210
  0.4472      -0.750017        0.245258             0.750240         2.346070
  0.4410      -0.722462        0.458240             0.679561         4.237152
  0.4389      -0.693381        0.335297             0.464781        39.863421
  0.4325      -0.660151        0.322109             0.091358        30.663718
  0.4493      -0.755744        0.511076             0.759053         2.048119
  0.4278      -0.631207        0.377003             0.058093         4.746221
  0.4366      -0.679973        0.818512             0.155538         8.867365
  0.4350      -0.674160        0.444646             0.371228        20.467202
  0.4446      -0.745782        0.389255             0.739335         7.482972
  0.4401      -0.696348        0.481098             0.475326        36.714321
  0.4459      -0.729904        0.258899             0.449143        14.095107
  0.4379      -0.712671        0.211394             0.677435         4.728997
  0.4411      -0.717541        0.171007             0.649743         4.807488
  0.4551      -0.771896        0.611788             0.778687         5.411487
  0.4433      -0.694102        0.014274             0.301526        48.192825
  0.4422      -0.730350        0.512365             0.714180         9.167950
  0.4475      -0.749451        0.377906             0.743124         4.514733
  0.4390      -0.712414        0.249115             0.623028        11.824616
  0.4329      -0.672308        0.306412             0.437157         3.886064
  0.4498      -0.757167        0.361162             0.745679         4.922768
  0.4289      -0.646159        0.344280             0.106001         1.135804
  0.4368      -0.689163        0.406226             0.470422        20.247378
  0.4353      -0.694496        0.313926             0.522171        14.079917
  0.4448      -0.728669        0.746660             0.647874         8.004312
  0.4461      -0.741375        0.232183             0.744959         1.462832
  0.4402      -0.702606        0.386468             0.509259        17.327804
  0.4380      -0.678412        0.374135             0.350274         9.081363
  1.0000      -0.998680        0.003967             0.999331         0.001025
  0.4413      -0.717198        0.368381             0.634774        20.290856
  0.4435      -0.736831        0.127937             0.714180         1.881795
  0.4424      -0.718004        0.375606             0.663597         7.906413
  0.4478      -0.741752        0.230046             0.692181         4.689206
  0.4392      -0.693690        0.221005             0.493793         5.616020
  0.4332      -0.666101        0.224618             0.319805        28.964240
  0.4503      -0.765003        0.491327             0.782030         2.407456
  0.4297      -0.648388        0.327238             0.063049         5.446537
  0.4370      -0.663923        0.269602             0.245302         9.550881
  0.4355      -0.668656        0.198554             0.241478         6.278940
  0.4404      -0.707647        0.562328             0.627452         9.623110
  0.4425      -0.708865        0.698862             0.623045        11.574662
  0.4382      -0.677383        0.627307             0.232750         3.190900
  0.4414      -0.714660        0.995639             0.623234        36.219666
  0.4437      -0.718536        0.316780             0.648491         3.484323
  0.4393      -0.705676        0.414168             0.604647         4.732535
  0.4304      -0.648885        0.506174             0.171725        10.648065
  0.4336      -0.681310        0.448269             0.499760        19.923101
