    beta         energy       spec-heat           abs-magnet          suscept
  0.4357      -0.650342        0.415959             0.084131         4.823877
  0.4509      -0.753320        0.222365             0.726904         5.907429
  0.4405      -0.737549        0.205665             0.728223         1.163217
  0.4427      -0.697266        0.198346             0.433789         4.022552
  0.4450      -0.716602        0.205725             0.669531         3.953883
  0.4310      -0.665430        0.437216             0.430420        42.262875
  0.4481      -0.755273        0.337919             0.753027         3.147501
  0.4384      -0.706982        0.379769             0.647754         2.706347
  0.0000       0.012695        0.000000             0.018555         0.000000
  0.4439      -0.727441        0.224106             0.701904         6.269793
  0.4395      -0.711279        0.396345             0.662988         6.195412
  0.4416      -0.733447        0.325994             0.735742         3.951189
  0.4339      -0.669531        0.192920             0.310889        20.708553
  0.4372      -0.660010        0.227434             0.169678         9.182519
  0.4464      -0.736963        0.184147             0.742139         2.081589
  0.4360      -0.693652        0.419135             0.579297        29.196934
  0.4452      -0.743262        0.140776             0.740527         1.417183
  0.4517      -0.751514        0.096572             0.743359         1.543478
  0.4428      -0.736279        0.554805             0.743359         4.638401
  0.4407      -0.716162        0.292700             0.680957         9.342426
  0.4440      -0.726709        0.062730             0.494043         4.380315
  0.4385      -0.705420        0.273487             0.621143         6.694249
  0.4238      -0.626123        0.839762             0.198291        10.109017
  0.4342      -0.651367        0.170243             0.153320        12.297130
  0.4417      -0.724072        0.391645             0.679199         2.264788
  0.4485      -0.757520        0.063392             0.769629         1.554051
  0.4373      -0.716992        0.752568             0.687695         6.309418
  0.4316      -0.661768        0.323399             0.461621        10.279978
  0.4396      -0.684424        0.235809             0.282080        26.449479
  0.4466      -0.736426        0.171234             0.734229         0.881120
  0.4454      -0.741797        0.499650             0.724414        12.679046
  0.4525      -0.763965        0.319785             0.795508         1.641823
  0.4362      -0.685205        0.809396             0.578369        13.135297
  0.4442      -0.739111        0.384859             0.737354         3.328900
  0.4345      -0.659424        0.379740             0.277783        19.485123
  0.4387      -0.699854        0.332995             0.628564         7.955734
  0.4430      -0.737598        0.486464             0.734717         3.026809
  0.4263      -0.650830        0.177388             0.138037        15.660226
  0.4408      -0.721143        0.229487             0.688965         1.765355
  0.4489      -0.761670        0.458479             0.761426         5.710743
  0.4419      -0.733936        0.600452             0.704004         6.476405
  0.4398      -0.689355        0.589582             0.296826       103.218306
  0.4375      -0.694922        0.197145             0.525000        25.922173
  0.4320      -0.646289        0.264248             0.055371         1.719022
  0.4469      -0.738770        0.242786             0.742773         1.778021
  0.4364      -0.660986        0.216005             0.247754        22.787161
  0.4456      -0.709863        0.270218             0.584766         3.373476
  0.4536      -0.763867        0.103646             0.728369         4.457676
  0.4348      -0.651074        0.252110             0.123730         6.874161
  0.4444      -0.730469        0.411112             0.667139         9.461707
  0.4432      -0.733545        0.171467             0.724805         2.522754
  0.4389      -0.689795        0.504682             0.564551        29.454300
  0.4410      -0.701367        0.170675             0.640186         5.360783
  0.4420      -0.719482        0.357112             0.702344         4.621195
  0.4493      -0.750488        0.130258             0.757910         1.666132
  0.4278      -0.638525        0.438688             0.357861        44.044276
  0.4399      -0.722070        0.408415             0.703125         4.127167
  0.4377      -0.705859        0.140696             0.585547         4.318495
  0.4325      -0.663330        0.196832             0.325830        32.502297
  0.4472      -0.750732        0.280253             0.743115         3.089774
  0.4459      -0.743457        0.282377             0.752002         2.547645
  0.4551      -0.747852        0.183529             0.681006         6.959465
  0.4350      -0.650488        0.196377             0.169873         2.029837
  0.4446      -0.731348        0.450237             0.684863        14.096284
  0.4366      -0.678076        0.340583             0.426563         4.435804
  0.4390      -0.710596        0.334481             0.597266        12.965436
  0.4411      -0.711426        0.365891             0.608643         8.676281
  0.4433      -0.746045        0.538989             0.762793         4.634331
  0.4329      -0.669873        0.392268             0.444434         5.887775
  0.4401      -0.710938        0.403408             0.618848         3.327315
  0.4422      -0.711084        0.055084             0.420020        52.556924
  0.4498      -0.738574        0.690663             0.571094        18.639707
  0.4379      -0.714648        0.156369             0.668311         1.719352
  0.4289      -0.664600        0.522240             0.269141        29.562702
  0.4475      -0.746289        0.356496             0.750977         2.499258
  0.4448      -0.743799        0.410674             0.747705         5.649829
  1.0000      -0.998828        0.002431             0.999414         0.000608
  0.4461      -0.736621        0.219234             0.738574         4.331965
  0.4413      -0.739990        0.505694             0.755762         4.420702
  0.4368      -0.689063        0.361704             0.497754         7.446215
  0.4435      -0.729932        0.790314             0.714063        10.526001
  0.4353      -0.675879        0.452949             0.358643        12.059812
  0.4402      -0.727344        0.443649             0.705859         6.636250
  0.4424      -0.733838        0.078878             0.733545         1.014036
  0.4392      -0.695166        0.405163             0.561865        21.068700
  0.4503      -0.728516        0.771518             0.611914        25.115978
  0.4332      -0.691602        0.160416             0.628662         2.614707
  0.4380      -0.677588        0.168727             0.271045         5.692906
  0.4297      -0.651514        0.374522             0.331299         8.525700
  0.4478      -0.735645        0.287120             0.723291         5.233755
  0.4370      -0.670605        0.216762             0.115576         6.635283
  0.4414      -0.723242        0.213043             0.696533         2.685820
  0.4355      -0.708008        0.114917             0.657129         1.708912
  0.4425      -0.706299        0.668647             0.560840         3.194836
  0.4437      -0.684912        0.394391             0.460107        23.398474
  0.4336      -0.649512        0.267826             0.346875        10.082510
  0.4404      -0.718555        0.288058             0.696387         2.693339
  0.4393      -0.696533        0.542715             0.583203         2.614516
  0.4382      -0.695605        0.190532             0.636475         3.006120
  0.4304      -0.642432        0.289361             0.402637        13.552760
