    beta         energy       spec-heat           abs-magnet          suscept
  0.4357      -0.671045        0.562620             0.073987         7.843767
  0.4395      -0.687146        0.198910             0.059021        10.078430
  0.4439      -0.738159        0.339347             0.727454         2.960974
  0.4450      -0.742395        0.255523             0.726416         3.026841
  0.4405      -0.713428        0.293575             0.645422         2.156152
  0.4372      -0.685315        0.285280             0.162610         4.525775
  0.4509      -0.753613        0.366671             0.730261         2.131699
  0.4310      -0.661316        0.231849             0.319604         4.769032
  0.4416      -0.712634        0.337818             0.465735         3.370761
  0.4427      -0.726135        0.101780             0.670227         3.866621
  0.4464      -0.749902        0.197795             0.746545         3.684383
  0.4481      -0.763794        0.429525             0.785034         2.304308
  0.4339      -0.687598        0.821384             0.306348        80.690444
  0.4384      -0.695227        0.213698             0.284607         4.123046
  0.0000       0.000854        0.000000             0.006836         0.000000
  0.4440      -0.700769        0.264433             0.236084        17.712714
  0.4360      -0.684436        0.323259             0.283154        20.035194
  0.4466      -0.748193        0.190135             0.735718         3.695699
  0.4316      -0.660803        0.162527             0.062659         3.314305
  0.4342      -0.683142        0.532333             0.369299         5.368405
  0.4452      -0.728674        0.463262             0.662695         7.571260
  0.4407      -0.716492        0.984893             0.660449         9.143060
  0.4417      -0.711829        0.330171             0.456604         9.621642
  0.4428      -0.725671        0.504834             0.662634         1.225355
  0.4517      -0.751843        0.135891             0.639099         5.134504
  0.4373      -0.694250        0.186553             0.585193         1.775623
  0.4485      -0.749548        0.548263             0.743359         4.877364
  0.4396      -0.689807        0.288262             0.125391         5.078446
  0.4385      -0.692554        0.288532             0.524109         7.619553
  0.4238      -0.625635        0.277615             0.089514        15.804652
  0.4442      -0.705212        0.429420             0.329285        16.269118
  0.4362      -0.687061        0.198098             0.454736         7.548937
  0.4345      -0.670532        0.386408             0.249023        13.312823
  0.4525      -0.766150        0.195772             0.773022         3.609107
  0.4454      -0.734558        0.365372             0.694727         3.764468
  0.4408      -0.717822        0.428541             0.664673         3.295009
  0.4320      -0.638586        0.419350             0.127258         5.870979
  0.4469      -0.746118        0.222144             0.746533         1.348349
  0.4375      -0.696094        0.423793             0.613721         7.264128
  0.4398      -0.714990        0.360470             0.669373         5.309103
  0.4419      -0.716003        0.277855             0.630103        11.475113
  0.4430      -0.701685        0.253820             0.212549        45.646562
  0.4489      -0.749280        0.281360             0.726062         8.035130
  0.4387      -0.681201        0.166248             0.241040         9.339199
  0.4263      -0.642834        0.153754             0.062500        17.464569
  0.4444      -0.735205        0.474671             0.719348         4.350781
  0.4364      -0.689905        0.332507             0.531531         6.320572
  0.4348      -0.684753        0.201549             0.532715        11.267130
  0.4536      -0.771399        0.250877             0.794324         1.655445
  0.4456      -0.737512        0.476172             0.697180         3.651042
  0.4410      -0.724548        0.243711             0.674194         6.436482
  0.4325      -0.656445        0.194784             0.185706         7.909780
  0.4472      -0.737329        0.646522             0.688403        18.390591
  0.4399      -0.706177        0.358725             0.614160         8.335695
  0.4432      -0.705969        0.233735             0.518933         6.890237
  0.4420      -0.723792        0.127685             0.664746         3.224765
  0.4377      -0.699854        0.570763             0.568652        22.514765
  0.4278      -0.633459        0.045718             0.099744         5.596724
  0.4493      -0.752112        0.207995             0.755627         3.962276
  0.4389      -0.690955        0.417464             0.466638        16.082249
  0.4446      -0.725891        0.355575             0.656445         5.129305
  0.4366      -0.671826        0.293564             0.369678        36.270168
  0.4350      -0.675635        0.444760             0.208142        27.634807
  0.4551      -0.772913        0.331645             0.786035         2.870429
  0.4459      -0.732056        0.348884             0.646887        10.087913
  0.4411      -0.710327        0.447355             0.445459        12.932123
  0.4329      -0.673889        0.215433             0.391870         3.504269
  0.4475      -0.741736        0.236667             0.675806         5.733275
  0.4422      -0.701147        0.371704             0.286328        19.859943
  0.4401      -0.724036        0.322248             0.645496        10.576322
  0.4433      -0.726855        0.469351             0.669861         8.068364
  0.4379      -0.691382        0.545242             0.490955        27.403123
  0.4498      -0.759546        0.398485             0.772803         1.497801
  0.4289      -0.642261        0.214125             0.262695        12.806664
  0.4390      -0.697424        0.440508             0.418127        11.108917
  0.4448      -0.734131        0.150068             0.702869         2.909022
  0.4353      -0.665051        0.464967             0.371240        43.585017
  0.4368      -0.679810        0.199113             0.293713        18.446925
  1.0000      -0.998853        0.002398             0.999426         0.000600
  0.4461      -0.734692        0.229820             0.676477         2.987568
  0.4413      -0.721448        0.538260             0.673047         9.563088
  0.4332      -0.663782        0.373860             0.052441         5.735573
  0.4424      -0.720947        0.206002             0.627808         4.923135
  0.4478      -0.749207        0.291803             0.746912         2.588744
  0.4402      -0.697070        0.227952             0.492993         4.274069
  0.4435      -0.724170        0.334396             0.646558         5.268963
  0.4380      -0.677673        0.413288             0.357007        31.553916
  0.4503      -0.761316        0.160917             0.750122         2.543850
  0.4297      -0.640100        0.206406             0.080579        10.550097
  0.4392      -0.685828        0.495433             0.213232        31.136588
  0.4355      -0.688367        0.444001             0.519604        33.214564
  0.4370      -0.679126        0.356542             0.338330        10.495076
  0.4414      -0.699597        0.454515             0.046570         4.136833
  0.4336      -0.668213        0.277717             0.032568         6.493197
  0.4425      -0.709314        0.301735             0.559558        30.172891
  0.4404      -0.707007        0.286206             0.528662        44.059887
  0.4437      -0.727454        0.518020             0.672681        10.757911
  0.4382      -0.672900        0.489979             0.294519        11.517165
  0.4304      -0.643945        0.422980             0.099207        10.433364
  0.4393      -0.677734        0.345803             0.238684         3.851434
