    beta         energy       spec-heat           abs-magnet          suscept
  0.4439      -0.731179        0.413704             0.696315         8.515658
  0.4395      -0.712188        0.217453             0.659637         4.793453
  0.4339      -0.684042        0.537538             0.530697        29.183590
  0.4357      -0.666950        0.134778             0.398498         7.505166
  0.4310      -0.638861        0.465544             0.272647        15.940210
  0.4481      -0.747364        0.401645             0.737783         4.277824
  0.4427      -0.715930        0.402884             0.665023         7.558480
  0.4416      -0.731207        0.724119             0.705300         3.559420
  0.4509      -0.753940        0.194834             0.707256         4.782253
  0.4372      -0.689796        0.262681             0.545125         8.037815
  0.4405      -0.678628        0.282963             0.119983        18.416206
  0.4450      -0.726389        0.805717             0.671797        11.437242
  0.4464      -0.738549        0.367100             0.725652         4.102876
  0.0000      -0.011054        0.000000             0.004819         0.000000
  0.4384      -0.726446        0.580971             0.723158         5.111010
  0.4360      -0.694473        0.355101             0.527920         2.085920
  0.4440      -0.723441        0.403877             0.630102        18.681320
  0.4342      -0.652721        0.244127             0.353373        12.808377
  0.4407      -0.710317        0.170327             0.600000        13.144369
  0.4396      -0.711395        0.160060             0.642602         5.720613
  0.4316      -0.655952        0.138195             0.416468        16.351135
  0.4517      -0.767149        0.356471             0.779847         4.438405
  0.4428      -0.722761        0.408580             0.691695         3.532512
  0.4452      -0.724433        1.068495             0.634977        47.528787
  0.4466      -0.738124        0.428291             0.723299         8.670617
  0.4417      -0.694728        0.411191             0.504365         3.638341
  0.4373      -0.654535        0.346380             0.250425        58.299349
  0.4485      -0.757171        0.374376             0.757965         2.853277
  0.4238      -0.631207        0.257213             0.291468        19.580071
  0.4385      -0.688095        0.161573             0.424490         8.599371
  0.4442      -0.735884        0.358563             0.681916         5.751685
  0.4345      -0.666752        0.154368             0.413464         2.695926
  0.4362      -0.677891        0.198683             0.209184        35.244034
  0.4398      -0.718169        0.338579             0.677239         4.830372
  0.4320      -0.662188        0.200747             0.169671         7.185191
  0.4525      -0.762472        0.212277             0.781207         2.647054
  0.4454      -0.741327        0.211901             0.735062         7.121742
  0.4408      -0.705839        0.324943             0.573328         5.298093
  0.4419      -0.730045        0.508378             0.692857         4.724299
  0.4430      -0.700964        0.161392             0.070947         7.673201
  0.4469      -0.738379        0.418007             0.712840         6.551654
  0.4489      -0.739087        0.453609             0.702806        14.561050
  0.4375      -0.693141        0.098175             0.584751         8.570265
  0.4263      -0.636423        0.345310             0.044274         5.335584
  0.4387      -0.711961        0.251120             0.678175         3.724057
  0.4444      -0.733787        0.397455             0.718963         2.999291
  0.4348      -0.665164        0.178396             0.093821        14.439362
  0.4364      -0.706179        0.310732             0.630612        10.812005
  0.4536      -0.764229        0.756065             0.777041         9.221155
  0.4399      -0.683872        0.525846             0.124546         6.508268
  0.4325      -0.664768        0.306243             0.486366         3.324697
  0.4456      -0.741298        0.259818             0.728515         3.518137
  0.4410      -0.720153        0.510403             0.676162         3.978002
  0.4432      -0.725539        0.337278             0.635516        13.436168
  0.4420      -0.695323        0.364830             0.559666         8.912272
  0.4472      -0.741043        0.944194             0.701417        21.946035
  0.4493      -0.754734        0.572084             0.755329         6.800891
  0.4377      -0.703005        0.108043             0.533985         9.196981
  0.4278      -0.647421        0.141758             0.070351         5.839777
  0.4389      -0.716553        0.200309             0.657710         7.548059
  0.4446      -0.726219        0.443335             0.607823        13.381189
  0.4350      -0.668311        0.452187             0.114711         9.036272
  0.4366      -0.680159        0.341441             0.313265        13.646402
  0.4551      -0.778033        0.421265             0.802409         2.502167
  0.4459      -0.739427        0.399983             0.718311         4.488247
  0.4329      -0.643226        0.100679             0.161536        16.484770
  0.4411      -0.710317        0.249246             0.628203         7.281477
  0.4401      -0.730159        0.475602             0.692744        25.767637
  0.4433      -0.719019        0.274692             0.561621         5.474756
  0.4422      -0.706718        0.345320             0.264257        10.503716
  0.4475      -0.750765        0.553525             0.760544         2.996719
  0.4498      -0.757455        0.724622             0.749263         8.174322
  0.4379      -0.676757        0.464685             0.360204        15.086796
  0.4289      -0.637812        0.232107             0.064881         7.706555
  0.4390      -0.708277        0.502027             0.604337        14.146326
  0.4448      -0.741752        0.404099             0.723271         5.658972
  0.4368      -0.672137        0.368062             0.443424        27.040752
  0.4353      -0.682058        0.444474             0.522364        20.707213
  0.4461      -0.734070        0.518388             0.684155         9.311704
  1.0000      -0.998129        0.009347             0.999008         0.002677
  0.4332      -0.660714        0.169090             0.373498         3.506109
  0.4413      -0.729252        0.332353             0.710686         2.875094
  0.4402      -0.712188        0.275996             0.624546        13.543765
  0.4435      -0.741015        0.162405             0.732625         4.013693
  0.4424      -0.719926        0.420638             0.689116         8.043063
  0.4503      -0.754167        0.293375             0.753798         4.236804
  0.4478      -0.742205        0.510872             0.712727         8.871216
  0.4380      -0.701077        0.824362             0.624433        31.863126
  0.4297      -0.659382        0.368498             0.105499        26.254540
  0.4392      -0.672874        0.392311             0.079819        37.091681
  0.4370      -0.663662        0.389580             0.352636        39.741224
  0.4355      -0.662982        0.172077             0.241468        26.460050
  0.4336      -0.674802        0.137717             0.428543        13.630295
  0.4414      -0.724065        0.380388             0.689257         5.947179
  0.4404      -0.716695        0.270639             0.641865         3.712681
  0.4437      -0.726842        0.125235             0.658673         5.557063
  0.4425      -0.714484        0.328075             0.651332         4.230322
  0.4304      -0.630782        0.233257             0.126332        21.577131
  0.4382      -0.683022        0.323524             0.604280         4.002549
  0.4393      -0.706491        0.338168             0.573243        10.999566
