    beta         energy       spec-heat           abs-magnet          suscept
  0.4464      -0.735438        0.353467             0.693814        11.564735
  0.4481      -0.751162        0.459272             0.756411         2.525495
  0.4357      -0.698277        0.217759             0.612996         6.010607
  0.4339      -0.683200        0.788038             0.434894         7.336182
  0.4439      -0.738259        0.429516             0.723043         3.631783
  0.4509      -0.771095        0.236632             0.786866         1.862394
  0.4450      -0.728524        0.213875             0.619147         5.628498
  0.4310      -0.664609        0.307674             0.367048        30.765995
  0.4405      -0.693999        0.145703             0.344202         9.436473
  0.4416      -0.702416        0.448827             0.549751         3.981035
  0.4427      -0.718372        0.712621             0.643427        10.492436
  0.4395      -0.702301        0.122279             0.502833         3.713436
  0.0000       0.000578        0.000000             0.001734         0.000000
  0.4372      -0.686923        0.354654             0.517748         7.418761
  0.4384      -0.675315        0.372175             0.291872        10.321531
  0.4342      -0.670921        0.282609             0.348179        25.554158
  0.4517      -0.756296        0.375603             0.735068         4.735666
  0.4440      -0.726072        0.335491             0.686993         8.602211
  0.4407      -0.688311        0.315204             0.395815        29.002561
  0.4360      -0.688796        0.147018             0.587051        19.564924
  0.4452      -0.730304        0.250397             0.676263         6.123547
  0.4466      -0.739600        0.248487             0.711227         3.529033
  0.4316      -0.659290        0.260889             0.315343        13.722473
  0.4428      -0.732247        0.445487             0.722280         6.907348
  0.4396      -0.678761        0.445797             0.231032        25.307305
  0.4417      -0.714672        0.255507             0.625182         7.914766
  0.4485      -0.744364        0.263481             0.700867         5.477137
  0.4238      -0.624789        0.111924             0.063036         4.674146
  0.4373      -0.674089        0.124156             0.261418         9.030326
  0.4385      -0.707920        0.130001             0.623563         8.982906
  0.4442      -0.730998        0.610667             0.708359         8.281375
  0.4345      -0.646156        0.069085             0.060631         8.124946
  0.4525      -0.759880        0.482692             0.772991         3.177384
  0.4408      -0.700543        0.103379             0.582911         6.632219
  0.4362      -0.661233        0.171645             0.120338         6.946328
  0.4454      -0.737218        0.173077             0.719760         5.498082
  0.4469      -0.751671        0.242405             0.762562         2.007830
  0.4398      -0.716083        0.143034             0.657325        13.925725
  0.4430      -0.730882        0.404818             0.701283         8.479183
  0.4320      -0.666620        0.342863             0.394936         7.361161
  0.4419      -0.718488        0.271293             0.676425         3.107032
  0.4489      -0.739901        0.235503             0.672702         4.930251
  0.4263      -0.634547        0.304309             0.052075         4.153537
  0.4375      -0.701260        1.103940             0.599029         9.569619
  0.4387      -0.717771        0.325589             0.643820         3.091253
  0.4444      -0.725286        0.384376             0.672055         7.853943
  0.4348      -0.679038        0.055830             0.435380        10.754924
  0.4536      -0.767349        0.614583             0.781408         4.282648
  0.4364      -0.673604        0.309238             0.494971        15.826752
  0.4410      -0.689929        0.296845             0.476587         4.429352
  0.4456      -0.749104        0.362879             0.752041         2.791711
  0.4399      -0.705515        0.262449             0.657186        12.336276
  0.4472      -0.741982        0.731646             0.685837         7.808213
  0.4432      -0.731090        0.488920             0.682969         6.362192
  0.4325      -0.655058        0.490545             0.414013         4.917299
  0.4420      -0.724962        0.218142             0.682530         6.611860
  0.4493      -0.752018        0.458232             0.761313         6.173866
  0.4278      -0.639519        0.451435             0.179235         6.962954
  0.4377      -0.711365        0.260027             0.674668         8.088240
  0.4389      -0.702763        0.618750             0.622407         7.158494
  0.4446      -0.741103        0.244802             0.731946         1.887300
  0.4350      -0.675939        0.550328             0.419817        40.190961
  0.4551      -0.768690        0.178209             0.765314         1.977700
  0.4366      -0.677396        0.407099             0.096612        25.441928
  0.4411      -0.717701        0.533933             0.678899        17.601716
  0.4459      -0.726581        0.169953             0.642756         4.260489
  0.4401      -0.698601        0.321148             0.508914         6.128979
  0.4475      -0.746491        0.280321             0.752619         3.558518
  0.4433      -0.729287        0.339945             0.708591         3.910006
  0.4329      -0.668817        0.423555             0.475801        26.648441
  0.4422      -0.697190        0.821623             0.433299        11.927227
  0.4498      -0.749405        0.317309             0.725795         5.837970
  0.4289      -0.647612        0.089944             0.276679        43.175965
  0.4379      -0.704821        0.244321             0.612394        16.175457
  0.4390      -0.708012        0.259641             0.647427         8.657784
  0.4448      -0.729333        0.306507             0.703735         3.350779
  0.4353      -0.687987        0.446763             0.505515        16.594372
  1.0000      -0.998520        0.008962             0.999260         0.002240
  0.4413      -0.718673        0.182367             0.674691         4.441647
  0.4368      -0.665765        0.250454             0.270552        54.809970
  0.4461      -0.743115        0.266455             0.732431         4.402828
  0.4402      -0.717701        0.306819             0.671731         7.525660
  0.4435      -0.726119        0.358767             0.662273         8.836084
  0.4478      -0.754931        0.328959             0.766748         4.605102
  0.4332      -0.676148        0.388573             0.221043        15.016040
  0.4424      -0.728223        1.656950             0.689190        27.717861
  0.4503      -0.754515        0.268231             0.707018         3.514208
  0.4297      -0.660909        0.061947             0.477026         6.120308
  0.4380      -0.685027        0.429487             0.376968        17.430314
  0.4392      -0.685790        0.398516             0.495271        16.697975
  0.4355      -0.677789        0.284416             0.506602         2.011880
  0.4414      -0.719043        0.396959             0.691641         4.314976
  0.4370      -0.674113        0.197217             0.101954        14.545750
  0.4404      -0.728177        0.484153             0.685675        12.668825
  0.4437      -0.733865        0.697906             0.692011        15.306576
  0.4336      -0.655868        0.249447             0.128639        38.612906
  0.4425      -0.714464        0.293143             0.627471        10.473007
  0.4304      -0.636004        0.171374             0.087548        10.572543
  0.4382      -0.668054        0.343748             0.339531         2.370635
  0.4393      -0.686646        0.174208             0.398011         1.687069
