    beta         energy       spec-heat           abs-magnet          suscept
  0.4405      -0.712870        0.374696             0.672220         3.686616
  0.4339      -0.699292        0.275597             0.650646         9.415314
  0.4395      -0.707205        0.290754             0.583007        10.546549
  0.4357      -0.699459        0.381941             0.570262        10.908340
  0.4509      -0.773928        0.339097             0.802749         2.259939
  0.4372      -0.696293        0.452740             0.584590        21.749196
  0.4481      -0.759350        0.393332             0.762349         5.029599
  0.4450      -0.745773        0.319477             0.751520         4.424583
  0.4416      -0.737276        0.456849             0.741941         2.984031
  0.4427      -0.737859        0.624869             0.753769         6.420458
  0.4464      -0.763182        0.164931             0.787505         1.560020
  0.4439      -0.735860        0.347573             0.752436         2.642774
  0.4310      -0.664640        0.515956             0.565931         5.955465
  0.0000       0.012911        0.000000             0.003748         0.000000
  0.4384      -0.705373        0.462297             0.619992        11.306023
  0.4407      -0.674969        0.776050             0.351687        16.393581
  0.4452      -0.728530        0.218853             0.708871         3.141725
  0.4485      -0.748272        0.387447             0.727863         7.378369
  0.4396      -0.732861        0.302605             0.748022         1.507188
  0.4440      -0.740192        0.379899             0.729446         4.788636
  0.4385      -0.705456        0.385190             0.645648         4.969960
  0.4517      -0.774511        0.182541             0.779259         1.231342
  0.4360      -0.667139        0.206525             0.212078        25.269960
  0.4238      -0.654061        0.082991             0.576926         3.284638
  0.4428      -0.721283        0.306250             0.689713         5.921131
  0.4417      -0.718617        0.459230             0.669804         9.511020
  0.4466      -0.741274        0.420268             0.750604         3.524014
  0.4342      -0.657726        0.120223             0.433819         7.827992
  0.4373      -0.718867        0.611523             0.711120         6.233630
  0.4316      -0.662974        0.339681             0.451479         4.904634
  0.4408      -0.710537        0.519113             0.604831        16.463968
  0.4454      -0.735943        0.311284             0.731195         2.157586
  0.4398      -0.707788        0.423163             0.624906         9.957461
  0.4362      -0.669638        0.332235             0.123698         6.556090
  0.4442      -0.733444        0.224353             0.715285         1.011545
  0.4489      -0.762182        0.198232             0.787172         2.184576
  0.4525      -0.780675        0.398154             0.810579         1.625898
  0.4430      -0.741191        0.184186             0.752936         1.392452
  0.4469      -0.766681        0.313073             0.795668         1.440533
  0.4387      -0.726197        0.214820             0.745439         2.048535
  0.4419      -0.693628        0.250262             0.538776        10.446302
  0.4263      -0.610496        0.203710             0.086464         3.793984
  0.4320      -0.661808        0.227361             0.137359        22.623523
  0.4345      -0.677884        0.170044             0.488880         9.593378
  0.4375      -0.702207        0.424015             0.649479         6.934470
  0.4410      -0.706372        0.410321             0.561016         8.909928
  0.4456      -0.703540        0.248911             0.347688        60.688581
  0.4399      -0.719867        0.764254             0.639400        24.916290
  0.4364      -0.656810        0.330634             0.298209        30.288810
  0.4444      -0.671720        0.366715             0.146855        18.409711
  0.4472      -0.761266        0.269037             0.779925         0.571114
  0.4536      -0.767763        0.262937             0.774927         2.110524
  0.4432      -0.726781        0.521621             0.713703         4.316151
  0.4389      -0.725031        0.357822             0.705206         7.820783
  0.4278      -0.655060        0.378793             0.490129         5.088581
  0.4493      -0.744606        0.269393             0.730279         4.390211
  0.4420      -0.723782        0.789710             0.707289         6.341283
  0.4348      -0.660725        0.425389             0.401833        39.867856
  0.4325      -0.679550        0.435554             0.587922         6.672483
  0.4377      -0.667472        0.157934             0.261308         9.754026
  0.4411      -0.716368        0.691213             0.642899        16.994488
  0.4459      -0.751104        0.107146             0.754186         2.153231
  0.4401      -0.718534        0.512774             0.636152        16.814542
  0.4366      -0.718534        0.402594             0.688047         4.288189
  0.4446      -0.727280        0.649123             0.698459         7.881447
  0.4551      -0.777259        0.180363             0.813578         0.536931
  0.4433      -0.726531        0.446490             0.712287         5.232674
  0.4475      -0.734444        0.518442             0.664973         8.651460
  0.4390      -0.718784        0.364127             0.653311        16.917026
  0.4498      -0.752270        0.422693             0.749105         3.337281
  0.4289      -0.626489        0.163089             0.160850         4.161397
  0.4422      -0.725698        0.720683             0.722782         7.741702
  0.4350      -0.700625        0.224134             0.660308         4.503415
  0.4329      -0.650646        0.197723             0.228738        33.338017
  0.4379      -0.693128        0.415604             0.598167         2.575235
  0.4413      -0.750021        0.550612             0.739608        11.711646
  0.4461      -0.749938        0.203926             0.755102         1.886256
  0.4402      -0.685131        0.849175             0.286131        69.821869
  0.4368      -0.710371        0.295293             0.682965         2.696391
  0.4448      -0.739692        0.242240             0.733861         3.394566
  1.0000      -0.998167        0.012513             0.999084         0.003128
  0.4435      -0.741191        0.258737             0.703540         3.780794
  0.4478      -0.762682        0.201877             0.779425         1.485185
  0.4392      -0.716785        0.387221             0.665639         7.725220
  0.4503      -0.766347        0.143424             0.793669         1.009512
  0.4297      -0.689379        0.355584             0.626489        10.886558
  0.4353      -0.642232        0.134685             0.259392        11.356546
  0.4424      -0.724698        0.264442             0.582591         7.208861
  0.4332      -0.689296        0.466341             0.585756         6.232246
  0.4380      -0.720950        0.190660             0.723449         2.431065
  0.4414      -0.716868        0.362695             0.685631         4.312554
  0.4404      -0.699292        0.432883             0.645314         5.114973
  0.4370      -0.692295        1.025354             0.623490        15.973989
  0.4437      -0.716285        0.446101             0.662807        15.879744
  0.4393      -0.665389        0.387499             0.315868        24.050662
  0.4304      -0.634069        0.367914             0.400250         4.869444
  0.4355      -0.654061        0.364354             0.235735         9.355892
  0.4425      -0.712203        0.241432             0.638734         3.615355
  0.4336      -0.686714        0.537052             0.591670         7.715007
  0.4382      -0.705539        0.702744             0.622657        12.142464
