    beta         energy       spec-heat           abs-magnet          suscept
  0.4450      -0.711777        0.694356             0.618595         8.179517
  0.0000       0.008264        0.000000             0.008264         0.000000
  0.4509      -0.764979        0.198521             0.773450         1.521387
  0.4416      -0.715186        0.264304             0.671798         6.709613
  0.4427      -0.720041        0.703420             0.657645        12.434060
  0.4439      -0.724793        0.516692             0.613636        18.217294
  0.4405      -0.717355        0.393510             0.644938         9.216701
  0.4310      -0.672624        0.272243             0.538533         6.697098
  0.4395      -0.712810        0.304433             0.678202         4.940253
  0.4357      -0.658678        0.285943             0.303926        38.023628
  0.4339      -0.685847        0.247523             0.606715         4.253164
  0.4464      -0.754339        0.499257             0.745971         5.851917
  0.4481      -0.768698        0.716288             0.796591         2.698552
  0.4384      -0.667769        0.602993             0.413636        18.687740
  0.4372      -0.659194        0.362679             0.202583        12.721490
  0.4452      -0.739256        0.666448             0.728719         5.119303
  0.4517      -0.775103        0.292978             0.790289         2.021678
  0.4428      -0.739773        0.488327             0.736777         2.703966
  0.4440      -0.716322        0.257297             0.655682         1.507452
  0.4360      -0.714463        0.411977             0.698450         3.299160
  0.4316      -0.679029        0.175996             0.543388        15.582710
  0.4417      -0.737190        0.406327             0.748140         3.764904
  0.4396      -0.716736        0.725611             0.695351         9.841146
  0.4385      -0.718079        0.643198             0.634401        12.852673
  0.4342      -0.716529        0.139988             0.689463         3.120996
  0.4238      -0.656302        0.302908             0.571281         4.634856
  0.4407      -0.685950        0.407581             0.480165         9.825980
  0.4466      -0.765083        0.248297             0.780785         1.769606
  0.4373      -0.694525        0.421873             0.549070        16.770449
  0.4485      -0.737293        0.333222             0.652789         9.619927
  0.4454      -0.746178        0.341055             0.751550         3.646448
  0.4442      -0.708471        0.427353             0.676240         5.699033
  0.4362      -0.661157        0.856961             0.376963        19.917584
  0.4398      -0.730372        0.244471             0.722211         2.170743
  0.4525      -0.775207        0.348824             0.782541         2.295249
  0.4419      -0.720661        0.960862             0.691219        10.558088
  0.4345      -0.675103        0.160025             0.573864         2.290784
  0.4408      -0.644318        0.264474             0.105992         5.975419
  0.4430      -0.745145        0.392959             0.755785         3.503387
  0.4320      -0.702479        0.248973             0.668802         3.566717
  0.4387      -0.698140        0.646707             0.647831        11.000301
  0.4263      -0.633574        0.231769             0.297417        17.888831
  0.4489      -0.763223        0.169383             0.777479         1.649280
  0.4469      -0.739050        0.249515             0.704132         6.333801
  0.4375      -0.720455        0.840142             0.718492         3.319190
  0.4456      -0.721488        0.425661             0.694318         3.698226
  0.4536      -0.738533        0.067116             0.690289         1.581945
  0.4364      -0.655475        0.159669             0.279339        23.597345
  0.4348      -0.702583        0.627224             0.617665        14.517181
  0.4399      -0.708678        0.317418             0.657541         6.566567
  0.4444      -0.738533        0.292933             0.748657         3.293893
  0.4325      -0.684504        0.315786             0.619421         4.202129
  0.4410      -0.718079        0.431747             0.703409         5.183604
  0.4432      -0.714153        0.757735             0.591632        20.509895
  0.4420      -0.729545        0.276674             0.733884         2.829722
  0.4389      -0.707231        0.483535             0.548244        46.997571
  0.4278      -0.629029        0.251079             0.153822         1.497286
  0.4493      -0.739566        0.370365             0.735124         5.244854
  0.4350      -0.685744        0.425294             0.636777        11.468862
  0.4459      -0.758471        0.233468             0.781302         1.472532
  0.4472      -0.728409        0.406392             0.700930         5.416405
  0.4377      -0.727479        0.186984             0.736364         2.187621
  0.4446      -0.719112        0.475971             0.639566        14.616566
  0.4551      -0.788223        0.211587             0.819215         1.401872
  0.4366      -0.697521        0.127574             0.612913         7.475940
  0.4329      -0.650826        0.538228             0.430269        32.405551
  0.4433      -0.707231        0.402137             0.624587         3.642200
  0.4411      -0.734194        0.459435             0.702479        11.980966
  0.4401      -0.678616        1.302064             0.428306        50.680531
  0.4422      -0.720971        0.352613             0.706095         6.304607
  0.4289      -0.643079        0.297264             0.221178        15.367499
  0.4390      -0.707851        0.321822             0.693285         4.172124
  0.4498      -0.767355        0.282843             0.801860         1.390052
  0.4353      -0.658058        0.478944             0.473347        15.633504
  0.4461      -0.722004        0.609691             0.655888        20.045103
  0.4448      -0.719112        0.498829             0.707748         8.269265
  0.4475      -0.725517        0.297501             0.716736         3.741423
  1.0000      -0.998347        0.006979             0.999174         0.001745
  0.4368      -0.672624        0.249934             0.188326        21.358407
  0.4413      -0.722934        0.428612             0.705785         4.761724
  0.4379      -0.708678        0.193840             0.693492         1.519475
  0.4435      -0.713120        0.309231             0.632955         5.752368
  0.4332      -0.706508        0.063208             0.692149         1.413905
  0.4402      -0.697417        0.262189             0.598347         9.254238
  0.4424      -0.729959        0.319418             0.682231         5.170868
  0.4297      -0.634091        0.124104             0.261260        17.933316
  0.4392      -0.735227        0.227764             0.722934         3.129596
  0.4503      -0.720661        0.585711             0.607851        13.843064
  0.4478      -0.756508        0.485922             0.786467         2.683261
  0.4355      -0.659711        0.208750             0.233988        17.775659
  0.4370      -0.665393        0.191241             0.385331        12.387316
  0.4380      -0.710434        0.164659             0.592975         1.866584
  0.4414      -0.736260        0.321115             0.767975         1.471905
  0.4437      -0.713223        0.405653             0.581095        20.736516
  0.4336      -0.676136        0.485198             0.587293        10.005099
  0.4404      -0.658574        0.712118             0.109917         5.766727
  0.4425      -0.699483        0.294764             0.610537         5.659283
  0.4304      -0.637500        0.201637             0.316322        11.312790
  0.4393      -0.692252        0.415650             0.600413        30.390015
  0.4382      -0.697211        0.472075             0.633368         2.370179
