    beta         energy       spec-heat           abs-magnet          suscept
  0.4372      -0.693826        0.739271             0.648640         7.417435
  0.4439      -0.735185        0.225535             0.722012         1.832107
  0.4481      -0.748733        0.375817             0.725540         3.212057
  0.4416      -0.725690        0.320044             0.702233         5.343908
  0.4450      -0.738488        0.265528             0.709627         2.969371
  0.0000       0.006943        0.000000             0.003565         0.000000
  0.4509      -0.765472        0.218764             0.776581         4.217003
  0.4339      -0.668155        0.514799             0.495252        14.385225
  0.4395      -0.721299        0.144368             0.679715         7.504500
  0.4357      -0.691011        0.905967             0.605442        18.742024
  0.4427      -0.721073        0.579277             0.658848        10.922078
  0.4405      -0.700657        0.305661             0.523738         5.341520
  0.4464      -0.749859        0.280559             0.734772         6.445128
  0.4384      -0.675849        0.257973             0.194671        16.727615
  0.4310      -0.658510        0.294827             0.048377         4.121912
  0.4440      -0.741715        0.652922             0.730981         4.728083
  0.4485      -0.724489        0.218641             0.653631        14.021884
  0.4316      -0.669281        0.212775             0.511315         9.709268
  0.4396      -0.706699        0.275199             0.628898         2.315137
  0.4342      -0.663089        0.256865             0.272509        33.221433
  0.4417      -0.711841        0.307159             0.638619         8.200266
  0.4407      -0.704597        0.473677             0.640195         6.132295
  0.4452      -0.716232        0.238786             0.555827         7.307937
  0.4238      -0.615162        0.426128             0.151060        16.042777
  0.4517      -0.756652        0.166602             0.744905         3.821727
  0.4428      -0.711278        0.219853             0.528880        12.408790
  0.4466      -0.730944        0.181144             0.659673         1.943895
  0.4373      -0.679602        0.443743             0.430963        23.829125
  0.4360      -0.657422        0.726118             0.167761        24.133918
  0.4385      -0.712817        0.262328             0.612648         9.542898
  0.4442      -0.747382        0.407639             0.712141        14.831834
  0.4398      -0.688797        0.147524             0.161831        29.078343
  0.4320      -0.644211        0.181898             0.276224        37.151268
  0.4489      -0.749747        0.279204             0.752862         3.066730
  0.4345      -0.699681        0.158571             0.646725         3.739054
  0.4525      -0.770388        0.342238             0.782511         2.956669
  0.4419      -0.727791        0.485254             0.706474         3.779315
  0.4408      -0.714318        0.309370             0.629124        13.365178
  0.4454      -0.741640        0.350996             0.739276         6.356647
  0.4263      -0.620942        0.161215             0.320323         3.029205
  0.4469      -0.742128        0.715715             0.727866        10.530078
  0.4430      -0.725765        0.472404             0.700131         3.589988
  0.4375      -0.692137        0.539481             0.442147         7.891350
  0.4362      -0.670745        0.220290             0.172040        30.708026
  0.4387      -0.719197        0.070553             0.717170         0.331792
  0.4444      -0.735635        0.284207             0.717020         3.993435
  0.4399      -0.727866        0.203852             0.712554         2.992782
  0.4325      -0.654194        0.215308             0.046650         1.701593
  0.4493      -0.761681        0.467965             0.777744         3.244130
  0.4348      -0.675549        0.197311             0.500469         7.815187
  0.4536      -0.755939        0.241000             0.742166         2.244058
  0.4420      -0.727303        0.444952             0.706999         6.768114
  0.4456      -0.727904        0.269483             0.667405        11.347084
  0.4410      -0.713305        0.531022             0.607919        11.508073
  0.4278      -0.632126        0.282299             0.104935         7.789721
  0.4432      -0.720998        0.278693             0.704860         4.809054
  0.4472      -0.752336        0.198438             0.753500         1.756708
  0.4377      -0.672997        0.326360             0.410584        27.245274
  0.4364      -0.675962        0.345238             0.107713         9.607855
  0.4389      -0.701370        0.863458             0.524901        31.856567
  0.4446      -0.743366        0.243720             0.724263         3.047470
  0.4401      -0.713004        0.495344             0.627022        24.534290
  0.4329      -0.655583        0.085267             0.401351         7.394445
  0.4498      -0.761456        0.304345             0.768662         2.208318
  0.4350      -0.697617        0.765751             0.627810         9.428386
  0.4551      -0.771139        0.363434             0.781535         2.872542
  0.4422      -0.732670        0.192476             0.716532         3.497954
  0.4459      -0.737962        0.331068             0.686433         4.940423
  0.4411      -0.698780        0.521183             0.607394         7.689113
  0.4289      -0.637981        0.155176             0.121486        10.956559
  0.4433      -0.719234        0.157249             0.644361        11.083645
  0.4475      -0.748771        0.208416             0.755714         3.392985
  0.4379      -0.686358        0.238480             0.305536        13.606893
  0.4366      -0.669957        0.861549             0.171965        20.625815
  0.4390      -0.701407        0.345406             0.624845         9.214405
  0.4448      -0.733383        0.357702             0.716720         4.761695
  0.4402      -0.710527        0.249895             0.653406         8.425446
  0.4503      -0.768474        0.349325             0.789266         1.827548
  0.4332      -0.678701        0.326688             0.537850         8.419839
  0.4353      -0.691011        0.177381             0.587127        16.673831
  1.0000      -0.963971        0.009007             0.534284        10.868239
  0.4461      -0.752937        0.283561             0.772340         1.690953
  0.4413      -0.709927        0.356635             0.640533         6.036252
  0.4424      -0.727454        0.135516             0.704035         1.964882
  0.4297      -0.621242        0.232048             0.078551        10.108807
  0.4435      -0.712629        0.201388             0.480691        13.897137
  0.4478      -0.757478        0.373391             0.762807         3.587705
  0.4368      -0.698743        0.451606             0.627472         8.371179
  0.4380      -0.717883        0.240746             0.672584         3.904051
  0.4392      -0.682867        0.101886             0.158003        22.759581
  0.4404      -0.709064        0.650871             0.637380        11.220333
  0.4336      -0.690524        0.101511             0.607694         3.553427
  0.4355      -0.671233        0.410699             0.477388        30.890684
  0.4425      -0.700131        0.629593             0.598761        20.534174
  0.4414      -0.712817        0.574897             0.629349         9.878664
  0.4304      -0.674048        0.133014             0.602627         6.460989
  0.4437      -0.723325        0.698074             0.678176        16.708333
  0.4382      -0.679377        0.604631             0.429086        19.367210
  0.4370      -0.679940        0.297973             0.579246        14.112382
  0.4393      -0.720323        0.379269             0.692325        12.850277
