    beta         energy       spec-heat           abs-magnet          suscept
  0.4450      -0.735947        0.334542             0.712540         3.725500
  0.4439      -0.728869        0.517299             0.658145        16.490319
  0.4339      -0.664086        0.301116             0.145962        47.200901
  0.4481      -0.755474        0.403425             0.758153         7.568684
  0.4310      -0.644055        0.616359             0.057430         5.443986
  0.4395      -0.689701        0.354861             0.106728         6.335972
  0.4416      -0.710478        0.190121             0.471601        10.602820
  0.4509      -0.762454        0.258267             0.772502         2.788658
  0.4464      -0.741531        0.373830             0.733106         3.868556
  0.4372      -0.701583        0.308941             0.603522         3.024573
  0.4405      -0.686275        0.251939             0.072153         8.423364
  0.4357      -0.671618        0.350737             0.059833         9.157867
  0.4427      -0.728382        0.306760             0.703417         4.534832
  0.4384      -0.714423        0.199377             0.667008         4.338856
  0.0000      -0.001542        0.000000             0.015827         0.000000
  0.4440      -0.741774        0.166652             0.735768         1.743866
  0.4452      -0.732652        0.253632             0.701777        10.236664
  0.4407      -0.695723        0.317669             0.498287         7.031652
  0.4385      -0.684052        0.292179             0.124405         5.546383
  0.4360      -0.667348        0.458015             0.211704        31.210145
  0.4396      -0.704683        0.384932             0.552601         2.949254
  0.4517      -0.760279        0.429338             0.750913         7.291868
  0.4485      -0.754403        0.504154             0.771674         2.153589
  0.4342      -0.673890        0.140544             0.394254         3.161749
  0.4373      -0.688532        0.203995             0.383394        29.442717
  0.4316      -0.661618        0.511996             0.284263        12.987852
  0.4428      -0.711777        0.304355             0.625063         3.326614
  0.4417      -0.714374        0.195362             0.581901        19.212385
  0.4466      -0.741174        0.348277             0.728366         3.293093
  0.4238      -0.622709        0.219019             0.172340        48.418489
  0.4442      -0.738934        0.092523             0.716890         0.855021
  0.4408      -0.700657        0.283048             0.452074         9.201135
  0.4362      -0.676568        0.248382             0.373509        17.241903
  0.4454      -0.727116        0.179911             0.639412         2.522535
  0.4345      -0.669248        0.252628             0.189595        18.755425
  0.4398      -0.688645        0.160261             0.494197         3.918680
  0.4375      -0.692265        0.371470             0.496372        23.138651
  0.4387      -0.687055        0.419732             0.458145         9.534340
  0.4419      -0.718870        0.675834             0.651944         3.869415
  0.4525      -0.760409        0.253756             0.760523         3.064910
  0.4320      -0.649347        0.763931             0.055093        10.134459
  0.4430      -0.735703        0.406712             0.728804         2.137303
  0.4489      -0.752650        0.314485             0.733057         7.644433
  0.4469      -0.745849        0.365712             0.742570         2.894190
  0.4263      -0.623683        0.510393             0.094992        18.468103
  0.4444      -0.736986        0.416537             0.724097         8.224022
  0.4348      -0.688710        0.488999             0.557552        17.179335
  0.4364      -0.664151        0.324078             0.035159        14.221912
  0.4325      -0.651278        0.343067             0.064508        10.009937
  0.4399      -0.698044        0.687049             0.541547        37.019308
  0.4456      -0.731645        0.501693             0.700950         9.267931
  0.4432      -0.724714        0.828299             0.666439        16.356731
  0.4420      -0.724811        0.517224             0.681438         6.457894
  0.4536      -0.766999        0.384925             0.769499         2.458059
  0.4410      -0.690171        0.415255             0.092557        17.320419
  0.4493      -0.755004        0.404002             0.765490         3.736103
  0.4389      -0.692298        0.495689             0.462446         9.001340
  0.4377      -0.687412        0.246015             0.472137         7.448086
  0.4472      -0.742748        0.211325             0.680870         3.168882
  0.4278      -0.630890        0.347047             0.162065        19.689419
  0.4446      -0.728610        0.355767             0.665222         5.964474
  0.4350      -0.668907        0.446193             0.233828         4.133485
  0.4366      -0.669118        1.019531             0.346287        14.654057
  0.4401      -0.691324        0.436829             0.366431        15.161930
  0.4329      -0.657138        0.806728             0.163445         7.487846
  0.4551      -0.772178        0.282787             0.785764         2.136007
  0.4411      -0.702833        0.509714             0.520899        20.257124
  0.4459      -0.742635        0.438808             0.730736         8.678596
  0.4433      -0.732781        0.339064             0.709488         2.752976
  0.4422      -0.718886        0.372419             0.639283        11.271488
  0.4498      -0.759321        0.030595             0.757828         0.858141
  0.4390      -0.695057        0.333044             0.508920         8.035343
  0.4379      -0.688970        0.635545             0.510413        13.629504
  0.4475      -0.754078        0.269279             0.754922         2.704654
  0.4289      -0.639591        0.209155             0.139437        12.848675
  0.4353      -0.662609        0.685390             0.137262        55.118848
  0.4448      -0.736629        1.373852             0.665190        33.939115
  0.4368      -0.668079        0.253458             0.200000         4.195562
  0.4402      -0.694668        0.324834             0.451148        13.704931
  0.4435      -0.718838        0.302481             0.664053         2.408190
  0.4424      -0.711306        0.387004             0.556318        19.894184
  0.4413      -0.715250        0.072995             0.616054         1.738072
  0.4503      -0.758656        0.121070             0.758786         1.384172
  1.0000      -0.998344        0.005613             0.999172         0.001403
  0.4332      -0.670903        0.411322             0.480026        21.198448
  0.4478      -0.732441        0.460168             0.650678        15.678485
  0.4392      -0.703011        0.569855             0.591559         7.208346
  0.4380      -0.694083        0.465480             0.517620         4.260876
  0.4461      -0.740865        0.293847             0.715705        11.028728
  0.4297      -0.650808        0.587956             0.206444        27.033801
  0.4355      -0.672121        0.167199             0.199026        30.990073
  0.4370      -0.682818        0.251920             0.505219        37.162917
  0.4404      -0.697005        0.341848             0.480205        18.836585
  0.4414      -0.710170        0.304807             0.553543        16.671529
  0.4437      -0.702865        0.300016             0.401542        20.053816
  0.4425      -0.709537        0.370835             0.503109         7.680348
  0.4336      -0.663875        0.238907             0.358851        13.775480
  0.4393      -0.704927        0.366721             0.601753        10.927591
  0.4382      -0.694927        0.160120             0.495999        11.753572
  0.4304      -0.647642        0.424998             0.122880         8.047432
