    beta         energy       spec-heat           abs-magnet          suscept
  0.4357      -0.675546        0.213732             0.456035        32.113667
  0.4509      -0.738241        0.234857             0.573985         3.171884
  0.4339      -0.667638        0.231646             0.320968        19.671867
  0.4439      -0.731061        0.418411             0.685640        10.498899
  0.4395      -0.691935        0.481925             0.487357        10.908471
  0.4450      -0.750832        0.285666             0.754631         2.417183
  0.4416      -0.683091        0.424563             0.479448         5.345763
  0.4481      -0.750780        0.404616             0.755619         3.181848
  0.4310      -0.643392        0.196778             0.148179         7.565062
  0.4405      -0.669043        0.102251             0.272789        10.010776
  0.4464      -0.763371        0.522944             0.779240         4.601367
  0.4384      -0.694485        0.413879             0.607180        17.591175
  0.4372      -0.668887        0.555177             0.300052         9.827335
  0.4427      -0.726639        0.408931             0.686785        10.911314
  0.0000       0.004162        0.000000             0.014568         0.000000
  0.4360      -0.685744        0.108948             0.553642         6.334642
  0.4517      -0.775963        0.192424             0.791155         3.578610
  0.4485      -0.757440        0.348706             0.742560         7.418100
  0.4396      -0.682362        0.071342             0.312435         6.507636
  0.4417      -0.721488        0.168583             0.660354         6.099476
  0.4342      -0.668366        0.672655             0.440166        23.835307
  0.4440      -0.741467        0.364221             0.740479         5.250180
  0.4407      -0.692092        0.365857             0.474037         7.749693
  0.4452      -0.740583        0.393585             0.717690         4.682591
  0.4373      -0.709261        0.389196             0.678668         5.864246
  0.4316      -0.655879        0.266780             0.095994         9.408353
  0.4466      -0.741467        0.334515             0.750156         3.155256
  0.4428      -0.722841        0.291136             0.713215         2.529630
  0.4238      -0.618522        0.232957             0.081686         4.227902
  0.4385      -0.722477        0.335893             0.710354         5.195380
  0.4408      -0.697242        0.376605             0.609729         4.242760
  0.4525      -0.781322        0.169094             0.814048         1.049979
  0.4362      -0.690583        0.568462             0.555671         8.224792
  0.4345      -0.685588        0.349404             0.560926         4.260624
  0.4442      -0.726951        0.279116             0.659053         8.373063
  0.4430      -0.726067        0.260954             0.670031         2.206237
  0.4419      -0.721956        0.427352             0.667742         8.917516
  0.4398      -0.740739        0.423094             0.737409         5.532063
  0.4469      -0.746306        0.490307             0.734495         6.076397
  0.4387      -0.697399        0.186566             0.613944         9.903179
  0.4454      -0.742716        0.087042             0.734964         2.242420
  0.4320      -0.668158        0.373884             0.460354        14.815297
  0.4263      -0.622164        0.456520             0.282934        15.602746
  0.4375      -0.718574        0.329921             0.705515         4.287956
  0.4489      -0.695578        0.345019             0.344537         6.660871
  0.4410      -0.718054        0.328745             0.638502        13.626351
  0.4348      -0.690739        0.112032             0.541779         5.687802
  0.4444      -0.733143        0.386568             0.742820         3.626279
  0.4364      -0.663944        0.412262             0.061602         6.515624
  0.4536      -0.758325        0.126905             0.758377         3.338714
  0.4432      -0.692924        0.288469             0.265661        31.725250
  0.4456      -0.731426        0.504141             0.696514         5.322464
  0.4399      -0.716129        0.357558             0.662747         6.255623
  0.4420      -0.713840        0.328503             0.688606         3.029509
  0.4472      -0.738033        0.284430             0.720083         2.967801
  0.4389      -0.719459        0.229393             0.691207         3.375387
  0.4278      -0.643080        0.135067             0.178772         4.914858
  0.4377      -0.686316        0.196224             0.458897         5.597248
  0.4325      -0.653590        0.242197             0.162747        13.829753
  0.4493      -0.770916        0.440998             0.790635         4.238404
  0.4411      -0.704579        0.540798             0.621748        11.756395
  0.4446      -0.730957        0.244519             0.727315         1.947876
  0.4459      -0.733247        0.275690             0.698647         7.271152
  0.4433      -0.740999        0.136022             0.761030         1.534486
  0.4366      -0.708065        0.399686             0.644485         2.341540
  0.4350      -0.678720        0.511257             0.456400        16.099371
  0.4551      -0.771436        0.252404             0.799740         3.345352
  0.4422      -0.721852        0.414973             0.707908         5.502085
  0.4401      -0.687721        0.279813             0.155099        23.792612
  0.4475      -0.744173        1.130686             0.722164        15.284505
  0.4329      -0.647347        0.408249             0.288241        28.819782
  0.4289      -0.651197        0.220567             0.450520         7.442309
  0.4390      -0.715661        0.058172             0.692872         2.135529
  0.4498      -0.755359        0.223998             0.757492         2.868822
  0.4379      -0.692040        0.597346             0.597659         7.119168
  0.4413      -0.701301        0.466626             0.588710        22.800918
  0.4368      -0.696150        0.324415             0.557804         5.532311
  0.4424      -0.702393        0.186475             0.616961         2.409871
  0.4448      -0.758585        0.426615             0.780645         2.783586
  1.0000      -0.998491        0.006116             0.999220         0.001676
  0.4461      -0.739490        0.293472             0.711290         4.100290
  0.4353      -0.667222        0.341593             0.449948         9.709661
  0.4435      -0.731738        0.329409             0.683975         0.955133
  0.4402      -0.716337        0.464110             0.673309         6.413490
  0.4478      -0.738450        0.553029             0.715713         3.968994
  0.4332      -0.656608        0.600358             0.408325        15.080251
  0.4392      -0.671124        0.239741             0.352341         6.011965
  0.4503      -0.761030        0.337563             0.773309         2.508754
  0.4297      -0.639438        0.284808             0.229188        14.263164
  0.4380      -0.687929        0.282315             0.498439        23.571438
  0.4414      -0.708637        0.314482             0.637877         6.395310
  0.4370      -0.717430        0.483449             0.644693        18.095447
  0.4425      -0.736160        0.172998             0.712175         9.621706
  0.4355      -0.687825        0.250690             0.534131         5.779627
  0.4437      -0.718574        0.639671             0.648283         9.952316
  0.4404      -0.681634        0.114021             0.499844         6.518592
  0.4336      -0.661863        0.248635             0.516389        12.951258
  0.4393      -0.729865        0.113621             0.733143         1.447293
  0.4304      -0.637825        0.391374             0.228928        17.120619
  0.4382      -0.687565        0.085932             0.502341         6.960332
