    beta         energy       spec-heat           abs-magnet          suscept
  0.4416      -0.733333        0.271518             0.730612         2.744285
  0.4439      -0.748753        0.341582             0.790023         1.620251
  0.4450      -0.762358        0.161732             0.801361         0.643830
  0.4509      -0.764172        0.313560             0.795465         1.550149
  0.4395      -0.707937        0.482810             0.682993        11.263636
  0.4357      -0.698413        0.116051             0.690703         0.892146
  0.4339      -0.700680        0.725950             0.672562         4.587881
  0.4427      -0.753741        0.398959             0.736508         4.678583
  0.4310      -0.652154        0.444908             0.443991        15.598702
  0.4464      -0.717914        0.659717             0.680272         7.737527
  0.4405      -0.741950        0.610413             0.735147         2.942863
  0.0000       0.006803        0.000000             0.079365         0.000000
  0.4384      -0.761905        0.288664             0.801814         0.950785
  0.4440      -0.737415        0.406339             0.726077         3.284866
  0.4452      -0.774603        0.419510             0.790930         2.751733
  0.4417      -0.766893        0.375699             0.805896         1.895449
  0.4517      -0.757370        0.750911             0.710658        10.970703
  0.4396      -0.698413        0.637047             0.655782         6.046474
  0.4372      -0.683447        0.164014             0.563265         9.315406
  0.4481      -0.755102        0.155031             0.790930         0.885604
  0.4360      -0.707029        0.334504             0.653515         8.226711
  0.4316      -0.675737        0.215958             0.623583         5.154055
  0.4466      -0.761451        0.329759             0.820408         0.570011
  0.4342      -0.743311        0.178680             0.775057         0.788719
  0.4385      -0.726077        0.351268             0.685714        11.492744
  0.4407      -0.705669        0.536062             0.600454        11.445599
  0.4428      -0.722449        0.803916             0.629478        17.125417
  0.4419      -0.673469        0.585272             0.574603        12.338583
  0.4454      -0.714739        0.204128             0.665306         2.660001
  0.4238      -0.629025        0.268557             0.415420        10.170956
  0.4398      -0.711111        0.520068             0.577324        11.994221
  0.4525      -0.729705        0.406631             0.706576         2.426232
  0.4442      -0.702948        0.271760             0.645805         3.554166
  0.4373      -0.741950        0.355232             0.721542         4.120331
  0.4485      -0.749206        0.460197             0.731519         5.086630
  0.4362      -0.707029        0.501253             0.707483         3.205592
  0.4345      -0.687528        0.591860             0.679819         4.830002
  0.4320      -0.713379        0.300546             0.690703         3.068684
  0.4469      -0.793651        0.191707             0.831293         0.715919
  0.4408      -0.751020        0.204649             0.775510         1.391706
  0.4430      -0.731519        0.635205             0.773696         2.403267
  0.4444      -0.728798        0.443782             0.732426         2.965854
  0.4536      -0.741043        0.433160             0.760544         2.163031
  0.4387      -0.710204        0.252706             0.717007         1.383133
  0.4420      -0.726984        0.168890             0.715193         2.172978
  0.4399      -0.639002        0.241946             0.360544        12.488900
  0.4456      -0.722902        0.549787             0.747846         2.576348
  0.4375      -0.729252        0.213384             0.757370         1.392689
  0.4325      -0.714286        0.301223             0.719728         1.658702
  0.4489      -0.732880        0.563118             0.714739         5.053707
  0.4472      -0.707937        0.515175             0.666213         6.778161
  0.4348      -0.671202        1.130850             0.574603        10.212316
  0.4364      -0.673016        0.501826             0.520181         9.821064
  0.4263      -0.627664        0.723883             0.451247        12.389703
  0.4410      -0.687982        0.255098             0.655329         3.971433
  0.4551      -0.758277        0.478024             0.772789         3.620128
  0.4432      -0.712018        0.234451             0.722902         2.564952
  0.4401      -0.702948        0.126190             0.731066         0.698151
  0.4422      -0.708844        0.416925             0.599093        18.300679
  0.4389      -0.626757        0.666163             0.273469        11.305448
  0.4446      -0.783220        0.308302             0.817687         1.239189
  0.4459      -0.756463        0.207587             0.757823         5.517346
  0.4350      -0.688435        0.381073             0.709297         0.966660
  0.4366      -0.723810        0.246046             0.712925         1.847109
  0.4329      -0.676644        0.279132             0.500227         6.088232
  0.4377      -0.670748        0.356873             0.495238         8.754345
  0.4493      -0.764172        0.276720             0.792744         1.219983
  0.4278      -0.689796        0.433454             0.638549         9.002521
  1.0000      -1.000000        0.000000             1.000000         0.000000
  0.4433      -0.748299        0.328520             0.791383         1.251038
  0.4411      -0.750113        0.208457             0.766440         1.529584
  0.4475      -0.764172        0.260315             0.761905         2.929705
  0.4402      -0.748753        0.315719             0.699773         5.473893
  0.4390      -0.717914        0.217857             0.721088         0.544425
  0.4424      -0.746485        0.153214             0.718367         2.621798
  0.4448      -0.775964        0.689169             0.815420         2.204640
  0.4461      -0.757823        0.193829             0.800907         0.642424
  0.4353      -0.667120        0.333449             0.487528        11.993951
  0.4368      -0.722902        0.355087             0.715193         2.273821
  0.4435      -0.701134        0.634927             0.704762         1.887515
  0.4379      -0.648073        0.383821             0.401361        13.325964
  0.4498      -0.682540        0.596620             0.502041        13.169561
  0.4332      -0.718367        0.343693             0.718821         2.330709
  0.4289      -0.637188        0.495270             0.412245        13.400336
  0.4404      -0.727438        0.734307             0.695238         5.970182
  0.4413      -0.751474        0.279389             0.744671         3.045580
  0.4392      -0.659410        0.302624             0.514739         8.130554
  0.4425      -0.709751        0.407730             0.632653        12.023488
  0.4478      -0.732880        0.712726             0.757370         2.875835
  0.4355      -0.738322        0.316171             0.751927         1.763559
  0.4297      -0.662585        0.616802             0.523810        12.230817
  0.4503      -0.751020        0.327613             0.775510         0.956953
  0.4437      -0.765533        0.217058             0.807256         0.819395
  0.4370      -0.717914        0.267016             0.707483         1.613768
  0.4336      -0.689796        0.138762             0.685714         1.761903
  0.4380      -0.715193        0.289985             0.702948         3.572500
  0.4393      -0.687528        0.374030             0.598639        10.938953
  0.4304      -0.668481        0.611844             0.594558        12.237347
  0.4414      -0.767347        0.258861             0.795918         1.450327
  0.4382      -0.726984        0.093588             0.719274         2.194402
